date,country_iso2,HTTP/2,HTTP/1.x,HTTP/3
2025-06-09 00:00:00+00:00,AL,42.677276,36.061912,21.260812
2025-06-16 00:00:00+00:00,AL,43.227999,34.018593,22.753408
2025-06-23 00:00:00+00:00,AL,43.344161,31.984512,24.671327
2025-06-30 00:00:00+00:00,AL,44.179245,31.520013,24.300742
2025-07-07 00:00:00+00:00,AL,43.960887,31.0047,25.034414
2025-07-14 00:00:00+00:00,AL,44.20995,30.718881,25.071168
2025-07-21 00:00:00+00:00,AL,43.186213,31.485823,25.327964
2025-07-28 00:00:00+00:00,AL,42.043162,32.173611,25.783227
2025-08-04 00:00:00+00:00,AL,42.888003,32.514385,24.597612
2025-08-11 00:00:00+00:00,AL,45.283955,30.95072,23.765326
2025-08-18 00:00:00+00:00,AL,44.657927,30.627365,24.714708
2025-08-25 00:00:00+00:00,AL,45.011132,30.180948,24.80792
2025-09-01 00:00:00+00:00,AL,43.248409,31.492401,25.25919
2025-09-08 00:00:00+00:00,AL,43.63368,30.651281,25.715039
2025-09-15 00:00:00+00:00,AL,42.387429,32.006455,25.606115
2025-09-22 00:00:00+00:00,AL,43.288333,31.239738,25.471929
2025-09-29 00:00:00+00:00,AL,43.53801,31.310835,25.151156
2025-10-06 00:00:00+00:00,AL,43.2735,32.544268,24.182231
2025-10-13 00:00:00+00:00,AL,42.110423,33.819337,24.07024
2025-10-20 00:00:00+00:00,AL,43.170841,32.734,24.095158
2025-10-27 00:00:00+00:00,AL,43.551442,32.3615,24.087059
2025-11-03 00:00:00+00:00,AL,44.408201,29.647279,25.94452
2025-11-10 00:00:00+00:00,AL,44.343107,30.520351,25.136542
2025-11-17 00:00:00+00:00,AL,43.584488,30.507535,25.907977
2025-11-24 00:00:00+00:00,AL,46.145788,28.881896,24.972316
2025-12-01 00:00:00+00:00,AL,46.716009,29.313668,23.970322
2025-12-08 00:00:00+00:00,AL,45.503524,30.266256,24.23022
2025-12-15 00:00:00+00:00,AL,44.32517,34.159234,21.515596
2025-12-22 00:00:00+00:00,AL,43.840883,33.697142,22.461974
2025-12-29 00:00:00+00:00,AL,45.378289,31.649208,22.972503
2026-01-05 00:00:00+00:00,AL,46.827623,28.652402,24.519976
2026-01-12 00:00:00+00:00,AL,43.548977,32.342878,24.108145
2026-01-19 00:00:00+00:00,AL,39.457804,36.83382,23.708375
2026-01-26 00:00:00+00:00,AL,39.871968,36.374726,23.753306
2026-02-02 00:00:00+00:00,AL,41.492177,34.208478,24.299345
2026-02-09 00:00:00+00:00,AL,44.591179,30.205289,25.203532
2026-02-16 00:00:00+00:00,AL,45.819075,28.71662,25.464305
2026-02-23 00:00:00+00:00,AL,45.061525,29.753651,25.184824
2026-03-02 00:00:00+00:00,AL,41.322,34.991236,23.686765
2026-03-09 00:00:00+00:00,AL,41.93558,33.434132,24.630288
2026-03-16 00:00:00+00:00,AL,45.551639,28.983634,25.464728
2026-03-23 00:00:00+00:00,AL,43.789522,30.010108,26.20037
2026-03-30 00:00:00+00:00,AL,43.710372,30.842638,25.44699
2026-04-06 00:00:00+00:00,AL,44.490854,29.316883,26.192263
2026-04-13 00:00:00+00:00,AL,42.791755,30.900135,26.30811
2026-04-20 00:00:00+00:00,AL,41.974578,31.967752,26.057669
2026-04-27 00:00:00+00:00,AL,43.125264,31.619611,25.255125
2026-05-04 00:00:00+00:00,AL,43.571651,31.215095,25.213254
2026-05-11 00:00:00+00:00,AL,43.481169,30.955539,25.563291
2026-05-18 00:00:00+00:00,AL,42.604639,32.182353,25.213009
2026-05-25 00:00:00+00:00,AL,41.698809,34.157307,24.143884
2026-06-01 00:00:00+00:00,AL,42.570371,33.108299,24.32133
2026-06-08 00:00:00+00:00,AL,43.046556,32.951618,24.001826
2025-06-09 00:00:00+00:00,AM,46.075196,15.234111,38.690692
2025-06-16 00:00:00+00:00,AM,48.365786,13.879523,37.754691
2025-06-23 00:00:00+00:00,AM,49.553574,14.158479,36.287947
2025-06-30 00:00:00+00:00,AM,49.618281,14.696401,35.685318
2025-07-07 00:00:00+00:00,AM,51.742491,14.422738,33.834771
2025-07-14 00:00:00+00:00,AM,46.870136,17.596175,35.533689
2025-07-21 00:00:00+00:00,AM,45.597572,16.582375,37.820053
2025-07-28 00:00:00+00:00,AM,47.071557,15.102008,37.826436
2025-08-04 00:00:00+00:00,AM,47.760071,13.993427,38.246502
2025-08-11 00:00:00+00:00,AM,49.201538,12.975317,37.823145
2025-08-18 00:00:00+00:00,AM,48.804465,13.54135,37.654185
2025-08-25 00:00:00+00:00,AM,48.821495,13.403408,37.775097
2025-09-01 00:00:00+00:00,AM,49.161808,13.094804,37.743388
2025-09-08 00:00:00+00:00,AM,48.582235,13.617636,37.800128
2025-09-15 00:00:00+00:00,AM,48.02637,14.259685,37.713945
2025-09-22 00:00:00+00:00,AM,47.517958,14.02865,38.453393
2025-09-29 00:00:00+00:00,AM,48.651036,13.263398,38.085566
2025-10-06 00:00:00+00:00,AM,48.971779,13.179697,37.848524
2025-10-13 00:00:00+00:00,AM,49.859925,12.613117,37.526958
2025-10-20 00:00:00+00:00,AM,51.624921,13.067588,35.307491
2025-10-27 00:00:00+00:00,AM,49.238474,13.772937,36.988589
2025-11-03 00:00:00+00:00,AM,47.606314,14.206654,38.187032
2025-11-10 00:00:00+00:00,AM,47.649139,14.512507,37.838354
2025-11-17 00:00:00+00:00,AM,48.30769,14.865462,36.826848
2025-11-24 00:00:00+00:00,AM,49.034442,14.155242,36.810316
2025-12-01 00:00:00+00:00,AM,47.714191,14.251487,38.034322
2025-12-08 00:00:00+00:00,AM,47.608795,13.469183,38.922021
2025-12-15 00:00:00+00:00,AM,51.444837,12.687687,35.867477
2025-12-22 00:00:00+00:00,AM,49.62981,13.368406,37.001784
2025-12-29 00:00:00+00:00,AM,47.833214,13.934807,38.231979
2026-01-05 00:00:00+00:00,AM,49.50834,12.665364,37.826296
2026-01-12 00:00:00+00:00,AM,49.125653,12.568158,38.306189
2026-01-19 00:00:00+00:00,AM,47.544624,13.170619,39.284757
2026-01-26 00:00:00+00:00,AM,46.615878,13.382343,40.001779
2026-02-02 00:00:00+00:00,AM,47.213459,13.380928,39.405612
2026-02-09 00:00:00+00:00,AM,47.353672,13.603856,39.042473
2026-02-16 00:00:00+00:00,AM,46.529198,13.192778,40.278024
2026-02-23 00:00:00+00:00,AM,46.953932,12.614101,40.431967
2026-03-02 00:00:00+00:00,AM,48.162483,13.176645,38.660872
2026-03-09 00:00:00+00:00,AM,50.197221,12.821005,36.981774
2026-03-16 00:00:00+00:00,AM,56.780243,11.564602,31.655155
2026-03-23 00:00:00+00:00,AM,47.573015,13.462248,38.964737
2026-03-30 00:00:00+00:00,AM,46.411109,13.254398,40.334492
2026-04-06 00:00:00+00:00,AM,47.09627,13.005531,39.8982
2026-04-13 00:00:00+00:00,AM,46.895905,12.427511,40.676584
2026-04-20 00:00:00+00:00,AM,46.881049,13.06631,40.05264
2026-04-27 00:00:00+00:00,AM,49.782757,12.530618,37.686626
2026-05-04 00:00:00+00:00,AM,50.981225,12.990729,36.028046
2026-05-11 00:00:00+00:00,AM,48.036136,14.318632,37.645232
2026-05-18 00:00:00+00:00,AM,47.77501,13.991302,38.233688
2026-05-25 00:00:00+00:00,AM,48.912483,14.267949,36.819568
2026-06-01 00:00:00+00:00,AM,51.201294,13.609148,35.189558
2026-06-08 00:00:00+00:00,AM,50.654332,13.569385,35.776282
2025-06-09 00:00:00+00:00,AQ,82.831858,16.106195,1.061947
2025-06-16 00:00:00+00:00,AQ,82.162162,17.477477,0.36036
2025-06-23 00:00:00+00:00,AQ,79.533214,19.928187,0.5386
2025-06-30 00:00:00+00:00,AQ,78.335535,19.94716,1.717305
2025-07-07 00:00:00+00:00,AQ,83.571429,16.0,0.428571
2025-07-14 00:00:00+00:00,AQ,80.122324,19.571865,0.30581
2025-07-21 00:00:00+00:00,AQ,84.099869,15.374507,0.525624
2025-07-28 00:00:00+00:00,AQ,84.836601,14.509804,0.653595
2025-08-04 00:00:00+00:00,AQ,82.943144,16.555184,0.501672
2025-08-11 00:00:00+00:00,AQ,81.673307,17.729084,0.59761
2025-08-18 00:00:00+00:00,AQ,83.030303,16.363636,0.606061
2025-08-25 00:00:00+00:00,AQ,77.413127,21.814672,0.772201
2025-09-01 00:00:00+00:00,AQ,79.931389,19.382504,0.686106
2025-09-08 00:00:00+00:00,AQ,76.825397,22.539683,0.634921
2025-09-15 00:00:00+00:00,AQ,81.683168,17.491749,0.825083
2025-09-22 00:00:00+00:00,AQ,79.282219,20.554649,0.163132
2025-09-29 00:00:00+00:00,AQ,68.682796,30.645161,0.672043
2025-10-06 00:00:00+00:00,AQ,66.484268,32.421341,1.094391
2025-10-13 00:00:00+00:00,AQ,68.5,30.0,1.5
2025-10-20 00:00:00+00:00,AQ,68.472906,29.802956,1.724138
2025-10-27 00:00:00+00:00,AQ,60.788863,35.49884,3.712297
2025-11-03 00:00:00+00:00,AQ,61.675579,37.076649,1.247772
2025-11-10 00:00:00+00:00,AQ,75.699746,21.119593,3.180662
2025-11-17 00:00:00+00:00,AQ,72.386364,25.568182,2.045455
2025-11-24 00:00:00+00:00,AQ,80.819912,17.27672,1.903367
2025-12-01 00:00:00+00:00,AQ,64.02439,26.829268,9.146341
2025-12-08 00:00:00+00:00,AQ,61.482821,32.911392,5.605787
2025-12-15 00:00:00+00:00,AQ,63.245823,32.696897,4.057279
2025-12-22 00:00:00+00:00,AQ,60.38961,34.848485,4.761905
2025-12-29 00:00:00+00:00,AQ,66.388309,28.601253,5.010438
2026-01-05 00:00:00+00:00,AQ,66.326531,31.836735,1.836735
2026-01-12 00:00:00+00:00,AQ,66.588785,32.943925,0.46729
2026-01-19 00:00:00+00:00,AQ,66.666667,33.137255,0.196078
2026-01-26 00:00:00+00:00,AQ,68.14346,31.85654,0.0
2026-02-02 00:00:00+00:00,AQ,60.56701,38.917526,0.515464
2026-02-09 00:00:00+00:00,AQ,56.432749,42.690058,0.877193
2026-02-16 00:00:00+00:00,AQ,62.656642,36.842105,0.501253
2026-02-23 00:00:00+00:00,AQ,61.382114,37.601626,1.01626
2026-03-02 00:00:00+00:00,AQ,62.836186,37.163814,0.0
2026-03-09 00:00:00+00:00,AQ,57.272727,42.5,0.227273
2026-03-16 00:00:00+00:00,AQ,57.949791,41.213389,0.83682
2026-03-23 00:00:00+00:00,AQ,56.818182,42.561983,0.619835
2026-03-30 00:00:00+00:00,AQ,48.549323,47.388781,4.061896
2026-04-06 00:00:00+00:00,AQ,50.874126,43.356643,5.769231
2026-04-13 00:00:00+00:00,AQ,49.069767,50.930233,0.0
2026-04-20 00:00:00+00:00,AQ,50.259965,49.740035,0.0
2026-04-27 00:00:00+00:00,AQ,34.678899,64.954128,0.366972
2026-05-04 00:00:00+00:00,AQ,23.510467,76.167472,0.322061
2026-05-11 00:00:00+00:00,AQ,33.044983,66.955017,0.0
2026-05-18 00:00:00+00:00,AQ,43.828715,55.919395,0.251889
2026-05-25 00:00:00+00:00,AQ,48.630137,51.027397,0.342466
2026-06-01 00:00:00+00:00,AQ,27.087576,72.912424,0.0
2026-06-08 00:00:00+00:00,AQ,31.15942,68.84058,0.0
2025-06-09 00:00:00+00:00,AR,54.103977,24.306318,21.589705
2025-06-16 00:00:00+00:00,AR,57.830747,17.452976,24.716278
2025-06-23 00:00:00+00:00,AR,58.585016,16.561759,24.853225
2025-06-30 00:00:00+00:00,AR,57.453815,17.026142,25.520042
2025-07-07 00:00:00+00:00,AR,56.706186,17.014059,26.279755
2025-07-14 00:00:00+00:00,AR,56.164523,16.871409,26.964069
2025-07-21 00:00:00+00:00,AR,55.52909,16.580665,27.890245
2025-07-28 00:00:00+00:00,AR,55.66795,16.244852,28.087198
2025-08-04 00:00:00+00:00,AR,55.66641,16.043169,28.290422
2025-08-11 00:00:00+00:00,AR,55.446527,16.320312,28.233161
2025-08-18 00:00:00+00:00,AR,55.084229,16.413213,28.502558
2025-08-25 00:00:00+00:00,AR,54.934477,16.085163,28.980359
2025-09-01 00:00:00+00:00,AR,54.799853,16.500532,28.699615
2025-09-08 00:00:00+00:00,AR,54.33739,17.266563,28.396047
2025-09-15 00:00:00+00:00,AR,55.135444,16.841623,28.022933
2025-09-22 00:00:00+00:00,AR,55.813322,17.987114,26.199563
2025-09-29 00:00:00+00:00,AR,56.703423,16.87665,26.419927
2025-10-06 00:00:00+00:00,AR,56.221827,17.20673,26.571442
2025-10-13 00:00:00+00:00,AR,55.496383,17.278644,27.224973
2025-10-20 00:00:00+00:00,AR,55.603511,16.562598,27.833891
2025-10-27 00:00:00+00:00,AR,56.749722,17.43368,25.816598
2025-11-03 00:00:00+00:00,AR,56.188306,17.384261,26.427433
2025-11-10 00:00:00+00:00,AR,56.261262,17.484201,26.254537
2025-11-17 00:00:00+00:00,AR,54.630842,18.667515,26.701643
2025-11-24 00:00:00+00:00,AR,55.509701,18.424736,26.065563
2025-12-01 00:00:00+00:00,AR,55.603367,19.006648,25.389985
2025-12-08 00:00:00+00:00,AR,57.190926,17.087946,25.721128
2025-12-15 00:00:00+00:00,AR,58.405228,16.323508,25.271264
2025-12-22 00:00:00+00:00,AR,55.292806,17.036715,27.670479
2025-12-29 00:00:00+00:00,AR,54.84662,17.756279,27.397102
2026-01-05 00:00:00+00:00,AR,53.862993,18.134131,28.002876
2026-01-12 00:00:00+00:00,AR,52.667519,18.290174,29.042308
2026-01-19 00:00:00+00:00,AR,50.559009,19.808558,29.632433
2026-01-26 00:00:00+00:00,AR,49.902664,20.208047,29.889289
2026-02-02 00:00:00+00:00,AR,50.523881,19.510913,29.965206
2026-02-09 00:00:00+00:00,AR,51.800764,18.140021,30.059215
2026-02-16 00:00:00+00:00,AR,50.999722,18.581317,30.418961
2026-02-23 00:00:00+00:00,AR,52.111148,17.804201,30.084651
2026-03-02 00:00:00+00:00,AR,52.225661,17.626264,30.148074
2026-03-09 00:00:00+00:00,AR,52.122377,17.549175,30.328448
2026-03-16 00:00:00+00:00,AR,52.253763,17.506389,30.239847
2026-03-23 00:00:00+00:00,AR,53.034875,17.082399,29.882726
2026-03-30 00:00:00+00:00,AR,53.689345,17.132305,29.17835
2026-04-06 00:00:00+00:00,AR,53.87359,17.384697,28.741713
2026-04-13 00:00:00+00:00,AR,54.703148,16.182527,29.114326
2026-04-20 00:00:00+00:00,AR,54.474579,16.250614,29.274807
2026-04-27 00:00:00+00:00,AR,53.462466,16.867433,29.670101
2026-05-04 00:00:00+00:00,AR,54.257761,16.589191,29.153048
2026-05-11 00:00:00+00:00,AR,54.276951,16.613119,29.10993
2026-05-18 00:00:00+00:00,AR,54.480223,16.207345,29.312432
2026-05-25 00:00:00+00:00,AR,53.5085,16.868097,29.623404
2026-06-01 00:00:00+00:00,AR,53.975214,16.309096,29.715691
2026-06-08 00:00:00+00:00,AR,54.203962,16.460558,29.335479
2025-06-09 00:00:00+00:00,AD,58.465018,13.833312,27.701669
2025-06-16 00:00:00+00:00,AD,58.794108,13.108055,28.097838
2025-06-23 00:00:00+00:00,AD,57.239695,13.838168,28.922137
2025-06-30 00:00:00+00:00,AD,57.249335,14.495711,28.254954
2025-07-07 00:00:00+00:00,AD,54.646055,17.143969,28.209976
2025-07-14 00:00:00+00:00,AD,58.027244,15.105774,26.866982
2025-07-21 00:00:00+00:00,AD,57.923279,13.543213,28.533508
2025-07-28 00:00:00+00:00,AD,55.846479,13.830411,30.32311
2025-08-04 00:00:00+00:00,AD,55.21373,16.224351,28.561919
2025-08-11 00:00:00+00:00,AD,55.334966,14.455395,30.209639
2025-08-18 00:00:00+00:00,AD,57.642215,11.542447,30.815338
2025-08-25 00:00:00+00:00,AD,57.707357,11.937173,30.35547
2025-09-01 00:00:00+00:00,AD,57.355061,12.280495,30.364444
2025-09-08 00:00:00+00:00,AD,57.032708,12.388871,30.578422
2025-09-15 00:00:00+00:00,AD,40.255175,38.32359,21.421236
2025-09-22 00:00:00+00:00,AD,48.092098,26.384357,25.523545
2025-09-29 00:00:00+00:00,AD,56.897006,14.629454,28.47354
2025-10-06 00:00:00+00:00,AD,56.867358,14.807538,28.325104
2025-10-13 00:00:00+00:00,AD,55.028098,17.078281,27.893621
2025-10-20 00:00:00+00:00,AD,54.072583,18.672995,27.254423
2025-10-27 00:00:00+00:00,AD,56.412087,15.154915,28.432998
2025-11-03 00:00:00+00:00,AD,39.370499,41.666802,18.962699
2025-11-10 00:00:00+00:00,AD,57.60229,15.070977,27.326733
2025-11-17 00:00:00+00:00,AD,55.183352,17.472485,27.344163
2025-11-24 00:00:00+00:00,AD,56.161779,17.327696,26.510525
2025-12-01 00:00:00+00:00,AD,52.204821,22.78669,25.008488
2025-12-08 00:00:00+00:00,AD,50.339954,26.337736,23.32231
2025-12-15 00:00:00+00:00,AD,49.808484,27.665947,22.525569
2025-12-22 00:00:00+00:00,AD,51.627829,24.695304,23.676867
2025-12-29 00:00:00+00:00,AD,55.844712,19.064035,25.091253
2026-01-05 00:00:00+00:00,AD,56.5975,16.161769,27.240732
2026-01-12 00:00:00+00:00,AD,56.293116,15.78112,27.925765
2026-01-19 00:00:00+00:00,AD,53.47262,18.345736,28.181645
2026-01-26 00:00:00+00:00,AD,49.876004,23.581907,26.542089
2026-02-02 00:00:00+00:00,AD,48.799801,23.435836,27.764363
2026-02-09 00:00:00+00:00,AD,51.037029,21.130157,27.832814
2026-02-16 00:00:00+00:00,AD,49.454146,22.324182,28.221671
2026-02-23 00:00:00+00:00,AD,45.937882,29.441591,24.620527
2026-03-02 00:00:00+00:00,AD,49.645006,23.555028,26.799966
2026-03-09 00:00:00+00:00,AD,50.542729,21.91776,27.539511
2026-03-16 00:00:00+00:00,AD,49.721836,22.884348,27.393816
2026-03-23 00:00:00+00:00,AD,47.632943,27.062378,25.304679
2026-03-30 00:00:00+00:00,AD,49.979746,23.964279,26.055975
2026-04-06 00:00:00+00:00,AD,48.785058,24.505728,26.709214
2026-04-13 00:00:00+00:00,AD,45.760968,28.643403,25.595629
2026-04-20 00:00:00+00:00,AD,50.628091,21.468735,27.903174
2026-04-27 00:00:00+00:00,AD,43.727131,31.538826,24.734043
2026-05-04 00:00:00+00:00,AD,51.028134,31.421689,17.550178
2026-05-11 00:00:00+00:00,AD,59.966178,16.81064,23.223182
2026-05-18 00:00:00+00:00,AD,49.90722,19.857034,30.235746
2026-05-25 00:00:00+00:00,AD,49.972417,19.010526,31.017058
2026-06-01 00:00:00+00:00,AD,35.299813,43.886255,20.813932
2026-06-08 00:00:00+00:00,AD,39.631401,44.930595,15.438004
2025-06-09 00:00:00+00:00,AE,60.479923,18.971322,20.548755
2025-06-16 00:00:00+00:00,AE,62.289651,17.628669,20.08168
2025-06-23 00:00:00+00:00,AE,61.981509,17.168785,20.849706
2025-06-30 00:00:00+00:00,AE,56.997415,20.166062,22.836523
2025-07-07 00:00:00+00:00,AE,55.16874,21.438909,23.392352
2025-07-14 00:00:00+00:00,AE,53.862888,22.369434,23.767678
2025-07-21 00:00:00+00:00,AE,54.055117,21.04325,24.901632
2025-07-28 00:00:00+00:00,AE,56.441372,19.488146,24.070483
2025-08-04 00:00:00+00:00,AE,58.896388,18.014361,23.089251
2025-08-11 00:00:00+00:00,AE,57.24664,17.923003,24.830356
2025-08-18 00:00:00+00:00,AE,57.154872,18.164361,24.680767
2025-08-25 00:00:00+00:00,AE,58.192671,17.680642,24.126687
2025-09-01 00:00:00+00:00,AE,58.929613,17.020982,24.049405
2025-09-08 00:00:00+00:00,AE,59.71973,17.169266,23.111004
2025-09-15 00:00:00+00:00,AE,59.708789,16.851889,23.439322
2025-09-22 00:00:00+00:00,AE,58.577376,17.943215,23.479409
2025-09-29 00:00:00+00:00,AE,59.622978,17.816667,22.560356
2025-10-06 00:00:00+00:00,AE,59.33314,17.799744,22.867117
2025-10-13 00:00:00+00:00,AE,57.838043,17.65281,24.509148
2025-10-20 00:00:00+00:00,AE,58.8961,17.293361,23.81054
2025-10-27 00:00:00+00:00,AE,59.457817,17.321258,23.220925
2025-11-03 00:00:00+00:00,AE,59.775174,17.070388,23.154438
2025-11-10 00:00:00+00:00,AE,60.498346,16.83127,22.670383
2025-11-17 00:00:00+00:00,AE,59.688683,17.32166,22.989657
2025-11-24 00:00:00+00:00,AE,60.390869,17.124447,22.484684
2025-12-01 00:00:00+00:00,AE,59.653768,17.822977,22.523255
2025-12-08 00:00:00+00:00,AE,60.21811,17.18286,22.59903
2025-12-15 00:00:00+00:00,AE,61.127102,17.6208,21.252098
2025-12-22 00:00:00+00:00,AE,60.512069,17.932337,21.555594
2025-12-29 00:00:00+00:00,AE,60.302937,18.133284,21.563779
2026-01-05 00:00:00+00:00,AE,60.214464,17.947706,21.837831
2026-01-12 00:00:00+00:00,AE,58.774666,18.167284,23.05805
2026-01-19 00:00:00+00:00,AE,57.54521,18.209472,24.245318
2026-01-26 00:00:00+00:00,AE,56.717963,18.537192,24.744845
2026-02-02 00:00:00+00:00,AE,56.808637,18.438994,24.752369
2026-02-09 00:00:00+00:00,AE,57.350264,18.043399,24.606337
2026-02-16 00:00:00+00:00,AE,57.732145,18.255627,24.012228
2026-02-23 00:00:00+00:00,AE,57.97158,18.311711,23.716709
2026-03-02 00:00:00+00:00,AE,57.396221,18.429113,24.174666
2026-03-09 00:00:00+00:00,AE,56.930142,18.719334,24.350524
2026-03-16 00:00:00+00:00,AE,56.590325,19.931624,23.47805
2026-03-23 00:00:00+00:00,AE,55.10699,19.938682,24.954328
2026-03-30 00:00:00+00:00,AE,56.808985,18.525349,24.665666
2026-04-06 00:00:00+00:00,AE,54.732278,18.714819,26.552904
2026-04-13 00:00:00+00:00,AE,55.356177,18.880774,25.76305
2026-04-20 00:00:00+00:00,AE,56.530774,18.821722,24.647503
2026-04-27 00:00:00+00:00,AE,56.646425,18.905558,24.448017
2026-05-04 00:00:00+00:00,AE,56.786608,18.511577,24.701815
2026-05-11 00:00:00+00:00,AE,57.197706,18.823586,23.978709
2026-05-18 00:00:00+00:00,AE,57.26973,17.824727,24.905542
2026-05-25 00:00:00+00:00,AE,55.774926,20.291567,23.933507
2026-06-01 00:00:00+00:00,AE,55.222653,19.244145,25.533202
2026-06-08 00:00:00+00:00,AE,54.858109,19.186296,25.955595
2025-06-09 00:00:00+00:00,AF,70.648827,17.497467,11.853706
2025-06-16 00:00:00+00:00,AF,72.312696,15.826524,11.86078
2025-06-23 00:00:00+00:00,AF,69.515121,18.059815,12.425065
2025-06-30 00:00:00+00:00,AF,68.323005,19.525032,12.151963
2025-07-07 00:00:00+00:00,AF,66.33701,21.514779,12.148211
2025-07-14 00:00:00+00:00,AF,65.957858,21.714765,12.327376
2025-07-21 00:00:00+00:00,AF,65.839531,22.179675,11.980794
2025-07-28 00:00:00+00:00,AF,65.894539,21.645478,12.459983
2025-08-04 00:00:00+00:00,AF,68.735622,18.242549,13.02183
2025-08-11 00:00:00+00:00,AF,69.448424,17.243905,13.307672
2025-08-18 00:00:00+00:00,AF,68.011067,18.771579,13.217354
2025-08-25 00:00:00+00:00,AF,67.653094,18.776167,13.570738
2025-09-01 00:00:00+00:00,AF,69.412196,16.890758,13.697047
2025-09-08 00:00:00+00:00,AF,70.449112,14.722704,14.828184
2025-09-15 00:00:00+00:00,AF,70.53798,15.49902,13.963
2025-09-22 00:00:00+00:00,AF,70.038081,16.17023,13.791689
2025-09-29 00:00:00+00:00,AF,69.427804,16.49669,14.075506
2025-10-06 00:00:00+00:00,AF,68.123119,19.610441,12.26644
2025-10-13 00:00:00+00:00,AF,66.618959,22.018199,11.362842
2025-10-20 00:00:00+00:00,AF,65.619247,23.01422,11.366533
2025-10-27 00:00:00+00:00,AF,66.106833,23.173328,10.719839
2025-11-03 00:00:00+00:00,AF,65.964562,23.997616,10.037821
2025-11-10 00:00:00+00:00,AF,66.507443,23.492717,9.99984
2025-11-17 00:00:00+00:00,AF,67.550349,22.917164,9.532487
2025-11-24 00:00:00+00:00,AF,65.858665,23.961195,10.180141
2025-12-01 00:00:00+00:00,AF,65.837615,24.073836,10.088549
2025-12-08 00:00:00+00:00,AF,66.473321,23.892238,9.634441
2025-12-15 00:00:00+00:00,AF,67.174013,23.302567,9.52342
2025-12-22 00:00:00+00:00,AF,67.384232,22.837036,9.778733
2025-12-29 00:00:00+00:00,AF,66.895101,23.534106,9.570793
2026-01-05 00:00:00+00:00,AF,68.112946,22.557198,9.329857
2026-01-12 00:00:00+00:00,AF,68.690403,20.760554,10.549043
2026-01-19 00:00:00+00:00,AF,68.156291,20.80587,11.037839
2026-01-26 00:00:00+00:00,AF,68.817337,20.143364,11.039299
2026-02-02 00:00:00+00:00,AF,68.911395,19.732637,11.355969
2026-02-09 00:00:00+00:00,AF,71.415507,16.573481,12.011012
2026-02-16 00:00:00+00:00,AF,72.530379,16.10982,11.359801
2026-02-23 00:00:00+00:00,AF,72.110742,15.87628,12.012977
2026-03-02 00:00:00+00:00,AF,68.399407,19.932324,11.668269
2026-03-09 00:00:00+00:00,AF,68.369598,19.734436,11.895966
2026-03-16 00:00:00+00:00,AF,68.174459,20.89508,10.930461
2026-03-23 00:00:00+00:00,AF,67.70517,20.089262,12.205567
2026-03-30 00:00:00+00:00,AF,69.027127,18.338881,12.633992
2026-04-06 00:00:00+00:00,AF,69.349004,17.739667,12.911329
2026-04-13 00:00:00+00:00,AF,69.7808,16.626219,13.59298
2026-04-20 00:00:00+00:00,AF,69.557165,16.75034,13.692495
2026-04-27 00:00:00+00:00,AF,70.499242,16.20161,13.299148
2026-05-04 00:00:00+00:00,AF,71.412439,15.220013,13.367549
2026-05-11 00:00:00+00:00,AF,72.461066,13.684526,13.854408
2026-05-18 00:00:00+00:00,AF,72.34412,14.042159,13.61372
2026-05-25 00:00:00+00:00,AF,74.00711,14.397567,11.595323
2026-06-01 00:00:00+00:00,AF,72.438877,14.856743,12.704379
2026-06-08 00:00:00+00:00,AF,72.496563,14.667511,12.835925
2025-06-09 00:00:00+00:00,AG,47.993031,28.731707,23.275261
2025-06-16 00:00:00+00:00,AG,52.9871,20.826053,26.186847
2025-06-23 00:00:00+00:00,AG,52.881356,19.764496,27.354148
2025-06-30 00:00:00+00:00,AG,53.673598,18.221462,28.10494
2025-07-07 00:00:00+00:00,AG,52.965725,18.570842,28.463433
2025-07-14 00:00:00+00:00,AG,53.388393,18.737556,27.874051
2025-07-21 00:00:00+00:00,AG,53.023656,18.817204,28.15914
2025-07-28 00:00:00+00:00,AG,54.344502,18.470141,27.185357
2025-08-04 00:00:00+00:00,AG,55.689219,16.037085,28.273696
2025-08-11 00:00:00+00:00,AG,56.918884,15.041053,28.040062
2025-08-18 00:00:00+00:00,AG,56.895053,14.934454,28.170493
2025-08-25 00:00:00+00:00,AG,55.944307,16.876592,27.179101
2025-09-01 00:00:00+00:00,AG,57.424292,14.914497,27.661211
2025-09-08 00:00:00+00:00,AG,57.254664,15.652901,27.092436
2025-09-15 00:00:00+00:00,AG,57.075783,16.406038,26.518179
2025-09-22 00:00:00+00:00,AG,59.79491,13.322711,26.882379
2025-09-29 00:00:00+00:00,AG,61.18529,12.655813,26.158896
2025-10-06 00:00:00+00:00,AG,60.80674,12.219147,26.974113
2025-10-13 00:00:00+00:00,AG,60.892705,11.642452,27.464843
2025-10-20 00:00:00+00:00,AG,62.231657,10.817031,26.951311
2025-10-27 00:00:00+00:00,AG,63.281749,10.637364,26.080887
2025-11-03 00:00:00+00:00,AG,63.220209,10.848008,25.931783
2025-11-10 00:00:00+00:00,AG,61.703278,11.41088,26.885842
2025-11-17 00:00:00+00:00,AG,60.84433,11.4905,27.66517
2025-11-24 00:00:00+00:00,AG,62.674379,10.636271,26.68935
2025-12-01 00:00:00+00:00,AG,62.639629,11.397147,25.963224
2025-12-08 00:00:00+00:00,AG,64.470799,10.454455,25.074746
