date,country_iso2,metric,p25,p50,p75
2025-06-09 00:00:00+00:00,AN,BANDWIDTH,,,
2025-06-16 00:00:00+00:00,AN,BANDWIDTH,,,
2025-06-23 00:00:00+00:00,AN,BANDWIDTH,,,
2025-06-30 00:00:00+00:00,AN,BANDWIDTH,,,
2025-07-07 00:00:00+00:00,AN,BANDWIDTH,,,
2025-07-14 00:00:00+00:00,AN,BANDWIDTH,,,
2025-07-21 00:00:00+00:00,AN,BANDWIDTH,,,
2025-07-28 00:00:00+00:00,AN,BANDWIDTH,,,
2025-08-04 00:00:00+00:00,AN,BANDWIDTH,,,
2025-08-11 00:00:00+00:00,AN,BANDWIDTH,,,
2025-08-18 00:00:00+00:00,AN,BANDWIDTH,,,
2025-08-25 00:00:00+00:00,AN,BANDWIDTH,,,
2025-09-01 00:00:00+00:00,AN,BANDWIDTH,,,
2025-09-08 00:00:00+00:00,AN,BANDWIDTH,,,
2025-09-15 00:00:00+00:00,AN,BANDWIDTH,,,
2025-09-22 00:00:00+00:00,AN,BANDWIDTH,,,
2025-09-29 00:00:00+00:00,AN,BANDWIDTH,,,
2025-10-06 00:00:00+00:00,AN,BANDWIDTH,,,
2025-10-13 00:00:00+00:00,AN,BANDWIDTH,,,
2025-10-20 00:00:00+00:00,AN,BANDWIDTH,,,
2025-10-27 00:00:00+00:00,AN,BANDWIDTH,,,
2025-11-03 00:00:00+00:00,AN,BANDWIDTH,,,
2025-11-10 00:00:00+00:00,AN,BANDWIDTH,,,
2025-11-17 00:00:00+00:00,AN,BANDWIDTH,,,
2025-11-24 00:00:00+00:00,AN,BANDWIDTH,,,
2025-12-01 00:00:00+00:00,AN,BANDWIDTH,,,
2025-12-08 00:00:00+00:00,AN,BANDWIDTH,,,
2025-12-15 00:00:00+00:00,AN,BANDWIDTH,,,
2025-12-22 00:00:00+00:00,AN,BANDWIDTH,,,
2025-12-29 00:00:00+00:00,AN,BANDWIDTH,,,
2026-01-05 00:00:00+00:00,AN,BANDWIDTH,,,
2026-01-12 00:00:00+00:00,AN,BANDWIDTH,,,
2026-01-19 00:00:00+00:00,AN,BANDWIDTH,,,
2026-01-26 00:00:00+00:00,AN,BANDWIDTH,,,
2026-02-02 00:00:00+00:00,AN,BANDWIDTH,,,
2026-02-09 00:00:00+00:00,AN,BANDWIDTH,,,
2026-02-16 00:00:00+00:00,AN,BANDWIDTH,,,
2026-02-23 00:00:00+00:00,AN,BANDWIDTH,,,
2026-03-02 00:00:00+00:00,AN,BANDWIDTH,,,
2026-03-09 00:00:00+00:00,AN,BANDWIDTH,,,
2026-03-16 00:00:00+00:00,AN,BANDWIDTH,,,
2026-03-23 00:00:00+00:00,AN,BANDWIDTH,,,
2026-03-30 00:00:00+00:00,AN,BANDWIDTH,,,
2026-04-06 00:00:00+00:00,AN,BANDWIDTH,,,
2026-04-13 00:00:00+00:00,AN,BANDWIDTH,,,
2026-04-20 00:00:00+00:00,AN,BANDWIDTH,,,
2026-04-27 00:00:00+00:00,AN,BANDWIDTH,,,
2026-05-04 00:00:00+00:00,AN,BANDWIDTH,,,
2026-05-11 00:00:00+00:00,AN,BANDWIDTH,,,
2026-05-18 00:00:00+00:00,AN,BANDWIDTH,,,
2026-05-25 00:00:00+00:00,AN,BANDWIDTH,,,
2026-06-01 00:00:00+00:00,AN,BANDWIDTH,,,
2026-06-08 00:00:00+00:00,AN,BANDWIDTH,,,
2025-06-09 00:00:00+00:00,AP,BANDWIDTH,,,
2025-06-16 00:00:00+00:00,AP,BANDWIDTH,,,
2025-06-23 00:00:00+00:00,AP,BANDWIDTH,,,
2025-06-30 00:00:00+00:00,AP,BANDWIDTH,,,
2025-07-07 00:00:00+00:00,AP,BANDWIDTH,,,
2025-07-14 00:00:00+00:00,AP,BANDWIDTH,,,
2025-07-21 00:00:00+00:00,AP,BANDWIDTH,,,
2025-07-28 00:00:00+00:00,AP,BANDWIDTH,,,
2025-08-04 00:00:00+00:00,AP,BANDWIDTH,,,
2025-08-11 00:00:00+00:00,AP,BANDWIDTH,,,
2025-08-18 00:00:00+00:00,AP,BANDWIDTH,,,
2025-08-25 00:00:00+00:00,AP,BANDWIDTH,,,
2025-09-01 00:00:00+00:00,AP,BANDWIDTH,,,
2025-09-08 00:00:00+00:00,AP,BANDWIDTH,,,
2025-09-15 00:00:00+00:00,AP,BANDWIDTH,,,
2025-09-22 00:00:00+00:00,AP,BANDWIDTH,,,
2025-09-29 00:00:00+00:00,AP,BANDWIDTH,,,
2025-10-06 00:00:00+00:00,AP,BANDWIDTH,,,
2025-10-13 00:00:00+00:00,AP,BANDWIDTH,,,
2025-10-20 00:00:00+00:00,AP,BANDWIDTH,,,
2025-10-27 00:00:00+00:00,AP,BANDWIDTH,,,
2025-11-03 00:00:00+00:00,AP,BANDWIDTH,,,
2025-11-10 00:00:00+00:00,AP,BANDWIDTH,,,
2025-11-17 00:00:00+00:00,AP,BANDWIDTH,,,
2025-11-24 00:00:00+00:00,AP,BANDWIDTH,,,
2025-12-01 00:00:00+00:00,AP,BANDWIDTH,,,
2025-12-08 00:00:00+00:00,AP,BANDWIDTH,,,
2025-12-15 00:00:00+00:00,AP,BANDWIDTH,,,
2025-12-22 00:00:00+00:00,AP,BANDWIDTH,,,
2025-12-29 00:00:00+00:00,AP,BANDWIDTH,,,
2026-01-05 00:00:00+00:00,AP,BANDWIDTH,,,
2026-01-12 00:00:00+00:00,AP,BANDWIDTH,,,
2026-01-19 00:00:00+00:00,AP,BANDWIDTH,,,
2026-01-26 00:00:00+00:00,AP,BANDWIDTH,,,
2026-02-02 00:00:00+00:00,AP,BANDWIDTH,,,
2026-02-09 00:00:00+00:00,AP,BANDWIDTH,,,
2026-02-16 00:00:00+00:00,AP,BANDWIDTH,,,
2026-02-23 00:00:00+00:00,AP,BANDWIDTH,,,
2026-03-02 00:00:00+00:00,AP,BANDWIDTH,,,
2026-03-09 00:00:00+00:00,AP,BANDWIDTH,,,
2026-03-16 00:00:00+00:00,AP,BANDWIDTH,,,
2026-03-23 00:00:00+00:00,AP,BANDWIDTH,,,
2026-03-30 00:00:00+00:00,AP,BANDWIDTH,,,
2026-04-06 00:00:00+00:00,AP,BANDWIDTH,,,
2026-04-13 00:00:00+00:00,AP,BANDWIDTH,,,
2026-04-20 00:00:00+00:00,AP,BANDWIDTH,,,
2026-04-27 00:00:00+00:00,AP,BANDWIDTH,,,
2026-05-04 00:00:00+00:00,AP,BANDWIDTH,,,
2026-05-11 00:00:00+00:00,AP,BANDWIDTH,,,
2026-05-18 00:00:00+00:00,AP,BANDWIDTH,,,
2026-05-25 00:00:00+00:00,AP,BANDWIDTH,,,
2026-06-01 00:00:00+00:00,AP,BANDWIDTH,,,
2026-06-08 00:00:00+00:00,AP,BANDWIDTH,,,
2025-06-09 00:00:00+00:00,AQ,BANDWIDTH,8.41205,8.653514,10.770086
2025-06-16 00:00:00+00:00,AQ,BANDWIDTH,,,
2025-06-23 00:00:00+00:00,AQ,BANDWIDTH,,,
2025-06-30 00:00:00+00:00,AQ,BANDWIDTH,,,
2025-07-07 00:00:00+00:00,AQ,BANDWIDTH,21.800767,33.102691,93.19264
2025-07-14 00:00:00+00:00,AQ,BANDWIDTH,,,
2025-07-21 00:00:00+00:00,AQ,BANDWIDTH,5.758552,26.606831,31.122541
2025-07-28 00:00:00+00:00,AQ,BANDWIDTH,,,
2025-08-04 00:00:00+00:00,AQ,BANDWIDTH,,,
2025-08-11 00:00:00+00:00,AQ,BANDWIDTH,,,
2025-08-18 00:00:00+00:00,AQ,BANDWIDTH,,,
2025-08-25 00:00:00+00:00,AQ,BANDWIDTH,,,
2025-09-01 00:00:00+00:00,AQ,BANDWIDTH,15.31814,16.432262,17.521883
2025-09-08 00:00:00+00:00,AQ,BANDWIDTH,23.190766,42.532139,82.439455
2025-09-15 00:00:00+00:00,AQ,BANDWIDTH,,,
2025-09-22 00:00:00+00:00,AQ,BANDWIDTH,,,
2025-09-29 00:00:00+00:00,AQ,BANDWIDTH,,,
2025-10-06 00:00:00+00:00,AQ,BANDWIDTH,7.437663,7.880033,8.228576
2025-10-13 00:00:00+00:00,AQ,BANDWIDTH,,,
2025-10-20 00:00:00+00:00,AQ,BANDWIDTH,,,
2025-10-27 00:00:00+00:00,AQ,BANDWIDTH,,,
2025-11-03 00:00:00+00:00,AQ,BANDWIDTH,6.050512,6.827786,8.884757
2025-11-10 00:00:00+00:00,AQ,BANDWIDTH,,,
2025-11-17 00:00:00+00:00,AQ,BANDWIDTH,,,
2025-11-24 00:00:00+00:00,AQ,BANDWIDTH,,,
2025-12-01 00:00:00+00:00,AQ,BANDWIDTH,,,
2025-12-08 00:00:00+00:00,AQ,BANDWIDTH,13.1456,13.1456,13.1456
2025-12-15 00:00:00+00:00,AQ,BANDWIDTH,,,
2025-12-22 00:00:00+00:00,AQ,BANDWIDTH,,,
2025-12-29 00:00:00+00:00,AQ,BANDWIDTH,,,
2026-01-05 00:00:00+00:00,AQ,BANDWIDTH,,,
2026-01-12 00:00:00+00:00,AQ,BANDWIDTH,7.931205,8.432164,8.896666
2026-01-19 00:00:00+00:00,AQ,BANDWIDTH,4.559744,7.675679,10.020234
2026-01-26 00:00:00+00:00,AQ,BANDWIDTH,4.702072,6.454045,7.111408
2026-02-02 00:00:00+00:00,AQ,BANDWIDTH,2.191517,3.95761,8.315789
2026-02-09 00:00:00+00:00,AQ,BANDWIDTH,4.799065,4.799065,4.799065
2026-02-16 00:00:00+00:00,AQ,BANDWIDTH,1.014388,1.405645,1.535919
2026-02-23 00:00:00+00:00,AQ,BANDWIDTH,1.230562,1.426884,2.423683
2026-03-02 00:00:00+00:00,AQ,BANDWIDTH,,,
2026-03-09 00:00:00+00:00,AQ,BANDWIDTH,,,
2026-03-16 00:00:00+00:00,AQ,BANDWIDTH,3.766945,4.936113,6.480466
2026-03-23 00:00:00+00:00,AQ,BANDWIDTH,2.997655,3.75246,5.577732
2026-03-30 00:00:00+00:00,AQ,BANDWIDTH,,,
2026-04-06 00:00:00+00:00,AQ,BANDWIDTH,3.469173,4.039331,4.703276
2026-04-13 00:00:00+00:00,AQ,BANDWIDTH,,,
2026-04-20 00:00:00+00:00,AQ,BANDWIDTH,,,
2026-04-27 00:00:00+00:00,AQ,BANDWIDTH,,,
2026-05-04 00:00:00+00:00,AQ,BANDWIDTH,,,
2026-05-11 00:00:00+00:00,AQ,BANDWIDTH,,,
2026-05-18 00:00:00+00:00,AQ,BANDWIDTH,2.42543,4.002809,8.537023
2026-05-25 00:00:00+00:00,AQ,BANDWIDTH,,,
2026-06-01 00:00:00+00:00,AQ,BANDWIDTH,,,
2026-06-08 00:00:00+00:00,AQ,BANDWIDTH,,,
2025-06-09 00:00:00+00:00,AI,BANDWIDTH,,,
2025-06-16 00:00:00+00:00,AI,BANDWIDTH,,,
2025-06-23 00:00:00+00:00,AI,BANDWIDTH,5.280822,18.100322,21.972557
2025-06-30 00:00:00+00:00,AI,BANDWIDTH,74.079838,77.332128,80.584418
2025-07-07 00:00:00+00:00,AI,BANDWIDTH,6.855081,9.596218,14.132721
2025-07-14 00:00:00+00:00,AI,BANDWIDTH,30.24272,33.260552,52.453117
2025-07-21 00:00:00+00:00,AI,BANDWIDTH,6.380985,9.34958,10.918773
2025-07-28 00:00:00+00:00,AI,BANDWIDTH,6.604926,10.270394,12.131115
2025-08-04 00:00:00+00:00,AI,BANDWIDTH,7.150422,9.658576,12.795902
2025-08-11 00:00:00+00:00,AI,BANDWIDTH,6.415895,11.417643,24.817135
2025-08-18 00:00:00+00:00,AI,BANDWIDTH,5.323963,7.391417,9.674308
2025-08-25 00:00:00+00:00,AI,BANDWIDTH,5.241879,7.661618,10.305185
2025-09-01 00:00:00+00:00,AI,BANDWIDTH,5.708773,7.71186,9.74312
2025-09-08 00:00:00+00:00,AI,BANDWIDTH,6.23911,9.819579,12.074448
2025-09-15 00:00:00+00:00,AI,BANDWIDTH,5.495659,6.98815,30.980392
2025-09-22 00:00:00+00:00,AI,BANDWIDTH,7.091969,8.489619,10.089821
2025-09-29 00:00:00+00:00,AI,BANDWIDTH,35.593944,37.315917,45.754972
2025-10-06 00:00:00+00:00,AI,BANDWIDTH,7.847182,8.513989,10.519846
2025-10-13 00:00:00+00:00,AI,BANDWIDTH,8.032689,12.19551,21.253825
2025-10-20 00:00:00+00:00,AI,BANDWIDTH,5.313943,8.053475,9.330269
2025-10-27 00:00:00+00:00,AI,BANDWIDTH,7.668456,9.709843,16.077284
2025-11-03 00:00:00+00:00,AI,BANDWIDTH,5.213375,6.557834,9.668848
2025-11-10 00:00:00+00:00,AI,BANDWIDTH,8.386152,11.211729,12.260068
2025-11-17 00:00:00+00:00,AI,BANDWIDTH,8.030231,10.468325,19.962586
2025-11-24 00:00:00+00:00,AI,BANDWIDTH,49.178541,53.685403,102.501201
2025-12-01 00:00:00+00:00,AI,BANDWIDTH,44.162894,57.986811,120.611786
2025-12-08 00:00:00+00:00,AI,BANDWIDTH,35.016248,48.55467,62.281561
2025-12-15 00:00:00+00:00,AI,BANDWIDTH,52.183296,57.087378,62.38246
2025-12-22 00:00:00+00:00,AI,BANDWIDTH,23.268016,26.746515,32.755306
2025-12-29 00:00:00+00:00,AI,BANDWIDTH,4.855482,8.633711,11.769394
2026-01-05 00:00:00+00:00,AI,BANDWIDTH,13.112434,15.087409,31.936935
2026-01-12 00:00:00+00:00,AI,BANDWIDTH,5.995231,8.164147,10.192827
2026-01-19 00:00:00+00:00,AI,BANDWIDTH,9.092903,12.203778,72.008679
2026-01-26 00:00:00+00:00,AI,BANDWIDTH,6.198264,8.600838,12.827588
2026-02-02 00:00:00+00:00,AI,BANDWIDTH,14.422043,23.377458,31.170668
2026-02-09 00:00:00+00:00,AI,BANDWIDTH,5.758056,8.030716,36.658034
2026-02-16 00:00:00+00:00,AI,BANDWIDTH,4.275058,6.943211,10.083745
2026-02-23 00:00:00+00:00,AI,BANDWIDTH,5.415812,7.85427,13.176252
2026-03-02 00:00:00+00:00,AI,BANDWIDTH,4.97369,6.191773,8.102957
2026-03-09 00:00:00+00:00,AI,BANDWIDTH,52.594509,88.549923,90.105783
2026-03-16 00:00:00+00:00,AI,BANDWIDTH,6.488794,8.672414,11.804655
2026-03-23 00:00:00+00:00,AI,BANDWIDTH,6.386542,8.02854,10.118428
2026-03-30 00:00:00+00:00,AI,BANDWIDTH,4.640609,7.275312,9.339859
2026-04-06 00:00:00+00:00,AI,BANDWIDTH,5.988717,8.193344,10.161376
2026-04-13 00:00:00+00:00,AI,BANDWIDTH,6.224437,8.682212,10.754844
2026-04-20 00:00:00+00:00,AI,BANDWIDTH,5.21987,6.822401,9.755323
2026-04-27 00:00:00+00:00,AI,BANDWIDTH,6.235306,8.187362,10.46439
2026-05-04 00:00:00+00:00,AI,BANDWIDTH,6.318721,9.600595,70.765561
2026-05-11 00:00:00+00:00,AI,BANDWIDTH,8.394122,9.864532,11.288944
2026-05-18 00:00:00+00:00,AI,BANDWIDTH,5.57848,7.443651,10.326465
2026-05-25 00:00:00+00:00,AI,BANDWIDTH,7.842629,11.587617,12.390351
2026-06-01 00:00:00+00:00,AI,BANDWIDTH,5.525907,8.240247,9.329214
2026-06-08 00:00:00+00:00,AI,BANDWIDTH,7.532077,9.608925,10.916038
2025-06-09 00:00:00+00:00,AG,BANDWIDTH,6.408606,8.344829,11.67154
2025-06-16 00:00:00+00:00,AG,BANDWIDTH,6.185342,8.683657,11.233633
2025-06-23 00:00:00+00:00,AG,BANDWIDTH,7.586068,10.240848,15.767963
2025-06-30 00:00:00+00:00,AG,BANDWIDTH,7.198552,9.271437,12.877863
2025-07-07 00:00:00+00:00,AG,BANDWIDTH,6.687683,8.688319,11.837279
2025-07-14 00:00:00+00:00,AG,BANDWIDTH,5.870264,8.273487,11.624669
2025-07-21 00:00:00+00:00,AG,BANDWIDTH,7.345765,9.358946,13.024208
2025-07-28 00:00:00+00:00,AG,BANDWIDTH,6.368725,8.707509,12.03323
2025-08-04 00:00:00+00:00,AG,BANDWIDTH,6.148874,8.661293,12.257352
2025-08-11 00:00:00+00:00,AG,BANDWIDTH,6.146787,8.605997,11.865677
2025-08-18 00:00:00+00:00,AG,BANDWIDTH,6.616506,9.00243,12.701329
2025-08-25 00:00:00+00:00,AG,BANDWIDTH,6.642778,8.884845,13.096913
2025-09-01 00:00:00+00:00,AG,BANDWIDTH,6.468392,9.665331,13.930321
2025-09-08 00:00:00+00:00,AG,BANDWIDTH,6.831249,9.502353,14.144838
2025-09-15 00:00:00+00:00,AG,BANDWIDTH,7.225342,10.888221,16.003941
2025-09-22 00:00:00+00:00,AG,BANDWIDTH,7.714383,10.597422,15.252727
2025-09-29 00:00:00+00:00,AG,BANDWIDTH,8.016224,9.787135,13.583988
2025-10-06 00:00:00+00:00,AG,BANDWIDTH,6.241291,9.762778,12.84946
2025-10-13 00:00:00+00:00,AG,BANDWIDTH,8.058397,10.569451,15.831866
2025-10-20 00:00:00+00:00,AG,BANDWIDTH,6.991086,11.19833,14.329171
2025-10-27 00:00:00+00:00,AG,BANDWIDTH,6.597859,10.637383,16.726426
2025-11-03 00:00:00+00:00,AG,BANDWIDTH,7.905461,11.364772,17.238272
2025-11-10 00:00:00+00:00,AG,BANDWIDTH,8.549573,12.058766,16.312877
2025-11-17 00:00:00+00:00,AG,BANDWIDTH,8.448047,11.224672,16.432134
2025-11-24 00:00:00+00:00,AG,BANDWIDTH,7.944597,11.18483,14.862686
2025-12-01 00:00:00+00:00,AG,BANDWIDTH,11.808137,18.333707,23.966418
2025-12-08 00:00:00+00:00,AG,BANDWIDTH,7.347222,9.521068,13.278389
2025-12-15 00:00:00+00:00,AG,BANDWIDTH,5.995474,22.647626,59.590439
2025-12-22 00:00:00+00:00,AG,BANDWIDTH,8.167993,10.568964,16.996666
2025-12-29 00:00:00+00:00,AG,BANDWIDTH,6.762451,9.148434,12.933148
2026-01-05 00:00:00+00:00,AG,BANDWIDTH,5.293955,9.005627,15.167105
2026-01-12 00:00:00+00:00,AG,BANDWIDTH,5.395715,8.476026,20.033487
2026-01-19 00:00:00+00:00,AG,BANDWIDTH,5.247633,7.928627,11.798869
2026-01-26 00:00:00+00:00,AG,BANDWIDTH,6.617296,9.420988,20.894571
2026-02-02 00:00:00+00:00,AG,BANDWIDTH,5.922537,9.505528,19.411844
2026-02-09 00:00:00+00:00,AG,BANDWIDTH,5.343282,8.240277,12.76468
2026-02-16 00:00:00+00:00,AG,BANDWIDTH,5.246761,7.502116,10.838892
2026-02-23 00:00:00+00:00,AG,BANDWIDTH,5.100351,7.180598,12.177609
2026-03-02 00:00:00+00:00,AG,BANDWIDTH,5.061023,7.017493,10.74302
2026-03-09 00:00:00+00:00,AG,BANDWIDTH,5.422433,7.647659,10.727703
2026-03-16 00:00:00+00:00,AG,BANDWIDTH,6.610777,8.233307,11.916889
2026-03-23 00:00:00+00:00,AG,BANDWIDTH,6.601692,8.648044,12.3025
2026-03-30 00:00:00+00:00,AG,BANDWIDTH,7.34959,9.643504,12.759138
2026-04-06 00:00:00+00:00,AG,BANDWIDTH,6.108875,8.629161,11.422173
2026-04-13 00:00:00+00:00,AG,BANDWIDTH,5.920241,8.006676,11.080643
2026-04-20 00:00:00+00:00,AG,BANDWIDTH,5.660705,7.618399,10.7137
2026-04-27 00:00:00+00:00,AG,BANDWIDTH,5.438338,7.375744,11.476767
2026-05-04 00:00:00+00:00,AG,BANDWIDTH,5.992981,8.214901,11.316141
2026-05-11 00:00:00+00:00,AG,BANDWIDTH,6.080373,8.417155,11.177252
2026-05-18 00:00:00+00:00,AG,BANDWIDTH,6.53735,9.177663,11.586205
2026-05-25 00:00:00+00:00,AG,BANDWIDTH,5.318181,8.09009,12.082271
2026-06-01 00:00:00+00:00,AG,BANDWIDTH,5.779584,7.840592,10.780465
2026-06-08 00:00:00+00:00,AG,BANDWIDTH,5.955417,7.658938,11.248621
2025-06-09 00:00:00+00:00,AS,BANDWIDTH,8.51766,9.640045,13.09031
2025-06-16 00:00:00+00:00,AS,BANDWIDTH,2.941639,3.988349,6.393774
2025-06-23 00:00:00+00:00,AS,BANDWIDTH,2.443676,3.438207,4.850376
2025-06-30 00:00:00+00:00,AS,BANDWIDTH,4.525421,10.285682,16.859565
2025-07-07 00:00:00+00:00,AS,BANDWIDTH,2.060641,2.505335,4.84574
2025-07-14 00:00:00+00:00,AS,BANDWIDTH,2.577928,3.581369,5.256811
2025-07-21 00:00:00+00:00,AS,BANDWIDTH,3.578857,5.091272,6.180132
2025-07-28 00:00:00+00:00,AS,BANDWIDTH,3.23645,4.43088,6.977151
2025-08-04 00:00:00+00:00,AS,BANDWIDTH,2.738907,3.947525,5.986827
2025-08-11 00:00:00+00:00,AS,BANDWIDTH,2.673266,3.280064,4.77172
2025-08-18 00:00:00+00:00,AS,BANDWIDTH,2.123393,3.12227,4.194129
2025-08-25 00:00:00+00:00,AS,BANDWIDTH,2.572053,4.169106,5.10906
2025-09-01 00:00:00+00:00,AS,BANDWIDTH,2.11445,4.084228,11.299105
2025-09-08 00:00:00+00:00,AS,BANDWIDTH,4.560243,6.929617,14.759361
2025-09-15 00:00:00+00:00,AS,BANDWIDTH,3.128894,4.41669,5.722473
2025-09-22 00:00:00+00:00,AS,BANDWIDTH,3.085242,5.733426,7.758262
2025-09-29 00:00:00+00:00,AS,BANDWIDTH,3.505578,4.59519,5.944362
2025-10-06 00:00:00+00:00,AS,BANDWIDTH,8.216,10.642487,11.555555
2025-10-13 00:00:00+00:00,AS,BANDWIDTH,4.404209,5.595156,9.056346
2025-10-20 00:00:00+00:00,AS,BANDWIDTH,3.907251,5.801201,6.926558
2025-10-27 00:00:00+00:00,AS,BANDWIDTH,2.839851,5.942266,13.253285
2025-11-03 00:00:00+00:00,AS,BANDWIDTH,2.255974,3.495826,4.948632
2025-11-10 00:00:00+00:00,AS,BANDWIDTH,9.222768,14.949181,16.94214
2025-11-17 00:00:00+00:00,AS,BANDWIDTH,2.368958,2.643366,3.289026
2025-11-24 00:00:00+00:00,AS,BANDWIDTH,2.957151,4.572466,9.372751
2025-12-01 00:00:00+00:00,AS,BANDWIDTH,2.113168,2.557907,2.654604
2025-12-08 00:00:00+00:00,AS,BANDWIDTH,4.50441,5.757533,6.345433
2025-12-15 00:00:00+00:00,AS,BANDWIDTH,2.664832,4.53859,5.553544
2025-12-22 00:00:00+00:00,AS,BANDWIDTH,5.123307,5.688307,6.850518
2025-12-29 00:00:00+00:00,AS,BANDWIDTH,3.38094,4.59182,6.591368
2026-01-05 00:00:00+00:00,AS,BANDWIDTH,1.636165,2.121428,5.923451
2026-01-12 00:00:00+00:00,AS,BANDWIDTH,2.183423,2.824836,4.009828
2026-01-19 00:00:00+00:00,AS,BANDWIDTH,1.783324,2.221008,3.098031
2026-01-26 00:00:00+00:00,AS,BANDWIDTH,3.062121,9.863463,22.610185
2026-02-02 00:00:00+00:00,AS,BANDWIDTH,2.618903,3.315451,4.056732
2026-02-09 00:00:00+00:00,AS,BANDWIDTH,2.091654,2.443783,3.421473
2026-02-16 00:00:00+00:00,AS,BANDWIDTH,3.097291,3.990167,6.659149
2026-02-23 00:00:00+00:00,AS,BANDWIDTH,2.973742,3.741949,7.093723
2026-03-02 00:00:00+00:00,AS,BANDWIDTH,2.966787,3.476426,5.328096
2026-03-09 00:00:00+00:00,AS,BANDWIDTH,1.522593,1.671769,1.991826
2026-03-16 00:00:00+00:00,AS,BANDWIDTH,3.348372,4.154978,5.211186
2026-03-23 00:00:00+00:00,AS,BANDWIDTH,3.946089,5.347064,6.713614
2026-03-30 00:00:00+00:00,AS,BANDWIDTH,3.032664,3.736123,5.200447
2026-04-06 00:00:00+00:00,AS,BANDWIDTH,3.531579,4.285754,5.866401
2026-04-13 00:00:00+00:00,AS,BANDWIDTH,2.776519,3.177998,4.54421
2026-04-20 00:00:00+00:00,AS,BANDWIDTH,3.38368,4.205591,5.559617
2026-04-27 00:00:00+00:00,AS,BANDWIDTH,3.68386,4.592069,5.980615
2026-05-04 00:00:00+00:00,AS,BANDWIDTH,4.701812,6.14655,7.301993
2026-05-11 00:00:00+00:00,AS,BANDWIDTH,5.392451,7.036378,8.332008
2026-05-18 00:00:00+00:00,AS,BANDWIDTH,2.346888,2.89754,3.96968
2026-05-25 00:00:00+00:00,AS,BANDWIDTH,2.963165,3.726962,5.134584
2026-06-01 00:00:00+00:00,AS,BANDWIDTH,3.225698,4.274396,9.202014
2026-06-08 00:00:00+00:00,AS,BANDWIDTH,2.894574,4.409935,4.966311
2025-06-09 00:00:00+00:00,AD,BANDWIDTH,15.369084,24.314216,38.822087
2025-06-16 00:00:00+00:00,AD,BANDWIDTH,14.567889,22.830564,37.051183
2025-06-23 00:00:00+00:00,AD,BANDWIDTH,17.149335,25.348202,42.98703
2025-06-30 00:00:00+00:00,AD,BANDWIDTH,19.30959,26.699165,43.76858
2025-07-07 00:00:00+00:00,AD,BANDWIDTH,18.17703,27.383414,58.544439
2025-07-14 00:00:00+00:00,AD,BANDWIDTH,18.985007,29.240823,61.029616
2025-07-21 00:00:00+00:00,AD,BANDWIDTH,17.000658,26.270292,40.241558
2025-07-28 00:00:00+00:00,AD,BANDWIDTH,18.964681,28.118354,49.097219
2025-08-04 00:00:00+00:00,AD,BANDWIDTH,15.375846,24.166722,40.269492
2025-08-11 00:00:00+00:00,AD,BANDWIDTH,16.67408,25.415124,45.89442
2025-08-18 00:00:00+00:00,AD,BANDWIDTH,18.863997,27.693521,47.763892
2025-08-25 00:00:00+00:00,AD,BANDWIDTH,19.489745,27.859831,54.11021
2025-09-01 00:00:00+00:00,AD,BANDWIDTH,18.734136,26.781645,47.643385
2025-09-08 00:00:00+00:00,AD,BANDWIDTH,17.440702,24.713155,42.012863
2025-09-15 00:00:00+00:00,AD,BANDWIDTH,16.710963,24.94082,42.610413
2025-09-22 00:00:00+00:00,AD,BANDWIDTH,19.254853,28.398026,52.576791
2025-09-29 00:00:00+00:00,AD,BANDWIDTH,17.932765,26.074271,39.876288
2025-10-06 00:00:00+00:00,AD,BANDWIDTH,18.578823,26.359183,44.327671
2025-10-13 00:00:00+00:00,AD,BANDWIDTH,17.005185,26.338459,52.425582
2025-10-20 00:00:00+00:00,AD,BANDWIDTH,18.1049,27.623142,56.457502
2025-10-27 00:00:00+00:00,AD,BANDWIDTH,20.248363,30.379413,59.081857
2025-11-03 00:00:00+00:00,AD,BANDWIDTH,19.360716,26.748999,55.110777
2025-11-10 00:00:00+00:00,AD,BANDWIDTH,18.134566,26.424523,53.135139
2025-11-17 00:00:00+00:00,AD,BANDWIDTH,15.544414,23.727011,41.007876
2025-11-24 00:00:00+00:00,AD,BANDWIDTH,17.728684,27.499353,44.305043
2025-12-01 00:00:00+00:00,AD,BANDWIDTH,18.31688,27.713928,51.818536
2025-12-08 00:00:00+00:00,AD,BANDWIDTH,17.29089,28.083867,53.578912
2025-12-15 00:00:00+00:00,AD,BANDWIDTH,17.113368,27.125589,50.828087
2025-12-22 00:00:00+00:00,AD,BANDWIDTH,18.372735,28.166416,51.567815
2025-12-29 00:00:00+00:00,AD,BANDWIDTH,17.274597,26.540881,45.234269
2026-01-05 00:00:00+00:00,AD,BANDWIDTH,16.245961,25.619362,37.655409
2026-01-12 00:00:00+00:00,AD,BANDWIDTH,16.708192,28.774884,49.913449
2026-01-19 00:00:00+00:00,AD,BANDWIDTH,15.395274,26.24129,43.142042
2026-01-26 00:00:00+00:00,AD,BANDWIDTH,15.32355,25.851725,45.829091
2026-02-02 00:00:00+00:00,AD,BANDWIDTH,15.748291,25.605635,56.991869
2026-02-09 00:00:00+00:00,AD,BANDWIDTH,15.462508,26.167803,83.246064
2026-02-16 00:00:00+00:00,AD,BANDWIDTH,13.508251,22.470189,34.909785
