date,country_iso2,WINDOWS,ANDROID,MACOSX,IOS,LINUX,CHROMEOS,SMART_TV
2025-06-09 00:00:00+00:00,AD,38.623614,20.97195,19.034573,19.015003,2.10698,0.208741,0.039139
2025-06-16 00:00:00+00:00,AD,38.521034,20.342074,20.599887,18.631705,1.616047,0.20122,0.088034
2025-06-23 00:00:00+00:00,AD,39.306581,20.616372,18.792937,19.447833,1.605136,0.160514,0.070626
2025-06-30 00:00:00+00:00,AD,40.883978,19.864101,18.289198,19.038547,1.752715,0.15876,0.012701
2025-07-07 00:00:00+00:00,AD,38.667176,20.41245,19.795048,19.565909,1.317548,0.190949,0.05092
2025-07-14 00:00:00+00:00,AD,44.220731,18.344519,17.872235,18.12702,1.342282,0.080785,0.012429
2025-07-21 00:00:00+00:00,AD,37.930599,20.14511,19.943218,19.84858,1.974763,0.100946,0.056782
2025-07-28 00:00:00+00:00,AD,38.861924,20.213309,19.025418,20.296334,1.488057,0.076638,0.038319
2025-08-04 00:00:00+00:00,AD,37.374527,21.894147,17.96376,21.216269,1.447008,0.078217,0.026072
2025-08-11 00:00:00+00:00,AD,34.782908,22.899608,18.530242,22.163352,1.500034,0.110094,0.013762
2025-08-18 00:00:00+00:00,AD,37.19696,22.087538,18.32001,20.705019,1.546324,0.111388,0.032761
2025-08-25 00:00:00+00:00,AD,38.187386,19.709408,19.800625,19.585614,2.593172,0.110764,0.013031
2025-09-01 00:00:00+00:00,AD,38.497942,18.312757,22.050754,19.36214,1.639232,0.123457,0.013717
2025-09-08 00:00:00+00:00,AD,38.210005,19.261334,21.971079,18.883533,1.439552,0.195414,0.039083
2025-09-15 00:00:00+00:00,AD,58.429837,13.710721,14.178584,11.421177,2.06059,0.169227,0.029864
2025-09-22 00:00:00+00:00,AD,46.438864,17.863318,18.205023,15.158501,2.029642,0.275834,0.028818
2025-09-29 00:00:00+00:00,AD,38.939589,19.358199,22.745759,16.977482,1.468108,0.466224,0.044638
2025-10-06 00:00:00+00:00,AD,39.265873,19.508929,21.701389,17.217262,1.676587,0.580357,0.049603
2025-10-13 00:00:00+00:00,AD,40.698513,19.353442,21.864627,16.091788,1.419156,0.524366,0.048107
2025-10-20 00:00:00+00:00,AD,41.639998,19.855294,20.550995,15.741385,1.428505,0.732805,0.051018
2025-10-27 00:00:00+00:00,AD,39.092692,20.259931,20.863168,17.572339,2.050025,0.102992,0.058852
2025-11-03 00:00:00+00:00,AD,67.359906,10.151763,12.09707,9.027591,0.948215,0.395904,0.019551
2025-11-10 00:00:00+00:00,AD,38.935154,18.875995,21.711035,17.556314,2.343572,0.527873,0.050057
2025-11-17 00:00:00+00:00,AD,39.827722,19.038577,21.340249,17.431575,1.833928,0.477006,0.050942
2025-11-24 00:00:00+00:00,AD,38.771737,17.913273,23.337002,17.763592,1.554039,0.607528,0.052829
2025-12-01 00:00:00+00:00,AD,37.345302,18.293533,25.457556,16.807565,1.603626,0.440126,0.052292
2025-12-08 00:00:00+00:00,AD,34.560529,17.827992,28.499012,16.934445,1.683993,0.446774,0.047255
2025-12-15 00:00:00+00:00,AD,35.256844,17.721359,28.20632,16.069618,2.36144,0.312606,0.071815
2025-12-22 00:00:00+00:00,AD,34.194403,22.818347,16.967489,22.641718,3.190374,0.121433,0.066236
2025-12-29 00:00:00+00:00,AD,31.932773,23.765116,17.964747,24.467104,1.69092,0.081984,0.097356
2026-01-05 00:00:00+00:00,AD,37.759041,20.501442,19.596184,20.186377,1.601953,0.310628,0.044375
2026-01-12 00:00:00+00:00,AD,41.117973,18.489855,19.905365,18.233218,1.756356,0.485203,0.01203
2026-01-19 00:00:00+00:00,AD,42.386394,18.287081,20.667401,16.893816,1.286967,0.425193,0.053149
2026-01-26 00:00:00+00:00,AD,44.234411,17.712701,20.137292,16.393886,1.166644,0.314487,0.040579
2026-02-02 00:00:00+00:00,AD,44.675334,17.94162,19.914497,15.698917,1.321092,0.420507,0.028034
2026-02-09 00:00:00+00:00,AD,38.484047,19.444444,22.390572,17.849126,1.451018,0.316659,0.064133
2026-02-16 00:00:00+00:00,AD,37.769769,20.0424,20.987916,19.533602,1.479754,0.152639,0.03392
2026-02-23 00:00:00+00:00,AD,38.634325,17.652115,23.168635,17.442817,2.492899,0.538197,0.071012
2026-03-02 00:00:00+00:00,AD,38.270399,18.229167,23.607494,17.151331,2.289497,0.412326,0.039786
2026-03-09 00:00:00+00:00,AD,38.615397,18.73401,22.249787,17.660284,2.135824,0.562059,0.042639
2026-03-16 00:00:00+00:00,AD,39.8715,17.687,22.994926,16.182966,2.799985,0.434418,0.029205
2026-03-23 00:00:00+00:00,AD,38.30754,15.793789,26.442554,14.980698,3.904889,0.532951,0.03758
2026-03-30 00:00:00+00:00,AD,33.434396,19.894682,25.998324,18.997088,1.563809,0.079786,0.031914
2026-04-06 00:00:00+00:00,AD,37.206173,18.561036,25.364787,16.996762,1.715655,0.126151,0.029435
2026-04-13 00:00:00+00:00,AD,36.364275,15.418115,32.016296,14.283707,1.408352,0.488182,0.021073
2026-04-20 00:00:00+00:00,AD,40.621891,18.213101,22.280265,16.322554,1.936153,0.522388,0.103648
2026-04-27 00:00:00+00:00,AD,49.036789,15.0301,19.150502,13.70903,2.73913,0.307692,0.026756
2026-05-04 00:00:00+00:00,AD,59.469917,12.230886,15.58536,11.122425,1.326661,0.235657,0.029093
2026-05-11 00:00:00+00:00,AD,42.645291,17.883768,21.747495,15.378758,1.91984,0.400802,0.024048
2026-05-18 00:00:00+00:00,AD,41.967269,17.909249,22.637121,15.283123,1.801497,0.380598,0.021144
2026-05-25 00:00:00+00:00,AD,38.200577,19.143089,24.846819,15.849703,1.788611,0.148675,0.022527
2026-06-01 00:00:00+00:00,AD,69.334784,9.438696,11.361517,8.599405,0.994716,0.246459,0.024424
2026-06-08 00:00:00+00:00,AD,76.117152,7.167235,9.643623,6.008413,0.563537,0.484165,0.015874
2025-06-09 00:00:00+00:00,AG,31.478469,33.849842,7.970208,24.732472,1.018748,0.813287,0.136975
2025-06-16 00:00:00+00:00,AG,32.638527,31.865555,8.832725,24.648254,0.964044,0.851138,0.199757
2025-06-23 00:00:00+00:00,AG,30.154835,32.312378,9.433962,25.992047,0.871478,1.057619,0.17768
2025-06-30 00:00:00+00:00,AG,31.316401,33.159031,8.590637,24.941899,0.946215,0.979416,0.066401
2025-07-07 00:00:00+00:00,AG,30.885511,33.644474,7.913431,25.797125,0.693871,0.982984,0.082604
2025-07-14 00:00:00+00:00,AG,33.285172,32.680152,7.495033,24.471736,0.948167,0.993318,0.126422
2025-07-21 00:00:00+00:00,AG,34.238452,31.294216,9.113608,22.950479,0.905119,1.321265,0.176862
2025-07-28 00:00:00+00:00,AG,31.557377,31.180771,9.747452,25.287993,1.007975,1.074435,0.143996
2025-08-04 00:00:00+00:00,AG,29.408533,34.087164,7.947262,24.793994,2.581945,1.025453,0.155649
2025-08-11 00:00:00+00:00,AG,30.057751,35.020754,8.10323,25.058654,0.79408,0.803104,0.162426
2025-08-18 00:00:00+00:00,AG,31.276366,32.777396,9.3005,24.919062,0.843716,0.804474,0.078485
2025-08-25 00:00:00+00:00,AG,32.031721,33.959044,8.964063,23.418992,0.762899,0.793013,0.070267
2025-09-01 00:00:00+00:00,AG,32.440326,32.178467,8.530567,25.239198,0.594219,0.926579,0.090644
2025-09-08 00:00:00+00:00,AG,31.582305,33.326244,9.761803,23.319864,0.946406,1.010208,0.053169
2025-09-15 00:00:00+00:00,AG,31.578077,35.546003,9.754485,20.55055,1.438373,1.058114,0.074399
2025-09-22 00:00:00+00:00,AG,31.867201,35.087044,10.33739,20.358959,0.916654,1.263288,0.169465
2025-09-29 00:00:00+00:00,AG,33.637582,34.969017,10.082063,18.623346,0.870876,1.557528,0.259588
2025-10-06 00:00:00+00:00,AG,32.774426,35.704772,10.553945,18.600642,0.79135,1.33981,0.235054
2025-10-13 00:00:00+00:00,AG,32.460423,35.130937,10.881787,19.181832,0.946886,1.227992,0.170144
2025-10-20 00:00:00+00:00,AG,30.948481,36.167362,10.013401,20.138475,1.22841,1.347528,0.156343
2025-10-27 00:00:00+00:00,AG,33.300305,34.237805,11.242378,18.620427,1.150915,1.303354,0.144817
2025-11-03 00:00:00+00:00,AG,33.241803,32.531094,12.493943,19.28606,1.082216,1.179131,0.185754
2025-11-10 00:00:00+00:00,AG,36.72097,29.588937,11.953021,19.804887,0.805077,1.022921,0.104186
2025-11-17 00:00:00+00:00,AG,33.438722,31.300441,12.52184,20.85864,0.682253,1.04834,0.149763
2025-11-24 00:00:00+00:00,AG,32.149351,32.701299,11.480519,21.792208,0.831169,0.915584,0.12987
2025-12-01 00:00:00+00:00,AG,33.082756,33.880646,11.289153,19.80877,0.758325,1.008902,0.171447
2025-12-08 00:00:00+00:00,AG,30.872085,33.849295,11.981294,20.754841,1.126334,1.251482,0.164669
2025-12-15 00:00:00+00:00,AG,31.842429,33.777869,11.633156,20.359732,1.03269,1.10792,0.246204
2025-12-22 00:00:00+00:00,AG,29.239441,35.342008,11.655417,21.188505,1.30819,1.008976,0.257463
2025-12-29 00:00:00+00:00,AG,29.161763,33.993723,12.161632,21.707859,1.817706,1.000392,0.156924
2026-01-05 00:00:00+00:00,AG,31.378114,34.437086,12.538631,19.072848,1.406496,1.053295,0.113529
2026-01-12 00:00:00+00:00,AG,30.428192,34.324871,11.544777,20.942276,1.477833,1.162056,0.119995
2026-01-19 00:00:00+00:00,AG,31.129562,34.332982,11.3266,20.862507,1.133899,1.071938,0.142512
2026-01-26 00:00:00+00:00,AG,31.719939,34.563166,11.853881,19.987823,0.687976,1.053272,0.133942
2026-02-02 00:00:00+00:00,AG,31.803299,33.707252,12.066456,19.858113,1.000485,1.370361,0.194033
2026-02-09 00:00:00+00:00,AG,30.873449,34.68617,11.312271,20.124693,1.192974,1.612613,0.19783
2026-02-16 00:00:00+00:00,AG,31.755169,33.799342,11.783365,20.148026,1.069079,1.251175,0.193844
2026-02-23 00:00:00+00:00,AG,31.84317,34.259651,12.015949,19.301637,1.014922,1.425723,0.138948
2026-03-02 00:00:00+00:00,AG,33.169169,33.60826,10.8408,19.765027,1.240135,1.186732,0.189877
2026-03-09 00:00:00+00:00,AG,33.25428,34.087228,10.897733,19.082601,1.382462,1.156872,0.138825
2026-03-16 00:00:00+00:00,AG,33.520436,32.653951,11.226158,20.217984,1.400545,0.839237,0.141689
2026-03-23 00:00:00+00:00,AG,33.1658,32.963605,10.583478,20.924321,1.0803,1.074523,0.207972
2026-03-30 00:00:00+00:00,AG,32.641787,33.635028,10.825742,20.769909,1.157802,0.834558,0.135175
2026-04-06 00:00:00+00:00,AG,33.925984,32.298517,11.219485,20.605284,0.80816,0.986512,0.156058
2026-04-13 00:00:00+00:00,AG,35.05718,32.026365,10.771224,20.049575,0.811222,1.154865,0.12957
2026-04-20 00:00:00+00:00,AG,34.930975,30.94484,11.235284,20.546226,0.950218,1.27891,0.113548
2026-04-27 00:00:00+00:00,AG,38.538485,32.159329,9.787361,17.352501,0.928422,1.185984,0.047919
2026-05-04 00:00:00+00:00,AG,35.423044,34.088405,10.015918,18.01151,0.924452,1.414228,0.122444
2026-05-11 00:00:00+00:00,AG,35.751657,32.606674,11.940472,17.091036,1.482386,0.999884,0.127892
2026-05-18 00:00:00+00:00,AG,34.06765,35.917895,9.702226,18.334779,1.040763,0.838393,0.098294
2026-05-25 00:00:00+00:00,AG,31.709664,34.812677,10.860545,19.880931,1.575561,1.016297,0.144326
2026-06-01 00:00:00+00:00,AG,36.220609,34.197787,9.958506,17.16805,1.129553,1.175657,0.149839
2026-06-08 00:00:00+00:00,AG,38.084815,32.229822,9.767442,17.811218,0.848153,1.149111,0.109439
2025-06-09 00:00:00+00:00,AF,21.674856,61.113396,2.203416,13.339538,1.599532,0.05844,0.010822
2025-06-16 00:00:00+00:00,AF,27.818042,54.994332,2.99417,12.697384,1.429266,0.064783,0.002024
2025-06-23 00:00:00+00:00,AF,25.69922,57.54147,1.999341,13.336263,1.362188,0.059321,0.002197
2025-06-30 00:00:00+00:00,AF,27.82901,55.033389,1.905692,13.083178,2.116931,0.024985,0.006814
2025-07-07 00:00:00+00:00,AF,28.702348,54.950517,1.750766,13.031998,1.522212,0.037722,0.004438
2025-07-14 00:00:00+00:00,AF,29.872653,53.537665,2.134686,12.676452,1.733218,0.045327,0.0
2025-07-21 00:00:00+00:00,AF,27.521476,55.162877,1.862503,13.962652,1.429306,0.061186,0.0
2025-07-28 00:00:00+00:00,AF,25.605938,58.144819,1.444153,13.870935,0.893759,0.040396,0.0
2025-08-04 00:00:00+00:00,AF,26.9515,56.604288,1.798586,13.69972,0.879965,0.054572,0.011369
2025-08-11 00:00:00+00:00,AF,26.929818,56.846627,1.856378,13.4538,0.87388,0.039497,0.0
2025-08-18 00:00:00+00:00,AF,26.520765,56.506262,1.771918,14.001318,1.162821,0.034278,0.002637
2025-08-25 00:00:00+00:00,AF,26.119007,57.058761,1.243636,14.03532,1.498197,0.042427,0.002652
2025-09-01 00:00:00+00:00,AF,26.892088,56.058978,1.780631,14.183273,1.012515,0.069829,0.002686
2025-09-08 00:00:00+00:00,AF,28.523473,54.769778,1.948995,13.575329,1.134826,0.045092,0.002505
2025-09-15 00:00:00+00:00,AF,26.208603,57.805482,1.779596,13.127141,1.008755,0.062809,0.007613
2025-09-22 00:00:00+00:00,AF,24.445982,59.935061,1.545395,12.953993,1.0415,0.063874,0.014194
2025-09-29 00:00:00+00:00,AF,22.604909,62.281682,1.290112,12.624004,1.138745,0.055889,0.004657
2025-10-06 00:00:00+00:00,AF,25.643797,59.692556,1.648738,11.997529,0.948754,0.049754,0.018872
2025-10-13 00:00:00+00:00,AF,24.70981,60.10957,1.744564,12.374593,1.006677,0.051361,0.003424
2025-10-20 00:00:00+00:00,AF,25.590069,59.04484,1.49697,12.678488,1.139562,0.048345,0.001727
2025-10-27 00:00:00+00:00,AF,27.01824,57.38104,1.652272,12.594618,1.272133,0.061689,0.020007
2025-11-03 00:00:00+00:00,AF,26.29473,58.414208,1.584739,12.611221,1.052983,0.038609,0.00351
2025-11-10 00:00:00+00:00,AF,26.683938,57.110326,1.882776,13.120029,1.148477,0.052804,0.00165
2025-11-17 00:00:00+00:00,AF,24.33094,63.410796,1.258775,9.767611,1.195567,0.032276,0.004035
2025-11-24 00:00:00+00:00,AF,25.586068,59.313463,1.701273,12.314133,1.00134,0.072003,0.011721
2025-12-01 00:00:00+00:00,AF,24.739919,59.609643,1.558915,13.092058,0.941321,0.048716,0.009429
2025-12-08 00:00:00+00:00,AF,25.258098,59.217571,1.695016,12.730365,1.047182,0.036977,0.014791
2025-12-15 00:00:00+00:00,AF,24.992048,59.592226,1.46023,12.949695,0.920975,0.072709,0.012118
2025-12-22 00:00:00+00:00,AF,23.551125,61.274044,1.166576,12.9289,1.029515,0.034265,0.015575
2025-12-29 00:00:00+00:00,AF,22.825104,61.33691,1.377148,13.359743,1.046508,0.04211,0.012477
2026-01-05 00:00:00+00:00,AF,24.116994,60.351703,1.344747,13.086172,1.03592,0.055469,0.008995
2026-01-12 00:00:00+00:00,AF,24.674381,60.037504,1.302477,12.943366,0.981219,0.04361,0.017444
2026-01-19 00:00:00+00:00,AF,25.181226,59.228235,1.140807,13.423153,0.970931,0.036611,0.019038
2026-01-26 00:00:00+00:00,AF,26.276301,56.981593,1.64184,14.081146,0.973857,0.030176,0.015088
2026-02-02 00:00:00+00:00,AF,26.781323,56.386173,1.263796,14.582261,0.926402,0.048608,0.011437
2026-02-09 00:00:00+00:00,AF,25.308659,57.155149,1.401256,15.143403,0.916416,0.051898,0.023218
2026-02-16 00:00:00+00:00,AF,33.498644,49.187137,2.461062,13.718714,1.098799,0.027896,0.007749
2026-02-23 00:00:00+00:00,AF,29.531642,55.402569,1.229637,12.916667,0.867794,0.04386,0.007832
2026-03-02 00:00:00+00:00,AF,31.180438,54.54334,1.21931,12.076813,0.893717,0.076414,0.009967
2026-03-09 00:00:00+00:00,AF,30.341589,55.781885,1.314343,11.492206,1.035067,0.026182,0.008727
2026-03-16 00:00:00+00:00,AF,19.888737,65.429434,1.121407,12.423221,1.047699,0.077217,0.012285
2026-03-23 00:00:00+00:00,AF,25.869251,60.537654,1.245366,11.367182,0.893228,0.05869,0.028629
2026-03-30 00:00:00+00:00,AF,29.699233,57.75804,1.307854,10.31634,0.844628,0.060708,0.013197
2026-04-06 00:00:00+00:00,AF,36.257746,51.991391,1.157703,9.746464,0.784022,0.055579,0.007095
2026-04-13 00:00:00+00:00,AF,30.870758,56.301729,1.172927,10.774279,0.806847,0.052647,0.020814
2026-04-20 00:00:00+00:00,AF,32.158953,55.827734,1.028669,10.199057,0.734466,0.038601,0.012519
2026-04-27 00:00:00+00:00,AF,32.108881,56.034801,1.102324,9.915636,0.78662,0.042235,0.009503
2026-05-04 00:00:00+00:00,AF,36.116044,52.019194,1.051497,9.122289,1.64708,0.036912,0.006983
2026-05-11 00:00:00+00:00,AF,31.335661,55.858331,1.14322,10.447375,1.171235,0.036635,0.007542
2026-05-18 00:00:00+00:00,AF,27.143091,60.001092,1.199978,10.503903,1.115903,0.032756,0.003276
2026-05-25 00:00:00+00:00,AF,21.648835,65.241778,1.271281,10.638482,1.155148,0.038299,0.006177
2026-06-01 00:00:00+00:00,AF,31.799858,54.853163,1.442782,10.513835,1.317974,0.051171,0.021217
2026-06-08 00:00:00+00:00,AF,40.484502,47.302444,1.285306,9.647731,1.232413,0.047604,0.0
2025-06-09 00:00:00+00:00,AL,37.908459,27.68542,6.547213,23.653181,3.908362,0.196012,0.101354
2025-06-16 00:00:00+00:00,AL,37.699221,28.309405,6.544478,24.957812,2.172341,0.201229,0.115514
2025-06-23 00:00:00+00:00,AL,36.082268,28.364437,6.739416,26.009581,2.460651,0.216768,0.12688
2025-06-30 00:00:00+00:00,AL,36.762842,27.857367,6.573278,25.674597,2.770264,0.223951,0.1377
2025-07-07 00:00:00+00:00,AL,36.474731,26.969781,6.143408,27.752272,2.295481,0.214614,0.149713
2025-07-14 00:00:00+00:00,AL,35.918529,26.911406,6.612126,27.973624,2.2805,0.214635,0.089179
2025-07-21 00:00:00+00:00,AL,32.496172,28.740952,6.434765,30.171644,1.846713,0.204272,0.105481
2025-07-28 00:00:00+00:00,AL,30.568146,29.983195,5.693175,32.215947,1.233326,0.199562,0.106649
2025-08-04 00:00:00+00:00,AL,32.194707,30.810745,6.033822,29.176532,1.46443,0.217811,0.101954
2025-08-11 00:00:00+00:00,AL,30.867911,30.429002,6.827994,29.923871,1.623195,0.221251,0.106776
2025-08-18 00:00:00+00:00,AL,28.966684,30.120818,6.942822,32.022873,1.591729,0.256281,0.098793
2025-08-25 00:00:00+00:00,AL,30.019676,29.037642,7.173475,31.833833,1.559426,0.289867,0.086082
2025-09-01 00:00:00+00:00,AL,32.702291,27.460718,7.457142,29.964122,2.009644,0.316675,0.089407
2025-09-08 00:00:00+00:00,AL,36.194904,24.962003,8.011061,27.534197,2.936861,0.27284,0.088132
2025-09-15 00:00:00+00:00,AL,33.886131,29.269066,6.839273,27.631579,1.928835,0.239418,0.205697
2025-09-22 00:00:00+00:00,AL,35.257145,29.230962,6.589845,26.686745,1.857942,0.208323,0.169039
2025-09-29 00:00:00+00:00,AL,34.794986,30.634216,6.408978,25.755604,1.972724,0.229571,0.203922
2025-10-06 00:00:00+00:00,AL,36.09307,30.391891,6.50348,24.543143,2.027675,0.302662,0.13808
2025-10-13 00:00:00+00:00,AL,34.200932,30.094389,6.55233,26.720442,2.045405,0.219624,0.166877
2025-10-20 00:00:00+00:00,AL,34.525303,29.602164,6.794872,25.356023,3.294288,0.215827,0.211523
2025-10-27 00:00:00+00:00,AL,35.155384,29.770354,6.945758,25.024587,2.687034,0.229897,0.186987
2025-11-03 00:00:00+00:00,AL,35.087865,30.192822,5.991501,25.882657,2.397669,0.236799,0.210686
2025-11-10 00:00:00+00:00,AL,37.073449,28.894415,6.708085,24.500976,2.436753,0.216448,0.169874
2025-11-17 00:00:00+00:00,AL,36.743147,29.333599,6.772752,24.553503,2.161747,0.212075,0.223177
2025-11-24 00:00:00+00:00,AL,35.187351,29.497726,7.505771,25.28564,2.039187,0.208246,0.276079
2025-12-01 00:00:00+00:00,AL,38.446579,27.942829,7.681786,23.257974,2.212827,0.212345,0.245659
2025-12-08 00:00:00+00:00,AL,37.463878,28.098557,7.396662,24.651314,1.900953,0.223286,0.26535
2025-12-15 00:00:00+00:00,AL,39.182093,27.096155,7.808379,22.736319,2.719923,0.231685,0.225447
2025-12-22 00:00:00+00:00,AL,40.657578,27.618105,6.130103,22.893904,2.194113,0.197649,0.308547
2025-12-29 00:00:00+00:00,AL,32.993664,31.754683,6.295287,26.258434,2.149857,0.210876,0.337199
2026-01-05 00:00:00+00:00,AL,37.021827,29.150489,6.797307,23.961046,2.519725,0.221393,0.328215
2026-01-12 00:00:00+00:00,AL,37.700574,28.598944,6.54149,24.437095,2.154739,0.256043,0.311115
2026-01-19 00:00:00+00:00,AL,37.267525,29.105628,6.063649,25.280243,1.681597,0.226004,0.375354
2026-01-26 00:00:00+00:00,AL,37.422632,28.534974,6.494265,25.310714,1.744407,0.202274,0.290735
2026-02-02 00:00:00+00:00,AL,36.94817,28.591981,5.972753,25.900344,2.05897,0.226313,0.30147
2026-02-09 00:00:00+00:00,AL,39.120511,27.853379,6.01145,24.90458,1.644637,0.202496,0.262947
2026-02-16 00:00:00+00:00,AL,40.057448,26.741243,6.491471,24.452524,1.787063,0.222266,0.247985
2026-02-23 00:00:00+00:00,AL,38.612467,27.49531,6.325778,25.421293,1.597316,0.263574,0.284263
2026-03-02 00:00:00+00:00,AL,38.028448,28.100351,6.677247,24.928112,1.754573,0.282528,0.228742
2026-03-09 00:00:00+00:00,AL,37.703628,27.635467,6.88585,25.336719,1.914138,0.275612,0.248586
2026-03-16 00:00:00+00:00,AL,37.881301,27.503433,6.448446,25.865382,1.794669,0.227934,0.278835
2026-03-23 00:00:00+00:00,AL,37.237803,27.192567,6.611179,26.567738,1.802086,0.289899,0.298729
2026-03-30 00:00:00+00:00,AL,37.724282,26.313538,6.582472,27.048133,1.770276,0.284465,0.276835
2026-04-06 00:00:00+00:00,AL,39.628652,24.508216,6.46373,26.83811,2.090412,0.242513,0.228366
2026-04-13 00:00:00+00:00,AL,36.245743,25.322888,7.34077,27.973737,2.62818,0.267009,0.221673
2026-04-20 00:00:00+00:00,AL,37.477598,25.019422,7.391834,27.686943,1.999615,0.288699,0.135889
2026-04-27 00:00:00+00:00,AL,38.300794,26.186616,7.376599,25.425879,2.279521,0.260401,0.17019
2026-05-04 00:00:00+00:00,AL,38.508657,26.076588,7.622998,24.969064,2.350397,0.315552,0.156745
2026-05-11 00:00:00+00:00,AL,38.768217,25.818081,7.479446,24.906689,2.570832,0.299115,0.157621
2026-05-18 00:00:00+00:00,AL,38.989594,26.480774,7.406236,24.630499,2.043305,0.286301,0.163291
2026-05-25 00:00:00+00:00,AL,38.275108,25.938022,8.190395,24.394032,2.70569,0.359061,0.137691
2026-06-01 00:00:00+00:00,AL,39.557849,25.712366,8.207652,23.286671,2.759488,0.342124,0.133851
2026-06-08 00:00:00+00:00,AL,44.161115,23.346606,8.193583,21.578988,2.317686,0.266738,0.135283
2025-06-09 00:00:00+00:00,AE,34.784977,34.534523,10.720686,16.681457,2.626373,0.595386,0.056597
2025-06-16 00:00:00+00:00,AE,35.169858,32.303257,9.842919,17.045064,5.102657,0.482281,0.053962
2025-06-23 00:00:00+00:00,AE,39.324594,30.903045,9.756541,18.040942,1.56539,0.359569,0.049919
2025-06-30 00:00:00+00:00,AE,35.946097,35.178028,10.185969,16.691267,1.538638,0.38818,0.07182
2025-07-07 00:00:00+00:00,AE,35.784247,36.385113,9.669813,16.380717,1.329667,0.386284,0.064158
2025-07-14 00:00:00+00:00,AE,35.639857,37.304593,9.36887,16.007151,1.238042,0.381462,0.060025
2025-07-21 00:00:00+00:00,AE,35.116153,37.792412,9.165638,16.299492,1.179661,0.386763,0.05988
2025-07-28 00:00:00+00:00,AE,35.110576,37.829802,9.113933,16.296817,1.23073,0.362398,0.055744
2025-08-04 00:00:00+00:00,AE,35.394799,38.11237,8.917688,16.185842,0.979257,0.357476,0.052568
2025-08-11 00:00:00+00:00,AE,36.494577,36.850854,9.219639,16.062385,1.027242,0.311437,0.033867
2025-08-18 00:00:00+00:00,AE,37.322829,36.013236,9.767489,15.603656,0.954598,0.313022,0.02517
2025-08-25 00:00:00+00:00,AE,37.243222,34.709485,10.716982,15.77283,0.980243,0.549866,0.027372
2025-09-01 00:00:00+00:00,AE,35.882257,35.682098,11.103546,15.596266,1.033464,0.679093,0.023276
2025-09-08 00:00:00+00:00,AE,36.995606,34.201193,11.605814,15.145966,1.20464,0.819966,0.026813
2025-09-15 00:00:00+00:00,AE,34.870117,35.93196,11.028303,16.083439,1.059398,0.963849,0.062933
2025-09-22 00:00:00+00:00,AE,35.53727,34.419092,11.330294,16.383076,1.234768,1.021523,0.073978
2025-09-29 00:00:00+00:00,AE,36.215564,33.566543,11.502603,16.369681,1.240771,1.031245,0.073593
2025-10-06 00:00:00+00:00,AE,36.246619,33.706323,11.587735,16.060666,1.399114,0.924974,0.074569
2025-10-13 00:00:00+00:00,AE,36.404999,34.331237,11.165379,16.278258,1.212161,0.523645,0.084322
2025-10-20 00:00:00+00:00,AE,37.597981,32.487026,11.522964,15.797273,1.593693,0.919241,0.081823
2025-10-27 00:00:00+00:00,AE,37.372703,32.254033,11.840319,16.091382,1.45684,0.915255,0.06947
2025-11-03 00:00:00+00:00,AE,37.004119,32.235282,11.778899,16.304358,1.623743,0.979493,0.074107
2025-11-10 00:00:00+00:00,AE,37.449347,31.655852,12.091174,16.276392,1.526543,0.930353,0.070341
2025-11-17 00:00:00+00:00,AE,37.372049,31.936988,12.176352,16.501315,1.213573,0.731759,0.067963
2025-11-24 00:00:00+00:00,AE,36.915684,32.507934,11.916744,16.774847,1.211448,0.607325,0.066017
2025-12-01 00:00:00+00:00,AE,34.995074,35.413795,10.91219,16.929771,1.181686,0.482987,0.084497
2025-12-08 00:00:00+00:00,AE,36.07187,34.904746,11.129761,16.187011,1.23697,0.383995,0.085647
2025-12-15 00:00:00+00:00,AE,35.515501,35.884018,10.42685,16.339955,1.38362,0.359804,0.090252
2025-12-22 00:00:00+00:00,AE,35.089844,37.183344,9.16002,16.769705,1.345956,0.354556,0.096575
2025-12-29 00:00:00+00:00,AE,33.705652,38.064652,9.120244,17.37718,1.263865,0.36301,0.105396
2026-01-05 00:00:00+00:00,AE,36.493575,34.323189,11.034662,15.87236,1.37305,0.825077,0.078088
2026-01-12 00:00:00+00:00,AE,36.741024,33.613864,11.316698,15.992907,1.336734,0.926181,0.072591
2026-01-19 00:00:00+00:00,AE,36.511358,34.021748,11.577755,15.648521,1.267478,0.903836,0.069305
2026-01-26 00:00:00+00:00,AE,36.780923,33.575192,11.994655,15.463918,1.203938,0.91311,0.068264
2026-02-02 00:00:00+00:00,AE,36.780808,33.77796,11.811291,15.36538,1.212747,0.988089,0.063725
2026-02-09 00:00:00+00:00,AE,37.319629,33.528384,11.810314,15.277425,1.250183,0.752247,0.061818
2026-02-16 00:00:00+00:00,AE,37.286233,32.995108,12.303198,15.20926,1.316857,0.829718,0.059626
2026-02-23 00:00:00+00:00,AE,35.804918,33.917069,12.074178,16.130477,1.277818,0.742538,0.053003
2026-03-02 00:00:00+00:00,AE,34.868499,34.798244,11.595636,16.877379,1.222318,0.575732,0.062192
2026-03-09 00:00:00+00:00,AE,35.817261,35.648309,10.534134,16.271018,1.320805,0.342055,0.066417
2026-03-16 00:00:00+00:00,AE,31.751478,40.543843,9.477514,16.528074,1.290261,0.318847,0.089984
