date,country_iso2,IPv6,IPv4
2025-06-09 00:00:00+00:00,AI,70.481928,29.518072
2025-06-16 00:00:00+00:00,AI,47.794118,52.205882
2025-06-23 00:00:00+00:00,AI,43.170489,56.829511
2025-06-30 00:00:00+00:00,AI,42.292292,57.707708
2025-07-07 00:00:00+00:00,AI,41.182266,58.817734
2025-07-14 00:00:00+00:00,AI,40.333025,59.666975
2025-07-21 00:00:00+00:00,AI,39.932175,60.067825
2025-07-28 00:00:00+00:00,AI,38.961669,61.038331
2025-08-04 00:00:00+00:00,AI,69.1301,30.8699
2025-08-11 00:00:00+00:00,AI,77.787091,22.212909
2025-08-18 00:00:00+00:00,AI,76.738197,23.261803
2025-08-25 00:00:00+00:00,AI,75.117371,24.882629
2025-09-01 00:00:00+00:00,AI,72.922502,27.077498
2025-09-08 00:00:00+00:00,AI,68.207547,31.792453
2025-09-15 00:00:00+00:00,AI,68.064824,31.935176
2025-09-22 00:00:00+00:00,AI,64.428312,35.571688
2025-09-29 00:00:00+00:00,AI,69.669938,30.330062
2025-10-06 00:00:00+00:00,AI,71.37931,28.62069
2025-10-13 00:00:00+00:00,AI,59.509202,40.490798
2025-10-20 00:00:00+00:00,AI,32.211982,67.788018
2025-10-27 00:00:00+00:00,AI,32.756061,67.243939
2025-11-03 00:00:00+00:00,AI,30.134357,69.865643
2025-11-10 00:00:00+00:00,AI,52.822151,47.177849
2025-11-17 00:00:00+00:00,AI,35.141431,64.858569
2025-11-24 00:00:00+00:00,AI,32.227488,67.772512
2025-12-01 00:00:00+00:00,AI,35.006491,64.993509
2025-12-08 00:00:00+00:00,AI,38.614319,61.385681
2025-12-15 00:00:00+00:00,AI,30.007179,69.992821
2025-12-22 00:00:00+00:00,AI,26.211849,73.788151
2025-12-29 00:00:00+00:00,AI,27.2554,72.7446
2026-01-05 00:00:00+00:00,AI,25.82328,74.17672
2026-01-12 00:00:00+00:00,AI,27.413626,72.586374
2026-01-19 00:00:00+00:00,AI,22.326125,77.673875
2026-01-26 00:00:00+00:00,AI,19.701321,80.298679
2026-02-02 00:00:00+00:00,AI,20.598737,79.401263
2026-02-09 00:00:00+00:00,AI,18.195719,81.804281
2026-02-16 00:00:00+00:00,AI,19.48401,80.51599
2026-02-23 00:00:00+00:00,AI,20.211123,79.788877
2026-03-02 00:00:00+00:00,AI,19.487453,80.512547
2026-03-09 00:00:00+00:00,AI,22.43553,77.56447
2026-03-16 00:00:00+00:00,AI,29.168048,70.831952
2026-03-23 00:00:00+00:00,AI,28.651293,71.348707
2026-03-30 00:00:00+00:00,AI,27.735849,72.264151
2026-04-06 00:00:00+00:00,AI,27.470479,72.529521
2026-04-13 00:00:00+00:00,AI,26.454034,73.545966
2026-04-20 00:00:00+00:00,AI,26.067123,73.932877
2026-04-27 00:00:00+00:00,AI,22.3398,77.6602
2026-05-04 00:00:00+00:00,AI,22.918532,77.081468
2026-05-11 00:00:00+00:00,AI,26.352482,73.647518
2026-05-18 00:00:00+00:00,AI,28.76329,71.23671
2026-05-25 00:00:00+00:00,AI,27.244229,72.755771
2026-06-01 00:00:00+00:00,AI,25.269461,74.730539
2026-06-08 00:00:00+00:00,AI,27.212682,72.787318
2025-06-09 00:00:00+00:00,AD,1.679402,98.320598
2025-06-16 00:00:00+00:00,AD,1.597072,98.402928
2025-06-23 00:00:00+00:00,AD,1.728723,98.271277
2025-06-30 00:00:00+00:00,AD,1.958237,98.041763
2025-07-07 00:00:00+00:00,AD,1.502434,98.497566
2025-07-14 00:00:00+00:00,AD,8.621783,91.378217
2025-07-21 00:00:00+00:00,AD,7.109378,92.890622
2025-07-28 00:00:00+00:00,AD,2.832836,97.167164
2025-08-04 00:00:00+00:00,AD,2.169009,97.830991
2025-08-11 00:00:00+00:00,AD,2.08656,97.91344
2025-08-18 00:00:00+00:00,AD,1.910883,98.089117
2025-08-25 00:00:00+00:00,AD,1.765938,98.234062
2025-09-01 00:00:00+00:00,AD,1.9708,98.0292
2025-09-08 00:00:00+00:00,AD,2.134831,97.865169
2025-09-15 00:00:00+00:00,AD,1.110786,98.889214
2025-09-22 00:00:00+00:00,AD,1.362868,98.637132
2025-09-29 00:00:00+00:00,AD,1.652826,98.347174
2025-10-06 00:00:00+00:00,AD,1.733164,98.266836
2025-10-13 00:00:00+00:00,AD,1.682459,98.317541
2025-10-20 00:00:00+00:00,AD,1.921223,98.078777
2025-10-27 00:00:00+00:00,AD,2.66234,97.33766
2025-11-03 00:00:00+00:00,AD,0.973137,99.026863
2025-11-10 00:00:00+00:00,AD,5.664777,94.335223
2025-11-17 00:00:00+00:00,AD,2.191481,97.808519
2025-11-24 00:00:00+00:00,AD,1.737707,98.262293
2025-12-01 00:00:00+00:00,AD,1.5222,98.4778
2025-12-08 00:00:00+00:00,AD,2.475914,97.524086
2025-12-15 00:00:00+00:00,AD,1.726898,98.273102
2025-12-22 00:00:00+00:00,AD,3.370382,96.629618
2025-12-29 00:00:00+00:00,AD,3.595235,96.404765
2026-01-05 00:00:00+00:00,AD,1.987529,98.012471
2026-01-12 00:00:00+00:00,AD,1.868884,98.131116
2026-01-19 00:00:00+00:00,AD,1.642923,98.357077
2026-01-26 00:00:00+00:00,AD,1.716557,98.283443
2026-02-02 00:00:00+00:00,AD,1.676091,98.323909
2026-02-09 00:00:00+00:00,AD,1.649327,98.350673
2026-02-16 00:00:00+00:00,AD,1.782062,98.217938
2026-02-23 00:00:00+00:00,AD,1.496507,98.503493
2026-03-02 00:00:00+00:00,AD,1.502205,98.497795
2026-03-09 00:00:00+00:00,AD,1.619223,98.380777
2026-03-16 00:00:00+00:00,AD,1.711057,98.288943
2026-03-23 00:00:00+00:00,AD,1.520943,98.479057
2026-03-30 00:00:00+00:00,AD,2.052362,97.947638
2026-04-06 00:00:00+00:00,AD,1.550218,98.449782
2026-04-13 00:00:00+00:00,AD,1.52312,98.47688
2026-04-20 00:00:00+00:00,AD,1.416588,98.583412
2026-04-27 00:00:00+00:00,AD,1.127047,98.872953
2026-05-04 00:00:00+00:00,AD,0.657813,99.342187
2026-05-11 00:00:00+00:00,AD,0.859289,99.140711
2026-05-18 00:00:00+00:00,AD,1.238473,98.761527
2026-05-25 00:00:00+00:00,AD,1.551189,98.448811
2026-06-01 00:00:00+00:00,AD,0.98629,99.01371
2026-06-08 00:00:00+00:00,AD,0.657282,99.342718
2025-06-09 00:00:00+00:00,AL,7.355588,92.644412
2025-06-16 00:00:00+00:00,AL,8.033855,91.966145
2025-06-23 00:00:00+00:00,AL,7.925062,92.074938
2025-06-30 00:00:00+00:00,AL,8.067032,91.932968
2025-07-07 00:00:00+00:00,AL,8.132597,91.867403
2025-07-14 00:00:00+00:00,AL,9.130886,90.869114
2025-07-21 00:00:00+00:00,AL,8.563267,91.436733
2025-07-28 00:00:00+00:00,AL,8.725109,91.274891
2025-08-04 00:00:00+00:00,AL,6.810265,93.189735
2025-08-11 00:00:00+00:00,AL,6.239911,93.760089
2025-08-18 00:00:00+00:00,AL,6.643411,93.356589
2025-08-25 00:00:00+00:00,AL,6.412287,93.587713
2025-09-01 00:00:00+00:00,AL,6.420215,93.579785
2025-09-08 00:00:00+00:00,AL,6.523007,93.476993
2025-09-15 00:00:00+00:00,AL,6.336667,93.663333
2025-09-22 00:00:00+00:00,AL,6.431052,93.568948
2025-09-29 00:00:00+00:00,AL,6.519815,93.480185
2025-10-06 00:00:00+00:00,AL,6.203629,93.796371
2025-10-13 00:00:00+00:00,AL,6.254671,93.745329
2025-10-20 00:00:00+00:00,AL,6.343063,93.656937
2025-10-27 00:00:00+00:00,AL,6.143652,93.856348
2025-11-03 00:00:00+00:00,AL,5.991141,94.008859
2025-11-10 00:00:00+00:00,AL,5.898893,94.101107
2025-11-17 00:00:00+00:00,AL,5.767859,94.232141
2025-11-24 00:00:00+00:00,AL,5.564235,94.435765
2025-12-01 00:00:00+00:00,AL,5.123506,94.876494
2025-12-08 00:00:00+00:00,AL,4.886894,95.113106
2025-12-15 00:00:00+00:00,AL,4.437019,95.562981
2025-12-22 00:00:00+00:00,AL,4.952499,95.047501
2025-12-29 00:00:00+00:00,AL,5.631173,94.368827
2026-01-05 00:00:00+00:00,AL,4.962119,95.037881
2026-01-12 00:00:00+00:00,AL,4.056626,95.943374
2026-01-19 00:00:00+00:00,AL,3.805488,96.194512
2026-01-26 00:00:00+00:00,AL,3.740622,96.259378
2026-02-02 00:00:00+00:00,AL,3.925444,96.074556
2026-02-09 00:00:00+00:00,AL,4.20359,95.79641
2026-02-16 00:00:00+00:00,AL,4.112976,95.887024
2026-02-23 00:00:00+00:00,AL,3.2826,96.7174
2026-03-02 00:00:00+00:00,AL,2.679631,97.320369
2026-03-09 00:00:00+00:00,AL,2.755482,97.244518
2026-03-16 00:00:00+00:00,AL,3.187171,96.812829
2026-03-23 00:00:00+00:00,AL,3.15742,96.84258
2026-03-30 00:00:00+00:00,AL,3.155778,96.844222
2026-04-06 00:00:00+00:00,AL,3.229029,96.770971
2026-04-13 00:00:00+00:00,AL,3.644374,96.355626
2026-04-20 00:00:00+00:00,AL,3.760868,96.239132
2026-04-27 00:00:00+00:00,AL,4.416433,95.583567
2026-05-04 00:00:00+00:00,AL,4.383614,95.616386
2026-05-11 00:00:00+00:00,AL,4.005147,95.994853
2026-05-18 00:00:00+00:00,AL,3.786792,96.213208
2026-05-25 00:00:00+00:00,AL,3.738319,96.261681
2026-06-01 00:00:00+00:00,AL,3.266567,96.733433
2026-06-08 00:00:00+00:00,AL,2.839197,97.160803
2025-06-09 00:00:00+00:00,AP,,
2025-06-16 00:00:00+00:00,AP,,
2025-06-23 00:00:00+00:00,AP,,
2025-06-30 00:00:00+00:00,AP,,
2025-07-07 00:00:00+00:00,AP,,
2025-07-14 00:00:00+00:00,AP,,
2025-07-21 00:00:00+00:00,AP,,
2025-07-28 00:00:00+00:00,AP,,
2025-08-04 00:00:00+00:00,AP,,
2025-08-11 00:00:00+00:00,AP,,
2025-08-18 00:00:00+00:00,AP,,
2025-08-25 00:00:00+00:00,AP,,
2025-09-01 00:00:00+00:00,AP,,
2025-09-08 00:00:00+00:00,AP,,
2025-09-15 00:00:00+00:00,AP,,
2025-09-22 00:00:00+00:00,AP,,
2025-09-29 00:00:00+00:00,AP,,
2025-10-06 00:00:00+00:00,AP,,
2025-10-13 00:00:00+00:00,AP,,
2025-10-20 00:00:00+00:00,AP,,
2025-10-27 00:00:00+00:00,AP,,
2025-11-03 00:00:00+00:00,AP,,
2025-11-10 00:00:00+00:00,AP,,
2025-11-17 00:00:00+00:00,AP,,
2025-11-24 00:00:00+00:00,AP,,
2025-12-01 00:00:00+00:00,AP,,
2025-12-08 00:00:00+00:00,AP,,
2025-12-15 00:00:00+00:00,AP,,
2025-12-22 00:00:00+00:00,AP,,
2025-12-29 00:00:00+00:00,AP,,
2026-01-05 00:00:00+00:00,AP,,
2026-01-12 00:00:00+00:00,AP,,
2026-01-19 00:00:00+00:00,AP,,
2026-01-26 00:00:00+00:00,AP,,
2026-02-02 00:00:00+00:00,AP,,
2026-02-09 00:00:00+00:00,AP,,
2026-02-16 00:00:00+00:00,AP,,
2026-02-23 00:00:00+00:00,AP,,
2026-03-02 00:00:00+00:00,AP,,
2026-03-09 00:00:00+00:00,AP,,
2026-03-16 00:00:00+00:00,AP,,
2026-03-23 00:00:00+00:00,AP,,
2026-03-30 00:00:00+00:00,AP,,
2026-04-06 00:00:00+00:00,AP,,
2026-04-13 00:00:00+00:00,AP,,
2026-04-20 00:00:00+00:00,AP,,
2026-04-27 00:00:00+00:00,AP,,
2026-05-04 00:00:00+00:00,AP,,
2026-05-11 00:00:00+00:00,AP,,
2026-05-18 00:00:00+00:00,AP,,
2026-05-25 00:00:00+00:00,AP,,
2026-06-01 00:00:00+00:00,AP,,
2026-06-08 00:00:00+00:00,AP,,
2025-06-09 00:00:00+00:00,AT,31.542482,68.457518
2025-06-16 00:00:00+00:00,AT,33.204131,66.795869
2025-06-23 00:00:00+00:00,AT,32.7959,67.2041
2025-06-30 00:00:00+00:00,AT,32.421948,67.578052
2025-07-07 00:00:00+00:00,AT,32.512959,67.487041
2025-07-14 00:00:00+00:00,AT,32.543314,67.456686
2025-07-21 00:00:00+00:00,AT,32.379727,67.620273
2025-07-28 00:00:00+00:00,AT,32.27934,67.72066
2025-08-04 00:00:00+00:00,AT,32.20547,67.79453
2025-08-11 00:00:00+00:00,AT,34.089831,65.910169
2025-08-18 00:00:00+00:00,AT,33.167319,66.832681
2025-08-25 00:00:00+00:00,AT,32.175739,67.824261
2025-09-01 00:00:00+00:00,AT,32.401763,67.598237
2025-09-08 00:00:00+00:00,AT,32.051828,67.948172
2025-09-15 00:00:00+00:00,AT,31.116848,68.883152
2025-09-22 00:00:00+00:00,AT,30.994017,69.005983
2025-09-29 00:00:00+00:00,AT,31.043365,68.956635
2025-10-06 00:00:00+00:00,AT,31.13081,68.86919
2025-10-13 00:00:00+00:00,AT,31.178116,68.821884
2025-10-20 00:00:00+00:00,AT,30.802664,69.197336
2025-10-27 00:00:00+00:00,AT,30.683849,69.316151
2025-11-03 00:00:00+00:00,AT,29.352823,70.647177
2025-11-10 00:00:00+00:00,AT,29.956938,70.043062
2025-11-17 00:00:00+00:00,AT,31.645661,68.354339
2025-11-24 00:00:00+00:00,AT,33.920701,66.079299
2025-12-01 00:00:00+00:00,AT,33.055569,66.944431
2025-12-08 00:00:00+00:00,AT,33.818656,66.181344
2025-12-15 00:00:00+00:00,AT,32.232166,67.767834
2025-12-22 00:00:00+00:00,AT,32.056166,67.943834
2025-12-29 00:00:00+00:00,AT,33.014145,66.985855
2026-01-05 00:00:00+00:00,AT,32.553971,67.446029
2026-01-12 00:00:00+00:00,AT,31.124251,68.875749
2026-01-19 00:00:00+00:00,AT,30.892687,69.107313
2026-01-26 00:00:00+00:00,AT,31.020721,68.979279
2026-02-02 00:00:00+00:00,AT,30.56024,69.43976
2026-02-09 00:00:00+00:00,AT,31.350492,68.649508
2026-02-16 00:00:00+00:00,AT,31.474624,68.525376
2026-02-23 00:00:00+00:00,AT,31.40368,68.59632
2026-03-02 00:00:00+00:00,AT,31.057484,68.942516
2026-03-09 00:00:00+00:00,AT,30.89018,69.10982
2026-03-16 00:00:00+00:00,AT,31.046696,68.953304
2026-03-23 00:00:00+00:00,AT,30.730124,69.269876
2026-03-30 00:00:00+00:00,AT,30.915989,69.084011
2026-04-06 00:00:00+00:00,AT,31.72976,68.27024
2026-04-13 00:00:00+00:00,AT,31.121841,68.878159
2026-04-20 00:00:00+00:00,AT,31.035284,68.964716
2026-04-27 00:00:00+00:00,AT,32.547224,67.452776
2026-05-04 00:00:00+00:00,AT,31.184753,68.815247
2026-05-11 00:00:00+00:00,AT,31.569995,68.430005
2026-05-18 00:00:00+00:00,AT,30.369171,69.630829
2026-05-25 00:00:00+00:00,AT,31.227441,68.772559
2026-06-01 00:00:00+00:00,AT,31.276687,68.723313
2026-06-08 00:00:00+00:00,AT,28.43479,71.56521
2025-06-09 00:00:00+00:00,AU,25.906672,74.093328
2025-06-16 00:00:00+00:00,AU,26.381616,73.618384
2025-06-23 00:00:00+00:00,AU,25.935797,74.064203
2025-06-30 00:00:00+00:00,AU,25.770282,74.229718
2025-07-07 00:00:00+00:00,AU,25.186926,74.813074
2025-07-14 00:00:00+00:00,AU,24.582015,75.417985
2025-07-21 00:00:00+00:00,AU,23.228482,76.771518
2025-07-28 00:00:00+00:00,AU,23.403019,76.596981
2025-08-04 00:00:00+00:00,AU,24.007137,75.992863
2025-08-11 00:00:00+00:00,AU,24.571097,75.428903
2025-08-18 00:00:00+00:00,AU,24.303939,75.696061
2025-08-25 00:00:00+00:00,AU,25.022975,74.977025
2025-09-01 00:00:00+00:00,AU,25.063391,74.936609
2025-09-08 00:00:00+00:00,AU,24.657564,75.342436
2025-09-15 00:00:00+00:00,AU,25.49004,74.50996
2025-09-22 00:00:00+00:00,AU,26.285855,73.714145
2025-09-29 00:00:00+00:00,AU,26.983369,73.016631
2025-10-06 00:00:00+00:00,AU,26.166938,73.833062
2025-10-13 00:00:00+00:00,AU,25.982187,74.017813
2025-10-20 00:00:00+00:00,AU,25.847019,74.152981
2025-10-27 00:00:00+00:00,AU,25.834006,74.165994
2025-11-03 00:00:00+00:00,AU,26.14874,73.85126
2025-11-10 00:00:00+00:00,AU,25.87941,74.12059
2025-11-17 00:00:00+00:00,AU,26.267322,73.732678
2025-11-24 00:00:00+00:00,AU,26.725117,73.274883
2025-12-01 00:00:00+00:00,AU,25.4611,74.5389
2025-12-08 00:00:00+00:00,AU,23.243754,76.756246
2025-12-15 00:00:00+00:00,AU,23.712397,76.287603
2025-12-22 00:00:00+00:00,AU,24.409211,75.590789
2025-12-29 00:00:00+00:00,AU,23.767887,76.232113
2026-01-05 00:00:00+00:00,AU,24.912581,75.087419
2026-01-12 00:00:00+00:00,AU,25.165468,74.834532
2026-01-19 00:00:00+00:00,AU,25.489671,74.510329
2026-01-26 00:00:00+00:00,AU,25.69794,74.30206
2026-02-02 00:00:00+00:00,AU,25.088742,74.911258
2026-02-09 00:00:00+00:00,AU,25.311224,74.688776
2026-02-16 00:00:00+00:00,AU,25.204229,74.795771
2026-02-23 00:00:00+00:00,AU,24.649423,75.350577
2026-03-02 00:00:00+00:00,AU,25.088695,74.911305
2026-03-09 00:00:00+00:00,AU,24.733332,75.266668
2026-03-16 00:00:00+00:00,AU,25.259196,74.740804
2026-03-23 00:00:00+00:00,AU,24.838372,75.161628
2026-03-30 00:00:00+00:00,AU,24.840751,75.159249
2026-04-06 00:00:00+00:00,AU,25.510553,74.489447
2026-04-13 00:00:00+00:00,AU,24.539482,75.460518
2026-04-20 00:00:00+00:00,AU,24.633045,75.366955
2026-04-27 00:00:00+00:00,AU,24.362612,75.637388
2026-05-04 00:00:00+00:00,AU,24.408809,75.591191
2026-05-11 00:00:00+00:00,AU,24.390302,75.609698
2026-05-18 00:00:00+00:00,AU,24.258965,75.741035
2026-05-25 00:00:00+00:00,AU,24.34102,75.65898
2026-06-01 00:00:00+00:00,AU,25.044427,74.955573
2026-06-08 00:00:00+00:00,AU,24.897585,75.102415
2025-06-09 00:00:00+00:00,AO,12.673703,87.326297
2025-06-16 00:00:00+00:00,AO,12.288971,87.711029
2025-06-23 00:00:00+00:00,AO,12.392913,87.607087
2025-06-30 00:00:00+00:00,AO,12.940813,87.059187
2025-07-07 00:00:00+00:00,AO,12.944696,87.055304
2025-07-14 00:00:00+00:00,AO,12.972746,87.027254
2025-07-21 00:00:00+00:00,AO,12.953002,87.046998
2025-07-28 00:00:00+00:00,AO,13.442266,86.557734
2025-08-04 00:00:00+00:00,AO,12.823843,87.176157
2025-08-11 00:00:00+00:00,AO,12.516567,87.483433
2025-08-18 00:00:00+00:00,AO,12.51375,87.48625
2025-08-25 00:00:00+00:00,AO,12.503729,87.496271
2025-09-01 00:00:00+00:00,AO,12.875414,87.124586
2025-09-08 00:00:00+00:00,AO,12.410886,87.589114
2025-09-15 00:00:00+00:00,AO,12.320582,87.679418
2025-09-22 00:00:00+00:00,AO,12.369893,87.630107
2025-09-29 00:00:00+00:00,AO,12.127011,87.872989
2025-10-06 00:00:00+00:00,AO,12.787568,87.212432
2025-10-13 00:00:00+00:00,AO,12.655506,87.344494
2025-10-20 00:00:00+00:00,AO,12.320909,87.679091
2025-10-27 00:00:00+00:00,AO,12.185925,87.814075
2025-11-03 00:00:00+00:00,AO,11.739896,88.260104
2025-11-10 00:00:00+00:00,AO,13.309522,86.690478
2025-11-17 00:00:00+00:00,AO,12.509023,87.490977
2025-11-24 00:00:00+00:00,AO,12.031137,87.968863
2025-12-01 00:00:00+00:00,AO,11.585847,88.414153
2025-12-08 00:00:00+00:00,AO,11.876774,88.123226
2025-12-15 00:00:00+00:00,AO,11.877342,88.122658
2025-12-22 00:00:00+00:00,AO,14.788416,85.211584
2025-12-29 00:00:00+00:00,AO,13.059962,86.940038
2026-01-05 00:00:00+00:00,AO,12.485806,87.514194
2026-01-12 00:00:00+00:00,AO,12.051283,87.948717
2026-01-19 00:00:00+00:00,AO,12.339288,87.660712
2026-01-26 00:00:00+00:00,AO,12.218404,87.781596
2026-02-02 00:00:00+00:00,AO,12.272626,87.727374
2026-02-09 00:00:00+00:00,AO,12.011823,87.988177
2026-02-16 00:00:00+00:00,AO,12.754707,87.245293
2026-02-23 00:00:00+00:00,AO,12.340917,87.659083
2026-03-02 00:00:00+00:00,AO,11.970654,88.029346
2026-03-09 00:00:00+00:00,AO,12.229772,87.770228
2026-03-16 00:00:00+00:00,AO,12.442147,87.557853
2026-03-23 00:00:00+00:00,AO,13.020011,86.979989
2026-03-30 00:00:00+00:00,AO,12.503367,87.496633
2026-04-06 00:00:00+00:00,AO,12.258963,87.741037
2026-04-13 00:00:00+00:00,AO,12.688606,87.311394
2026-04-20 00:00:00+00:00,AO,12.271709,87.728291
2026-04-27 00:00:00+00:00,AO,12.398856,87.601144
2026-05-04 00:00:00+00:00,AO,11.573915,88.426085
2026-05-11 00:00:00+00:00,AO,12.044655,87.955345
2026-05-18 00:00:00+00:00,AO,12.315649,87.684351
2026-05-25 00:00:00+00:00,AO,12.370028,87.629972
2026-06-01 00:00:00+00:00,AO,12.109973,87.890027
2026-06-08 00:00:00+00:00,AO,12.319625,87.680375
2025-06-09 00:00:00+00:00,AQ,61.33829,38.66171
2025-06-16 00:00:00+00:00,AQ,55.243446,44.756554
2025-06-23 00:00:00+00:00,AQ,58.380414,41.619586
2025-06-30 00:00:00+00:00,AQ,54.623044,45.376956
2025-07-07 00:00:00+00:00,AQ,52.086553,47.913447
2025-07-14 00:00:00+00:00,AQ,56.628478,43.371522
2025-07-21 00:00:00+00:00,AQ,53.780314,46.219686
2025-07-28 00:00:00+00:00,AQ,60.9375,39.0625
2025-08-04 00:00:00+00:00,AQ,66.024518,33.975482
2025-08-11 00:00:00+00:00,AQ,64.754098,35.245902
2025-08-18 00:00:00+00:00,AQ,69.036335,30.963665
2025-08-25 00:00:00+00:00,AQ,64.17004,35.82996
2025-09-01 00:00:00+00:00,AQ,61.413043,38.586957
2025-09-08 00:00:00+00:00,AQ,57.929883,42.070117
2025-09-15 00:00:00+00:00,AQ,58.638743,41.361257
2025-09-22 00:00:00+00:00,AQ,60.456942,39.543058
2025-09-29 00:00:00+00:00,AQ,67.329545,32.670455
2025-10-06 00:00:00+00:00,AQ,59.032717,40.967283
2025-10-13 00:00:00+00:00,AQ,28.647215,71.352785
2025-10-20 00:00:00+00:00,AQ,43.442623,56.557377
2025-10-27 00:00:00+00:00,AQ,26.737968,73.262032
2025-11-03 00:00:00+00:00,AQ,38.297872,61.702128
2025-11-10 00:00:00+00:00,AQ,57.163531,42.836469
2025-11-17 00:00:00+00:00,AQ,62.925599,37.074401
2025-11-24 00:00:00+00:00,AQ,57.04584,42.95416
2025-12-01 00:00:00+00:00,AQ,36.907731,63.092269
2025-12-08 00:00:00+00:00,AQ,32.835821,67.164179
2025-12-15 00:00:00+00:00,AQ,33.893557,66.106443
2025-12-22 00:00:00+00:00,AQ,41.428571,58.571429
2025-12-29 00:00:00+00:00,AQ,38.72549,61.27451
2026-01-05 00:00:00+00:00,AQ,35.6974,64.3026
2026-01-12 00:00:00+00:00,AQ,29.787234,70.212766
2026-01-19 00:00:00+00:00,AQ,34.792123,65.207877
2026-01-26 00:00:00+00:00,AQ,29.357798,70.642202
2026-02-02 00:00:00+00:00,AQ,29.247911,70.752089
2026-02-09 00:00:00+00:00,AQ,17.377049,82.622951
2026-02-16 00:00:00+00:00,AQ,27.536232,72.463768
2026-02-23 00:00:00+00:00,AQ,30.734967,69.265033
2026-03-02 00:00:00+00:00,AQ,27.176781,72.823219
2026-03-09 00:00:00+00:00,AQ,30.730479,69.269521
2026-03-16 00:00:00+00:00,AQ,25.29274,74.70726
2026-03-23 00:00:00+00:00,AQ,31.306306,68.693694
2026-03-30 00:00:00+00:00,AQ,36.222222,63.777778
2026-04-06 00:00:00+00:00,AQ,27.235772,72.764228
2026-04-13 00:00:00+00:00,AQ,48.35443,51.64557
2026-04-20 00:00:00+00:00,AQ,62.591241,37.408759
2026-04-27 00:00:00+00:00,AQ,32.768362,67.231638
2026-05-04 00:00:00+00:00,AQ,18.469218,81.530782
2026-05-11 00:00:00+00:00,AQ,23.21755,76.78245
2026-05-18 00:00:00+00:00,AQ,27.808989,72.191011
2026-05-25 00:00:00+00:00,AQ,27.969349,72.030651
2026-06-01 00:00:00+00:00,AQ,17.970402,82.029598
2026-06-08 00:00:00+00:00,AQ,22.727273,77.272727
2025-06-09 00:00:00+00:00,AF,3.232932,96.767068
2025-06-16 00:00:00+00:00,AF,3.045055,96.954945
2025-06-23 00:00:00+00:00,AF,3.018841,96.981159
2025-06-30 00:00:00+00:00,AF,3.008255,96.991745
2025-07-07 00:00:00+00:00,AF,3.144875,96.855125
2025-07-14 00:00:00+00:00,AF,3.264091,96.735909
2025-07-21 00:00:00+00:00,AF,3.284527,96.715473
2025-07-28 00:00:00+00:00,AF,3.192059,96.807941
2025-08-04 00:00:00+00:00,AF,3.361028,96.638972
2025-08-11 00:00:00+00:00,AF,3.320131,96.679869
2025-08-18 00:00:00+00:00,AF,3.369427,96.630573
2025-08-25 00:00:00+00:00,AF,3.446769,96.553231
2025-09-01 00:00:00+00:00,AF,3.37724,96.62276
2025-09-08 00:00:00+00:00,AF,3.652146,96.347854
2025-09-15 00:00:00+00:00,AF,3.702746,96.297254
2025-09-22 00:00:00+00:00,AF,3.950101,96.049899
2025-09-29 00:00:00+00:00,AF,3.990879,96.009121
2025-10-06 00:00:00+00:00,AF,5.257521,94.742479
2025-10-13 00:00:00+00:00,AF,6.697829,93.302171
2025-10-20 00:00:00+00:00,AF,6.58959,93.41041
2025-10-27 00:00:00+00:00,AF,6.750069,93.249931
2025-11-03 00:00:00+00:00,AF,7.203903,92.796097
2025-11-10 00:00:00+00:00,AF,8.072526,91.927474
2025-11-17 00:00:00+00:00,AF,14.224179,85.775821
2025-11-24 00:00:00+00:00,AF,7.916608,92.083392
2025-12-01 00:00:00+00:00,AF,7.990684,92.009316
2025-12-08 00:00:00+00:00,AF,8.114534,91.885466
2025-12-15 00:00:00+00:00,AF,8.155198,91.844802
2025-12-22 00:00:00+00:00,AF,8.181544,91.818456
2025-12-29 00:00:00+00:00,AF,8.370523,91.629477
2026-01-05 00:00:00+00:00,AF,8.139772,91.860228
2026-01-12 00:00:00+00:00,AF,8.619398,91.380602
2026-01-19 00:00:00+00:00,AF,8.105668,91.894332
2026-01-26 00:00:00+00:00,AF,7.796745,92.203255
2026-02-02 00:00:00+00:00,AF,8.025746,91.974254
2026-02-09 00:00:00+00:00,AF,8.631034,91.368966
2026-02-16 00:00:00+00:00,AF,7.551168,92.448832
2026-02-23 00:00:00+00:00,AF,4.301872,95.698128
2026-03-02 00:00:00+00:00,AF,0.736118,99.263882
2026-03-09 00:00:00+00:00,AF,0.709471,99.290529
2026-03-16 00:00:00+00:00,AF,0.740494,99.259506
2026-03-23 00:00:00+00:00,AF,0.753733,99.246267
2026-03-30 00:00:00+00:00,AF,0.698815,99.301185
2026-04-06 00:00:00+00:00,AF,0.66315,99.33685
2026-04-13 00:00:00+00:00,AF,0.656982,99.343018
2026-04-20 00:00:00+00:00,AF,0.651773,99.348227
2026-04-27 00:00:00+00:00,AF,0.649397,99.350603
2026-05-04 00:00:00+00:00,AF,0.609452,99.390548
2026-05-11 00:00:00+00:00,AF,0.593882,99.406118
2026-05-18 00:00:00+00:00,AF,0.623645,99.376355
2026-05-25 00:00:00+00:00,AF,0.65598,99.34402
2026-06-01 00:00:00+00:00,AF,0.611127,99.388873
2026-06-08 00:00:00+00:00,AF,0.600337,99.399663
2025-06-09 00:00:00+00:00,AG,3.5032,96.4968
