date,country_iso2,human,bot
2025-06-09T00:00:00Z,AI,86.021505,13.978495
2025-06-16T00:00:00Z,AI,96.601942,3.398058
2025-06-23T00:00:00Z,AI,85.868726,14.131274
2025-06-30T00:00:00Z,AI,87.7417,12.2583
2025-07-07T00:00:00Z,AI,86.349925,13.650075
2025-07-14T00:00:00Z,AI,85.458102,14.541898
2025-07-21T00:00:00Z,AI,88.316832,11.683168
2025-07-28T00:00:00Z,AI,87.025704,12.974296
2025-08-04T00:00:00Z,AI,82.248829,17.751171
2025-08-11T00:00:00Z,AI,81.950673,18.049327
2025-08-18T00:00:00Z,AI,86.151183,13.848817
2025-08-25T00:00:00Z,AI,84.357188,15.642812
2025-09-01T00:00:00Z,AI,83.183183,16.816817
2025-09-08T00:00:00Z,AI,83.154122,16.845878
2025-09-15T00:00:00Z,AI,83.029541,16.970459
2025-09-22T00:00:00Z,AI,81.894991,18.105009
2025-09-29T00:00:00Z,AI,83.941606,16.058394
2025-10-06T00:00:00Z,AI,82.216809,17.783191
2025-10-13T00:00:00Z,AI,84.476534,15.523466
2025-10-20T00:00:00Z,AI,76.266327,23.733673
2025-10-27T00:00:00Z,AI,77.300613,22.699387
2025-11-03T00:00:00Z,AI,85.079468,14.920532
2025-11-10T00:00:00Z,AI,77.009873,22.990127
2025-11-17T00:00:00Z,AI,86.213454,13.786546
2025-11-24T00:00:00Z,AI,86.132623,13.867377
2025-12-01T00:00:00Z,AI,85.706595,14.293405
2025-12-08T00:00:00Z,AI,88.434783,11.565217
2025-12-15T00:00:00Z,AI,87.955118,12.044882
2025-12-22T00:00:00Z,AI,90.104046,9.895954
2025-12-29T00:00:00Z,AI,86.595068,13.404932
2026-01-05T00:00:00Z,AI,90.963323,9.036677
2026-01-12T00:00:00Z,AI,89.849048,10.150952
2026-01-19T00:00:00Z,AI,84.832594,15.167406
2026-01-26T00:00:00Z,AI,78.052181,21.947819
2026-02-02T00:00:00Z,AI,77.04698,22.95302
2026-02-09T00:00:00Z,AI,73.701597,26.298403
2026-02-16T00:00:00Z,AI,74.683544,25.316456
2026-02-23T00:00:00Z,AI,77.097111,22.902889
2026-03-02T00:00:00Z,AI,79.894083,20.105917
2026-03-09T00:00:00Z,AI,84.875023,15.124977
2026-03-16T00:00:00Z,AI,87.976038,12.023962
2026-03-23T00:00:00Z,AI,86.204545,13.795455
2026-03-30T00:00:00Z,AI,86.268597,13.731403
2026-04-06T00:00:00Z,AI,86.166539,13.833461
2026-04-13T00:00:00Z,AI,87.149486,12.850514
2026-04-20T00:00:00Z,AI,83.960155,16.039845
2026-04-27T00:00:00Z,AI,82.136636,17.863364
2026-05-04T00:00:00Z,AI,85.731225,14.268775
2026-05-11T00:00:00Z,AI,77.662245,22.337755
2026-05-18T00:00:00Z,AI,84.781406,15.218594
2026-05-25T00:00:00Z,AI,85.0,15.0
2026-06-01T00:00:00Z,AI,83.786352,16.213648
2026-06-08T00:00:00Z,AI,88.720539,11.279461
2025-06-09T00:00:00Z,AD,88.084469,11.915531
2025-06-16T00:00:00Z,AD,89.482512,10.517488
2025-06-23T00:00:00Z,AD,89.607137,10.392863
2025-06-30T00:00:00Z,AD,89.836025,10.163975
2025-07-07T00:00:00Z,AD,85.271801,14.728199
2025-07-14T00:00:00Z,AD,85.284262,14.715738
2025-07-21T00:00:00Z,AD,87.483539,12.516461
2025-07-28T00:00:00Z,AD,88.528813,11.471187
2025-08-04T00:00:00Z,AD,85.776721,14.223279
2025-08-11T00:00:00Z,AD,88.850286,11.149714
2025-08-18T00:00:00Z,AD,89.737935,10.262065
2025-08-25T00:00:00Z,AD,90.177261,9.822739
2025-09-01T00:00:00Z,AD,90.226514,9.773486
2025-09-08T00:00:00Z,AD,91.156215,8.843785
2025-09-15T00:00:00Z,AD,66.03542,33.96458
2025-09-22T00:00:00Z,AD,78.161683,21.838317
2025-09-29T00:00:00Z,AD,89.189335,10.810665
2025-10-06T00:00:00Z,AD,88.761492,11.238508
2025-10-13T00:00:00Z,AD,85.580811,14.419189
2025-10-20T00:00:00Z,AD,83.612172,16.387828
2025-10-27T00:00:00Z,AD,86.481361,13.518639
2025-11-03T00:00:00Z,AD,58.63759,41.36241
2025-11-10T00:00:00Z,AD,85.553229,14.446771
2025-11-17T00:00:00Z,AD,83.362088,16.637912
2025-11-24T00:00:00Z,AD,84.132605,15.867395
2025-12-01T00:00:00Z,AD,78.220846,21.779154
2025-12-08T00:00:00Z,AD,74.32643,25.67357
2025-12-15T00:00:00Z,AD,73.047214,26.952786
2025-12-22T00:00:00Z,AD,76.8867,23.1133
2025-12-29T00:00:00Z,AD,81.974723,18.025277
2026-01-05T00:00:00Z,AD,84.311258,15.688742
2026-01-12T00:00:00Z,AD,84.88654,15.11346
2026-01-19T00:00:00Z,AD,83.352079,16.647921
2026-01-26T00:00:00Z,AD,77.443931,22.556069
2026-02-02T00:00:00Z,AD,78.353146,21.646854
2026-02-09T00:00:00Z,AD,79.899811,20.100189
2026-02-16T00:00:00Z,AD,78.407822,21.592178
2026-02-23T00:00:00Z,AD,71.498919,28.501081
2026-03-02T00:00:00Z,AD,78.590575,21.409425
2026-03-09T00:00:00Z,AD,79.252104,20.747896
2026-03-16T00:00:00Z,AD,78.825642,21.174358
2026-03-23T00:00:00Z,AD,74.777532,25.222468
2026-03-30T00:00:00Z,AD,75.979901,24.020099
2026-04-06T00:00:00Z,AD,75.785459,24.214541
2026-04-13T00:00:00Z,AD,71.97887,28.02113
2026-04-20T00:00:00Z,AD,84.590506,15.409494
2026-04-27T00:00:00Z,AD,74.063304,25.936696
2026-05-04T00:00:00Z,AD,60.456995,39.543005
2026-05-11T00:00:00Z,AD,73.721542,26.278458
2026-05-18T00:00:00Z,AD,80.647245,19.352755
2026-05-25T00:00:00Z,AD,81.684083,18.315917
2026-06-01T00:00:00Z,AD,56.715897,43.284103
2026-06-08T00:00:00Z,AD,43.954947,56.045053
2025-06-09T00:00:00Z,AE,87.561794,12.438206
2025-06-16T00:00:00Z,AE,86.917103,13.082897
2025-06-23T00:00:00Z,AE,85.334124,14.665876
2025-06-30T00:00:00Z,AE,86.143305,13.856695
2025-07-07T00:00:00Z,AE,86.232806,13.767194
2025-07-14T00:00:00Z,AE,85.442964,14.557036
2025-07-21T00:00:00Z,AE,85.884103,14.115897
2025-07-28T00:00:00Z,AE,85.304464,14.695536
2025-08-04T00:00:00Z,AE,83.91217,16.08783
2025-08-11T00:00:00Z,AE,84.359856,15.640144
2025-08-18T00:00:00Z,AE,86.70488,13.29512
2025-08-25T00:00:00Z,AE,85.765221,14.234779
2025-09-01T00:00:00Z,AE,84.538092,15.461908
2025-09-08T00:00:00Z,AE,85.551341,14.448659
2025-09-15T00:00:00Z,AE,85.115488,14.884512
2025-09-22T00:00:00Z,AE,84.546543,15.453457
2025-09-29T00:00:00Z,AE,84.980316,15.019684
2025-10-06T00:00:00Z,AE,86.008378,13.991622
2025-10-13T00:00:00Z,AE,86.261287,13.738713
2025-10-20T00:00:00Z,AE,86.360521,13.639479
2025-10-27T00:00:00Z,AE,86.454033,13.545967
2025-11-03T00:00:00Z,AE,86.482292,13.517708
2025-11-10T00:00:00Z,AE,87.002472,12.997528
2025-11-17T00:00:00Z,AE,84.352801,15.647199
2025-11-24T00:00:00Z,AE,83.461318,16.538682
2025-12-01T00:00:00Z,AE,82.803852,17.196148
2025-12-08T00:00:00Z,AE,83.386715,16.613285
2025-12-15T00:00:00Z,AE,82.994862,17.005138
2025-12-22T00:00:00Z,AE,83.038543,16.961457
2025-12-29T00:00:00Z,AE,82.945701,17.054299
2026-01-05T00:00:00Z,AE,83.442644,16.557356
2026-01-12T00:00:00Z,AE,83.300036,16.699964
2026-01-19T00:00:00Z,AE,83.630924,16.369076
2026-01-26T00:00:00Z,AE,84.657354,15.342646
2026-02-02T00:00:00Z,AE,82.456441,17.543559
2026-02-09T00:00:00Z,AE,84.520461,15.479539
2026-02-16T00:00:00Z,AE,84.865081,15.134919
2026-02-23T00:00:00Z,AE,85.213269,14.786731
2026-03-02T00:00:00Z,AE,85.965571,14.034429
2026-03-09T00:00:00Z,AE,85.723924,14.276076
2026-03-16T00:00:00Z,AE,84.528073,15.471927
2026-03-23T00:00:00Z,AE,84.529852,15.470148
2026-03-30T00:00:00Z,AE,84.796887,15.203113
2026-04-06T00:00:00Z,AE,84.628032,15.371968
2026-04-13T00:00:00Z,AE,83.509689,16.490311
2026-04-20T00:00:00Z,AE,81.531207,18.468793
2026-04-27T00:00:00Z,AE,81.815704,18.184296
2026-05-04T00:00:00Z,AE,82.42021,17.57979
2026-05-11T00:00:00Z,AE,82.907748,17.092252
2026-05-18T00:00:00Z,AE,85.448445,14.551555
2026-05-25T00:00:00Z,AE,82.629902,17.370098
2026-06-01T00:00:00Z,AE,83.716439,16.283561
2026-06-08T00:00:00Z,AE,83.698565,16.301435
2025-06-09T00:00:00Z,AQ,19.030521,80.969479
2025-06-16T00:00:00Z,AQ,17.73309,82.26691
2025-06-23T00:00:00Z,AQ,16.696915,83.303085
2025-06-30T00:00:00Z,AQ,28.436658,71.563342
2025-07-07T00:00:00Z,AQ,31.004367,68.995633
2025-07-14T00:00:00Z,AQ,23.529412,76.470588
2025-07-21T00:00:00Z,AQ,31.163435,68.836565
2025-07-28T00:00:00Z,AQ,33.467202,66.532798
2025-08-04T00:00:00Z,AQ,19.354839,80.645161
2025-08-11T00:00:00Z,AQ,11.359026,88.640974
2025-08-18T00:00:00Z,AQ,14.196568,85.803432
2025-08-25T00:00:00Z,AQ,14.792899,85.207101
2025-09-01T00:00:00Z,AQ,20.552677,79.447323
2025-09-08T00:00:00Z,AQ,19.551282,80.448718
2025-09-15T00:00:00Z,AQ,21.192053,78.807947
2025-09-22T00:00:00Z,AQ,20.294599,79.705401
2025-09-29T00:00:00Z,AQ,19.909502,80.090498
2025-10-06T00:00:00Z,AQ,27.777778,72.222222
2025-10-13T00:00:00Z,AQ,36.616162,63.383838
2025-10-20T00:00:00Z,AQ,30.673317,69.326683
2025-10-27T00:00:00Z,AQ,42.056075,57.943925
2025-11-03T00:00:00Z,AQ,39.96139,60.03861
2025-11-10T00:00:00Z,AQ,37.172775,62.827225
2025-11-17T00:00:00Z,AQ,28.208232,71.791768
2025-11-24T00:00:00Z,AQ,29.017857,70.982143
2025-12-01T00:00:00Z,AQ,44.834711,55.165289
2025-12-08T00:00:00Z,AQ,48.263254,51.736746
2025-12-15T00:00:00Z,AQ,48.42615,51.57385
2025-12-22T00:00:00Z,AQ,42.982456,57.017544
2025-12-29T00:00:00Z,AQ,46.610169,53.389831
2026-01-05T00:00:00Z,AQ,44.654088,55.345912
2026-01-12T00:00:00Z,AQ,43.028846,56.971154
2026-01-19T00:00:00Z,AQ,43.589744,56.410256
2026-01-26T00:00:00Z,AQ,45.202559,54.797441
2026-02-02T00:00:00Z,AQ,43.085106,56.914894
2026-02-09T00:00:00Z,AQ,31.454006,68.545994
2026-02-16T00:00:00Z,AQ,46.700508,53.299492
2026-02-23T00:00:00Z,AQ,48.77551,51.22449
2026-03-02T00:00:00Z,AQ,22.469136,77.530864
2026-03-09T00:00:00Z,AQ,25.858124,74.141876
2026-03-16T00:00:00Z,AQ,26.539278,73.460722
2026-03-23T00:00:00Z,AQ,23.368421,76.631579
2026-03-30T00:00:00Z,AQ,19.960861,80.039139
2026-04-06T00:00:00Z,AQ,17.509025,82.490975
2026-04-13T00:00:00Z,AQ,12.560386,87.439614
2026-04-20T00:00:00Z,AQ,11.711712,88.288288
2026-04-27T00:00:00Z,AQ,7.476636,92.523364
2026-05-04T00:00:00Z,AQ,5.008347,94.991653
2026-05-11T00:00:00Z,AQ,14.561404,85.438596
2026-05-18T00:00:00Z,AQ,17.51269,82.48731
2026-05-25T00:00:00Z,AQ,16.785714,83.214286
2026-06-01T00:00:00Z,AQ,9.856263,90.143737
2026-06-08T00:00:00Z,AQ,8.695652,91.304348
2025-06-09T00:00:00Z,AR,87.482439,12.517561
2025-06-16T00:00:00Z,AR,88.083166,11.916834
2025-06-23T00:00:00Z,AR,87.820846,12.179154
2025-06-30T00:00:00Z,AR,88.910714,11.089286
2025-07-07T00:00:00Z,AR,87.844435,12.155565
2025-07-14T00:00:00Z,AR,86.589769,13.410231
2025-07-21T00:00:00Z,AR,87.266808,12.733192
2025-07-28T00:00:00Z,AR,87.093129,12.906871
2025-08-04T00:00:00Z,AR,86.203855,13.796145
2025-08-11T00:00:00Z,AR,83.720266,16.279734
2025-08-18T00:00:00Z,AR,84.279387,15.720613
2025-08-25T00:00:00Z,AR,83.96855,16.03145
2025-09-01T00:00:00Z,AR,84.310119,15.689881
2025-09-08T00:00:00Z,AR,85.571554,14.428446
2025-09-15T00:00:00Z,AR,86.800899,13.199101
2025-09-22T00:00:00Z,AR,86.7106,13.2894
2025-09-29T00:00:00Z,AR,87.051019,12.948981
2025-10-06T00:00:00Z,AR,87.570037,12.429963
2025-10-13T00:00:00Z,AR,89.067625,10.932375
2025-10-20T00:00:00Z,AR,88.910891,11.089109
2025-10-27T00:00:00Z,AR,88.71373,11.28627
2025-11-03T00:00:00Z,AR,88.923109,11.076891
2025-11-10T00:00:00Z,AR,88.214851,11.785149
2025-11-17T00:00:00Z,AR,86.845479,13.154521
2025-11-24T00:00:00Z,AR,86.351653,13.648347
2025-12-01T00:00:00Z,AR,86.225074,13.774926
2025-12-08T00:00:00Z,AR,86.834578,13.165422
2025-12-15T00:00:00Z,AR,86.946443,13.053557
2025-12-22T00:00:00Z,AR,87.176288,12.823712
2025-12-29T00:00:00Z,AR,87.217521,12.782479
2026-01-05T00:00:00Z,AR,87.401134,12.598866
2026-01-12T00:00:00Z,AR,87.066857,12.933143
2026-01-19T00:00:00Z,AR,86.17673,13.82327
2026-01-26T00:00:00Z,AR,85.119405,14.880595
2026-02-02T00:00:00Z,AR,84.687957,15.312043
2026-02-09T00:00:00Z,AR,85.415246,14.584754
2026-02-16T00:00:00Z,AR,84.88047,15.11953
2026-02-23T00:00:00Z,AR,85.966924,14.033076
2026-03-02T00:00:00Z,AR,87.415552,12.584448
2026-03-09T00:00:00Z,AR,87.175593,12.824407
2026-03-16T00:00:00Z,AR,86.449284,13.550716
2026-03-23T00:00:00Z,AR,85.371952,14.628048
2026-03-30T00:00:00Z,AR,84.280034,15.719966
2026-04-06T00:00:00Z,AR,83.147843,16.852157
2026-04-13T00:00:00Z,AR,82.068176,17.931824
2026-04-20T00:00:00Z,AR,81.190265,18.809735
2026-04-27T00:00:00Z,AR,82.535507,17.464493
2026-05-04T00:00:00Z,AR,83.256949,16.743051
2026-05-11T00:00:00Z,AR,83.871584,16.128416
2026-05-18T00:00:00Z,AR,84.932597,15.067403
2026-05-25T00:00:00Z,AR,83.472814,16.527186
2026-06-01T00:00:00Z,AR,83.540069,16.459931
2026-06-08T00:00:00Z,AR,82.897684,17.102316
2025-06-09T00:00:00Z,AF,86.718621,13.281379
2025-06-16T00:00:00Z,AF,87.229581,12.770419
2025-06-23T00:00:00Z,AF,85.817018,14.182982
2025-06-30T00:00:00Z,AF,82.884802,17.115198
2025-07-07T00:00:00Z,AF,81.300429,18.699571
2025-07-14T00:00:00Z,AF,78.676205,21.323795
2025-07-21T00:00:00Z,AF,73.937233,26.062767
2025-07-28T00:00:00Z,AF,70.884359,29.115641
2025-08-04T00:00:00Z,AF,70.555809,29.444191
2025-08-11T00:00:00Z,AF,68.816072,31.183928
2025-08-18T00:00:00Z,AF,77.106168,22.893832
2025-08-25T00:00:00Z,AF,74.071753,25.928247
2025-09-01T00:00:00Z,AF,73.717378,26.282622
2025-09-08T00:00:00Z,AF,78.856612,21.143388
2025-09-15T00:00:00Z,AF,75.932797,24.067203
2025-09-22T00:00:00Z,AF,73.216737,26.783263
2025-09-29T00:00:00Z,AF,73.780049,26.219951
2025-10-06T00:00:00Z,AF,75.487362,24.512638
2025-10-13T00:00:00Z,AF,71.721537,28.278463
2025-10-20T00:00:00Z,AF,66.752389,33.247611
2025-10-27T00:00:00Z,AF,68.048456,31.951544
2025-11-03T00:00:00Z,AF,67.937539,32.062461
2025-11-10T00:00:00Z,AF,68.916741,31.083259
2025-11-17T00:00:00Z,AF,55.984731,44.015269
2025-11-24T00:00:00Z,AF,53.416299,46.583701
2025-12-01T00:00:00Z,AF,53.605085,46.394915
2025-12-08T00:00:00Z,AF,53.698316,46.301684
2025-12-15T00:00:00Z,AF,55.057488,44.942512
2025-12-22T00:00:00Z,AF,55.800722,44.199278
2025-12-29T00:00:00Z,AF,56.137996,43.862004
2026-01-05T00:00:00Z,AF,57.51633,42.48367
2026-01-12T00:00:00Z,AF,58.691431,41.308569
2026-01-19T00:00:00Z,AF,59.147446,40.852554
2026-01-26T00:00:00Z,AF,68.881745,31.118255
2026-02-02T00:00:00Z,AF,66.892442,33.107558
2026-02-09T00:00:00Z,AF,74.287485,25.712515
2026-02-16T00:00:00Z,AF,76.094568,23.905432
2026-02-23T00:00:00Z,AF,74.285496,25.714504
2026-03-02T00:00:00Z,AF,68.544819,31.455181
2026-03-09T00:00:00Z,AF,68.60663,31.39337
2026-03-16T00:00:00Z,AF,66.525602,33.474398
2026-03-23T00:00:00Z,AF,66.268425,33.731575
2026-03-30T00:00:00Z,AF,64.725564,35.274436
2026-04-06T00:00:00Z,AF,61.540206,38.459794
2026-04-13T00:00:00Z,AF,61.121895,38.878105
2026-04-20T00:00:00Z,AF,61.697214,38.302786
2026-04-27T00:00:00Z,AF,64.887902,35.112098
2026-05-04T00:00:00Z,AF,65.9137,34.0863
2026-05-11T00:00:00Z,AF,71.863607,28.136393
2026-05-18T00:00:00Z,AF,78.90173,21.09827
2026-05-25T00:00:00Z,AF,75.78343,24.21657
2026-06-01T00:00:00Z,AF,78.17489,21.82511
2026-06-08T00:00:00Z,AF,77.907253,22.092747
2025-06-09T00:00:00Z,AG,80.146272,19.853728
2025-06-16T00:00:00Z,AG,84.34195,15.65805
2025-06-23T00:00:00Z,AG,84.436988,15.563012
2025-06-30T00:00:00Z,AG,85.234012,14.765988
2025-07-07T00:00:00Z,AG,85.201447,14.798553
2025-07-14T00:00:00Z,AG,84.239809,15.760191
2025-07-21T00:00:00Z,AG,82.798397,17.201603
2025-07-28T00:00:00Z,AG,83.485622,16.514378
2025-08-04T00:00:00Z,AG,84.925923,15.074077
2025-08-11T00:00:00Z,AG,83.511948,16.488052
2025-08-18T00:00:00Z,AG,86.558226,13.441774
2025-08-25T00:00:00Z,AG,83.921181,16.078819
2025-09-01T00:00:00Z,AG,84.09125,15.90875
2025-09-08T00:00:00Z,AG,85.491141,14.508859
2025-09-15T00:00:00Z,AG,85.578258,14.421742
2025-09-22T00:00:00Z,AG,89.317259,10.682741
2025-09-29T00:00:00Z,AG,91.778072,8.221928
2025-10-06T00:00:00Z,AG,91.237696,8.762304
2025-10-13T00:00:00Z,AG,92.043148,7.956852
2025-10-20T00:00:00Z,AG,91.353871,8.646129
2025-10-27T00:00:00Z,AG,92.059876,7.940124
2025-11-03T00:00:00Z,AG,91.427947,8.572053
2025-11-10T00:00:00Z,AG,92.539938,7.460062
2025-11-17T00:00:00Z,AG,92.989399,7.010601
2025-11-24T00:00:00Z,AG,92.74768,7.25232
2025-12-01T00:00:00Z,AG,92.790584,7.209416
2025-12-08T00:00:00Z,AG,93.127113,6.872887
2025-12-15T00:00:00Z,AG,92.434856,7.565144
2025-12-22T00:00:00Z,AG,92.775181,7.224819
2025-12-29T00:00:00Z,AG,92.554715,7.445285
2026-01-05T00:00:00Z,AG,92.369954,7.630046
2026-01-12T00:00:00Z,AG,93.094015,6.905985
2026-01-19T00:00:00Z,AG,92.785847,7.214153
2026-01-26T00:00:00Z,AG,89.856524,10.143476
2026-02-02T00:00:00Z,AG,90.157593,9.842407
2026-02-09T00:00:00Z,AG,90.207511,9.792489
2026-02-16T00:00:00Z,AG,90.281582,9.718418
2026-02-23T00:00:00Z,AG,88.982388,11.017612
2026-03-02T00:00:00Z,AG,87.014388,12.985612
2026-03-09T00:00:00Z,AG,87.758248,12.241752
2026-03-16T00:00:00Z,AG,88.223452,11.776548
2026-03-23T00:00:00Z,AG,88.000806,11.999194
2026-03-30T00:00:00Z,AG,86.719442,13.280558
2026-04-06T00:00:00Z,AG,86.739744,13.260256
2026-04-13T00:00:00Z,AG,86.819509,13.180491
2026-04-20T00:00:00Z,AG,87.570417,12.429583
2026-04-27T00:00:00Z,AG,84.78604,15.21396
2026-05-04T00:00:00Z,AG,82.767498,17.232502
2026-05-11T00:00:00Z,AG,82.846004,17.153996
2026-05-18T00:00:00Z,AG,86.405097,13.594903
2026-05-25T00:00:00Z,AG,86.124128,13.875872
2026-06-01T00:00:00Z,AG,85.877322,14.122678
2026-06-08T00:00:00Z,AG,86.411459,13.588541
2025-06-09T00:00:00Z,AL,58.797947,41.202053
2025-06-16T00:00:00Z,AL,61.224156,38.775844
2025-06-23T00:00:00Z,AL,62.701218,37.298782
2025-06-30T00:00:00Z,AL,62.384479,37.615521
2025-07-07T00:00:00Z,AL,62.828837,37.171163
2025-07-14T00:00:00Z,AL,62.961144,37.038856
2025-07-21T00:00:00Z,AL,62.082041,37.917959
2025-07-28T00:00:00Z,AL,62.413093,37.586907
2025-08-04T00:00:00Z,AL,61.139674,38.860326
2025-08-11T00:00:00Z,AL,60.334369,39.665631
2025-08-18T00:00:00Z,AL,61.063595,38.936405
2025-08-25T00:00:00Z,AL,61.471857,38.528143
2025-09-01T00:00:00Z,AL,60.701159,39.298841
2025-09-08T00:00:00Z,AL,63.5824,36.4176
2025-09-15T00:00:00Z,AL,63.599127,36.400873
2025-09-22T00:00:00Z,AL,64.116638,35.883362
2025-09-29T00:00:00Z,AL,64.510771,35.489229
2025-10-06T00:00:00Z,AL,62.840761,37.159239
2025-10-13T00:00:00Z,AL,62.763701,37.236299
2025-10-20T00:00:00Z,AL,63.023397,36.976603
2025-10-27T00:00:00Z,AL,63.052706,36.947294
2025-11-03T00:00:00Z,AL,66.943715,33.056285
2025-11-10T00:00:00Z,AL,65.800167,34.199833
2025-11-17T00:00:00Z,AL,65.360182,34.639818
2025-11-24T00:00:00Z,AL,64.144959,35.855041
2025-12-01T00:00:00Z,AL,64.220672,35.779328
2025-12-08T00:00:00Z,AL,63.935114,36.064886
2025-12-15T00:00:00Z,AL,59.782463,40.217537
2025-12-22T00:00:00Z,AL,62.254906,37.745094
2025-12-29T00:00:00Z,AL,63.475015,36.524985
2026-01-05T00:00:00Z,AL,65.897818,34.102182
2026-01-12T00:00:00Z,AL,62.881264,37.118736
2026-01-19T00:00:00Z,AL,59.49277,40.50723
2026-01-26T00:00:00Z,AL,58.598932,41.401068
2026-02-02T00:00:00Z,AL,59.359528,40.640472
2026-02-09T00:00:00Z,AL,62.908778,37.091222
2026-02-16T00:00:00Z,AL,65.221044,34.778956
2026-02-23T00:00:00Z,AL,64.317536,35.682464
2026-03-02T00:00:00Z,AL,61.238497,38.761503
2026-03-09T00:00:00Z,AL,62.223109,37.776891
2026-03-16T00:00:00Z,AL,65.188318,34.811682
2026-03-23T00:00:00Z,AL,64.950574,35.049426
2026-03-30T00:00:00Z,AL,64.507168,35.492832
2026-04-06T00:00:00Z,AL,63.851344,36.148656
2026-04-13T00:00:00Z,AL,64.126571,35.873429
2026-04-20T00:00:00Z,AL,63.113855,36.886145
2026-04-27T00:00:00Z,AL,62.944054,37.055946
2026-05-04T00:00:00Z,AL,64.338019,35.661981
2026-05-11T00:00:00Z,AL,62.996867,37.003133
2026-05-18T00:00:00Z,AL,60.761675,39.238325
2026-05-25T00:00:00Z,AL,58.472853,41.527147
2026-06-01T00:00:00Z,AL,59.323932,40.676068
2026-06-08T00:00:00Z,AL,58.295805,41.704195
2025-06-09T00:00:00Z,AN,,
2025-06-16T00:00:00Z,AN,,
2025-06-23T00:00:00Z,AN,,
2025-06-30T00:00:00Z,AN,,
2025-07-07T00:00:00Z,AN,,
2025-07-14T00:00:00Z,AN,,
2025-07-21T00:00:00Z,AN,,
2025-07-28T00:00:00Z,AN,,
2025-08-04T00:00:00Z,AN,,
2025-08-11T00:00:00Z,AN,,
2025-08-18T00:00:00Z,AN,,
2025-08-25T00:00:00Z,AN,,
2025-09-01T00:00:00Z,AN,,
2025-09-08T00:00:00Z,AN,,
2025-09-15T00:00:00Z,AN,,
2025-09-22T00:00:00Z,AN,,
2025-09-29T00:00:00Z,AN,,
2025-10-06T00:00:00Z,AN,,
2025-10-13T00:00:00Z,AN,,
2025-10-20T00:00:00Z,AN,,
2025-10-27T00:00:00Z,AN,,
2025-11-03T00:00:00Z,AN,,
2025-11-10T00:00:00Z,AN,,
2025-11-17T00:00:00Z,AN,,
2025-11-24T00:00:00Z,AN,,
2025-12-01T00:00:00Z,AN,,
2025-12-08T00:00:00Z,AN,,
2025-12-15T00:00:00Z,AN,,
2025-12-22T00:00:00Z,AN,,
2025-12-29T00:00:00Z,AN,,
2026-01-05T00:00:00Z,AN,,
2026-01-12T00:00:00Z,AN,,
2026-01-19T00:00:00Z,AN,,
2026-01-26T00:00:00Z,AN,,
2026-02-02T00:00:00Z,AN,,
2026-02-09T00:00:00Z,AN,,
2026-02-16T00:00:00Z,AN,,
2026-02-23T00:00:00Z,AN,,
2026-03-02T00:00:00Z,AN,,
2026-03-09T00:00:00Z,AN,,
2026-03-16T00:00:00Z,AN,,
2026-03-23T00:00:00Z,AN,,
2026-03-30T00:00:00Z,AN,,
2026-04-06T00:00:00Z,AN,,
2026-04-13T00:00:00Z,AN,,
2026-04-20T00:00:00Z,AN,,
2026-04-27T00:00:00Z,AN,,
2026-05-04T00:00:00Z,AN,,
2026-05-11T00:00:00Z,AN,,
2026-05-18T00:00:00Z,AN,,
2026-05-25T00:00:00Z,AN,,
2026-06-01T00:00:00Z,AN,,
2026-06-08T00:00:00Z,AN,,
2025-06-09T00:00:00Z,AZ,87.298885,12.701115
2025-06-16T00:00:00Z,AZ,74.816674,25.183326
2025-06-23T00:00:00Z,AZ,87.007846,12.992154
2025-06-30T00:00:00Z,AZ,88.737748,11.262252
2025-07-07T00:00:00Z,AZ,89.859651,10.140349
2025-07-14T00:00:00Z,AZ,91.477487,8.522513
2025-07-21T00:00:00Z,AZ,91.627971,8.372029
2025-07-28T00:00:00Z,AZ,91.329203,8.670797
2025-08-04T00:00:00Z,AZ,91.947575,8.052425
2025-08-11T00:00:00Z,AZ,89.074968,10.925032
2025-08-18T00:00:00Z,AZ,91.215667,8.784333
2025-08-25T00:00:00Z,AZ,90.516943,9.483057
2025-09-01T00:00:00Z,AZ,90.797092,9.202908
2025-09-08T00:00:00Z,AZ,91.902403,8.097597
2025-09-15T00:00:00Z,AZ,92.507833,7.492167
2025-09-22T00:00:00Z,AZ,92.954202,7.045798
2025-09-29T00:00:00Z,AZ,93.031466,6.968534
2025-10-06T00:00:00Z,AZ,94.062777,5.937223
2025-10-13T00:00:00Z,AZ,94.368144,5.631856
2025-10-20T00:00:00Z,AZ,94.654518,5.345482
2025-10-27T00:00:00Z,AZ,94.447673,5.552327
2025-11-03T00:00:00Z,AZ,94.350356,5.649644
2025-11-10T00:00:00Z,AZ,94.124757,5.875243
2025-11-17T00:00:00Z,AZ,91.549665,8.450335
2025-11-24T00:00:00Z,AZ,92.17372,7.82628
2025-12-01T00:00:00Z,AZ,92.145882,7.854118
2025-12-08T00:00:00Z,AZ,92.505368,7.494632
2025-12-15T00:00:00Z,AZ,92.569337,7.430663
2025-12-22T00:00:00Z,AZ,92.915852,7.084148
2025-12-29T00:00:00Z,AZ,92.201237,7.798763
2026-01-05T00:00:00Z,AZ,92.277923,7.722077
2026-01-12T00:00:00Z,AZ,93.305811,6.694189
2026-01-19T00:00:00Z,AZ,42.826114,57.173886
2026-01-26T00:00:00Z,AZ,50.535677,49.464323
