date,country_iso2,TLS 1.3,TLS QUIC,TLS 1.2,TLS 1.1,TLS 1.0
2025-06-09T00:00:00Z,AD,67.776722,28.493232,3.703825,0.019666,0.006555
2025-06-16T00:00:00Z,AD,66.524352,29.127135,4.310563,0.022138,0.015813
2025-06-23T00:00:00Z,AD,65.855523,30.163078,3.962288,0.01274,0.00637
2025-06-30T00:00:00Z,AD,65.797541,29.576069,4.592327,0.024773,0.00929
2025-07-07T00:00:00Z,AD,67.0291,29.256194,3.680097,0.020189,0.01442
2025-07-14T00:00:00Z,AD,68.403479,27.780218,3.789942,0.002929,0.023431
2025-07-21T00:00:00Z,AD,65.991037,29.266864,4.733312,0.002929,0.005858
2025-07-28T00:00:00Z,AD,64.387917,31.616118,3.992907,0.0,0.003057
2025-08-04T00:00:00Z,AD,65.436651,30.06277,4.488391,0.006094,0.006094
2025-08-11T00:00:00Z,AD,63.303217,31.541283,5.146555,0.0,0.008945
2025-08-18T00:00:00Z,AD,65.016664,31.809883,3.153166,0.008694,0.011593
2025-08-25T00:00:00Z,AD,65.26061,31.313016,3.400741,0.008545,0.017089
2025-09-01T00:00:00Z,AD,65.513386,31.123466,3.345017,0.009065,0.009065
2025-09-08T00:00:00Z,AD,64.877994,31.427926,3.674311,0.0,0.01977
2025-09-15T00:00:00Z,AD,73.394495,23.416133,3.141769,0.0,0.047603
2025-09-22T00:00:00Z,AD,69.368684,26.991563,3.598057,0.0,0.041695
2025-09-29T00:00:00Z,AD,66.017816,29.569449,4.316507,0.0,0.096228
2025-10-06T00:00:00Z,AD,65.711043,29.487422,4.674539,0.0,0.126996
2025-10-13T00:00:00Z,AD,65.436693,29.121447,5.317829,0.0,0.124031
2025-10-20T00:00:00Z,AD,65.099826,28.492661,6.251416,0.002518,0.153579
2025-10-27T00:00:00Z,AD,64.396652,29.206592,6.257239,0.0,0.139518
2025-11-03T00:00:00Z,AD,73.233083,20.898675,5.784103,0.00179,0.082349
2025-11-10T00:00:00Z,AD,64.778657,27.955119,7.17803,0.0,0.088194
2025-11-17T00:00:00Z,AD,63.421711,28.371686,8.146573,0.0,0.06003
2025-11-24T00:00:00Z,AD,65.431239,27.388417,7.1339,0.0,0.046445
2025-12-01T00:00:00Z,AD,65.979609,25.883833,8.079181,0.002207,0.055171
2025-12-08T00:00:00Z,AD,68.444844,24.253915,7.239111,0.002142,0.059987
2025-12-15T00:00:00Z,AD,67.523434,23.545778,8.813081,0.00428,0.113427
2025-12-22T00:00:00Z,AD,62.429968,25.132423,12.343384,0.0,0.094224
2025-12-29T00:00:00Z,AD,66.150631,26.97159,6.751404,0.00243,0.123946
2026-01-05T00:00:00Z,AD,66.889134,28.321797,4.662804,0.002255,0.124011
2026-01-12T00:00:00Z,AD,66.026513,29.112848,4.675816,0.004249,0.180574
2026-01-19T00:00:00Z,AD,63.849453,29.718681,6.323124,0.004027,0.104714
2026-01-26T00:00:00Z,AD,66.376662,27.882723,5.685434,0.009197,0.045984
2026-02-02T00:00:00Z,AD,65.52965,29.209461,5.195292,0.0,0.065597
2026-02-09T00:00:00Z,AD,64.986186,29.288555,5.660599,0.001959,0.0627
2026-02-16T00:00:00Z,AD,64.289769,30.126516,5.502615,0.002027,0.079072
2026-02-23T00:00:00Z,AD,68.802329,25.870861,5.266513,0.0,0.060297
2026-03-02T00:00:00Z,AD,66.988602,27.864574,5.097113,0.003551,0.04616
2026-03-09T00:00:00Z,AD,65.65666,28.87475,5.380898,0.011195,0.076497
2026-03-16T00:00:00Z,AD,64.73546,28.223093,6.934226,0.001849,0.105372
2026-03-23T00:00:00Z,AD,67.035721,26.100942,6.756709,0.003554,0.103074
2026-03-30T00:00:00Z,AD,67.231909,26.850275,5.839346,0.015311,0.063159
2026-04-06T00:00:00Z,AD,66.487327,27.79903,5.603175,0.04296,0.067508
2026-04-13T00:00:00Z,AD,68.822387,26.235156,4.874652,0.021991,0.045814
2026-04-20T00:00:00Z,AD,66.297232,28.776516,4.835101,0.010358,0.080792
2026-04-27T00:00:00Z,AD,69.568765,26.38365,4.002249,0.0,0.045336
2026-05-04T00:00:00Z,AD,78.04062,18.590027,3.352428,0.0,0.016925
2026-05-11T00:00:00Z,AD,71.876524,23.982442,4.115861,0.0,0.025173
2026-05-18T00:00:00Z,AD,64.256366,30.684785,5.00963,0.00428,0.044939
2026-05-25T00:00:00Z,AD,63.976184,31.462083,4.532635,0.0,0.029098
2026-06-01T00:00:00Z,AD,76.01077,21.743076,2.194092,0.0,0.052063
2026-06-08T00:00:00Z,AD,81.872332,16.340713,1.732354,0.0,0.054601
2025-06-09T00:00:00Z,AF,73.670343,12.088159,13.710965,0.021487,0.509045
2025-06-16T00:00:00Z,AF,73.728711,12.147039,13.927305,0.047538,0.149406
2025-06-23T00:00:00Z,AF,73.922179,12.785594,13.206315,0.043201,0.04271
2025-06-30T00:00:00Z,AF,74.325884,12.51295,13.076809,0.037492,0.046865
2025-07-07T00:00:00Z,AF,74.325454,12.532393,13.071014,0.036031,0.035107
2025-07-14T00:00:00Z,AF,74.639161,12.692647,12.612486,0.016757,0.038948
2025-07-21T00:00:00Z,AF,74.737428,12.361817,12.84415,0.0176,0.039005
2025-07-28T00:00:00Z,AF,74.403467,12.812076,12.72684,0.013809,0.043808
2025-08-04T00:00:00Z,AF,73.759279,13.289935,12.905095,0.007537,0.038154
2025-08-11T00:00:00Z,AF,73.428842,13.551426,12.966983,0.011203,0.041546
2025-08-18T00:00:00Z,AF,74.070646,13.441805,12.445733,0.007518,0.034299
2025-08-25T00:00:00Z,AF,74.653114,13.811098,11.485058,0.010334,0.040396
2025-09-01T00:00:00Z,AF,74.355417,13.943854,11.657555,0.009702,0.033472
2025-09-08T00:00:00Z,AF,73.110642,15.097164,11.747234,0.008609,0.03635
2025-09-15T00:00:00Z,AF,74.06254,14.200502,11.687251,0.009637,0.04007
2025-09-22T00:00:00Z,AF,73.911917,14.076956,11.970722,0.01036,0.030045
2025-09-29T00:00:00Z,AF,72.907538,14.36691,12.681935,0.009395,0.034223
2025-10-06T00:00:00Z,AF,75.478306,12.567016,11.898731,0.00793,0.048018
2025-10-13T00:00:00Z,AF,76.276227,11.709404,11.965995,0.007572,0.040802
2025-10-20T00:00:00Z,AF,76.05385,11.708778,12.195153,0.008185,0.034033
2025-10-27T00:00:00Z,AF,76.555174,11.037801,12.367989,0.005516,0.03352
2025-11-03T00:00:00Z,AF,78.097658,10.333841,11.526578,0.004612,0.037312
2025-11-10T00:00:00Z,AF,77.845333,10.294142,11.822836,0.007041,0.030648
2025-11-17T00:00:00Z,AF,79.173446,9.75496,11.005165,0.004478,0.06195
2025-11-24T00:00:00Z,AF,78.071399,10.454087,11.436023,0.004713,0.033779
2025-12-01T00:00:00Z,AF,78.108916,10.384198,11.47679,0.004191,0.025905
2025-12-08T00:00:00Z,AF,78.440521,9.904748,11.618921,0.002865,0.032944
2025-12-15T00:00:00Z,AF,78.317574,9.801124,11.839646,0.003686,0.037969
2025-12-22T00:00:00Z,AF,78.138902,10.054187,11.755017,0.006017,0.045877
2025-12-29T00:00:00Z,AF,78.796252,9.850891,11.315507,0.003989,0.033361
2026-01-05T00:00:00Z,AF,78.800052,9.653972,11.509455,0.009928,0.026593
2026-01-12T00:00:00Z,AF,77.315739,10.98492,11.66362,0.006654,0.029067
2026-01-19T00:00:00Z,AF,77.022998,11.477088,11.46775,0.004842,0.027321
2026-01-26T00:00:00Z,AF,77.172088,11.490026,11.305654,0.00419,0.028043
2026-02-02T00:00:00Z,AF,76.929953,11.812832,11.226311,0.004985,0.02592
2026-02-09T00:00:00Z,AF,76.315463,12.334423,11.321674,0.002615,0.025825
2026-02-16T00:00:00Z,AF,76.909631,11.596124,11.462495,0.004187,0.027563
2026-02-23T00:00:00Z,AF,76.383316,12.282671,11.300058,0.006583,0.027372
2026-03-02T00:00:00Z,AF,76.74957,11.910577,11.307095,0.004004,0.028755
2026-03-09T00:00:00Z,AF,76.301565,12.138823,11.523264,0.007817,0.028531
2026-03-16T00:00:00Z,AF,76.359416,11.131578,12.471231,0.001168,0.036607
2026-03-23T00:00:00Z,AF,75.585844,12.407377,11.96964,0.005769,0.03137
2026-03-30T00:00:00Z,AF,75.858526,12.809245,11.29717,0.008331,0.026729
2026-04-06T00:00:00Z,AF,76.003635,13.107244,10.847597,0.017018,0.024506
2026-04-13T00:00:00Z,AF,75.007322,13.775736,11.174375,0.011578,0.030989
2026-04-20T00:00:00Z,AF,75.352404,13.896987,10.704423,0.016037,0.030149
2026-04-27T00:00:00Z,AF,76.221948,13.465558,10.278937,0.013742,0.019815
2026-05-04T00:00:00Z,AF,76.480783,13.56596,9.920646,0.008696,0.023915
2026-05-11T00:00:00Z,AF,75.703672,14.062342,10.210848,0.003487,0.019652
2026-05-18T00:00:00Z,AF,75.913788,13.856813,10.203272,0.006128,0.019998
2026-05-25T00:00:00Z,AF,76.981648,11.780224,11.225662,0.001685,0.010781
2026-06-01T00:00:00Z,AF,75.863044,12.928027,11.17557,0.005401,0.027958
2026-06-08T00:00:00Z,AF,76.005489,13.068954,10.887136,0.010978,0.027444
2025-06-09T00:00:00Z,AL,60.22944,28.941457,8.109687,0.021395,2.698022
2025-06-16T00:00:00Z,AL,59.624941,30.307474,8.541178,0.022979,1.503428
2025-06-23T00:00:00Z,AL,59.342126,32.246851,8.100147,0.024727,0.286149
2025-06-30T00:00:00Z,AL,60.168903,31.638965,7.909524,0.020522,0.262086
2025-07-07T00:00:00Z,AL,60.024218,32.528048,7.200094,0.01737,0.230271
2025-07-14T00:00:00Z,AL,60.392588,32.582135,6.766786,0.01,0.248492
2025-07-21T00:00:00Z,AL,59.911499,33.159946,6.690923,0.009146,0.228485
2025-07-28T00:00:00Z,AL,59.643001,34.18476,5.89971,0.009152,0.263377
2025-08-04T00:00:00Z,AL,59.594868,32.689084,7.413176,0.005747,0.297125
2025-08-11T00:00:00Z,AL,62.485984,31.021512,6.24697,0.004626,0.240909
2025-08-18T00:00:00Z,AL,62.678467,31.834751,5.230796,0.005818,0.250168
2025-08-25T00:00:00Z,AL,62.952986,31.803171,4.997487,0.006214,0.240143
2025-09-01T00:00:00Z,AL,61.315026,32.82365,5.589116,0.007288,0.26492
2025-09-08T00:00:00Z,AL,61.475509,33.355473,4.902193,0.007508,0.259317
2025-09-15T00:00:00Z,AL,61.139438,33.814637,4.777907,0.004916,0.263101
2025-09-22T00:00:00Z,AL,61.059854,33.22581,5.456046,0.007447,0.250844
2025-09-29T00:00:00Z,AL,61.55476,32.688186,5.494054,0.006365,0.256636
2025-10-06T00:00:00Z,AL,62.138725,31.769928,5.815959,0.008836,0.266552
2025-10-13T00:00:00Z,AL,61.813619,32.369968,5.55968,0.006804,0.249929
2025-10-20T00:00:00Z,AL,62.171904,32.079491,5.488768,0.009001,0.250835
2025-10-27T00:00:00Z,AL,61.890851,31.751513,6.110127,0.008352,0.239157
2025-11-03T00:00:00Z,AL,61.309927,33.110761,5.326752,0.006815,0.245745
2025-11-10T00:00:00Z,AL,62.746366,32.274275,4.731585,0.006796,0.240977
2025-11-17T00:00:00Z,AL,61.893246,33.061842,4.853664,0.007227,0.184021
2025-11-24T00:00:00Z,AL,63.660656,31.410782,4.698049,0.003239,0.227273
2025-12-01T00:00:00Z,AL,64.898543,30.358212,4.519041,0.005477,0.218726
2025-12-08T00:00:00Z,AL,64.222756,30.908182,4.648387,0.010333,0.210343
2025-12-15T00:00:00Z,AL,65.881827,28.879624,4.989807,0.00748,0.241263
2025-12-22T00:00:00Z,AL,65.129065,29.612996,5.007734,0.009763,0.240442
2025-12-29T00:00:00Z,AL,64.306941,29.533885,5.914872,0.007434,0.236867
2026-01-05T00:00:00Z,AL,63.478622,30.765523,5.516779,0.007946,0.231131
2026-01-12T00:00:00Z,AL,62.54199,31.579838,5.646968,0.006297,0.224907
2026-01-19T00:00:00Z,AL,61.127833,32.854059,5.79838,0.007673,0.212055
2026-01-26T00:00:00Z,AL,61.636645,32.331926,5.809976,0.008724,0.21273
2026-02-02T00:00:00Z,AL,61.522442,32.810702,5.438223,0.00685,0.221783
2026-02-09T00:00:00Z,AL,62.09111,32.088169,5.60845,0.006723,0.205548
2026-02-16T00:00:00Z,AL,62.270489,31.732724,5.796434,0.003922,0.196431
2026-02-23T00:00:00Z,AL,63.298674,31.713973,4.768394,0.006656,0.212302
2026-03-02T00:00:00Z,AL,63.710247,31.572066,4.489183,0.006032,0.222472
2026-03-09T00:00:00Z,AL,62.519434,32.17794,5.081558,0.004964,0.216104
2026-03-16T00:00:00Z,AL,63.357722,31.489678,4.919955,0.009489,0.223157
2026-03-23T00:00:00Z,AL,62.016275,32.931439,4.811917,0.006454,0.233915
2026-03-30T00:00:00Z,AL,62.370157,31.983411,5.434987,0.006826,0.20462
2026-04-06T00:00:00Z,AL,62.413,32.363512,5.002855,0.02522,0.195413
2026-04-13T00:00:00Z,AL,62.121862,33.060035,4.598084,0.019899,0.200121
2026-04-20T00:00:00Z,AL,62.029165,33.108726,4.636139,0.024357,0.201612
2026-04-27T00:00:00Z,AL,63.112764,31.827288,4.858147,0.019304,0.182497
2026-05-04T00:00:00Z,AL,63.50667,31.530195,4.76366,0.017339,0.182136
2026-05-11T00:00:00Z,AL,62.570383,32.101267,5.134184,0.011283,0.182882
2026-05-18T00:00:00Z,AL,62.68808,32.319827,4.771961,0.012691,0.207441
2026-05-25T00:00:00Z,AL,63.221161,31.45533,5.105319,0.01091,0.207281
2026-06-01T00:00:00Z,AL,62.961036,31.368166,5.444756,0.006358,0.219684
2026-06-08T00:00:00Z,AL,63.222275,31.041577,5.525895,0.005256,0.204997
2025-06-09T00:00:00Z,AM,54.123511,39.48481,6.331975,0.02717,0.032535
2025-06-16T00:00:00Z,AM,55.444546,38.454598,6.043391,0.02722,0.030245
2025-06-23T00:00:00Z,AM,56.432067,36.939193,6.573007,0.028108,0.027626
2025-06-30T00:00:00Z,AM,57.529561,36.353332,6.062059,0.031544,0.023504
2025-07-07T00:00:00Z,AM,58.885321,34.356187,6.713066,0.020107,0.025319
2025-07-14T00:00:00Z,AM,55.016603,36.251886,8.695694,0.012641,0.023175
2025-07-21T00:00:00Z,AM,54.072672,38.487479,7.401358,0.01231,0.026181
2025-07-28T00:00:00Z,AM,55.398496,38.646144,5.914343,0.011297,0.02972
2025-08-04T00:00:00Z,AM,55.078413,39.072184,5.814838,0.009506,0.02506
2025-08-11T00:00:00Z,AM,55.805316,38.433232,5.727615,0.007519,0.026318
2025-08-18T00:00:00Z,AM,56.159615,38.281202,5.521214,0.009055,0.028914
2025-08-25T00:00:00Z,AM,56.098111,38.371893,5.497928,0.009669,0.022399
2025-09-01T00:00:00Z,AM,56.270501,38.29989,5.398261,0.009534,0.021814
2025-09-08T00:00:00Z,AM,56.158741,38.350859,5.46176,0.010024,0.018616
2025-09-15T00:00:00Z,AM,56.44646,38.334173,5.187969,0.011617,0.01978
2025-09-22T00:00:00Z,AM,55.177316,39.027885,5.767503,0.007961,0.019334
2025-09-29T00:00:00Z,AM,55.788975,38.579891,5.603243,0.00919,0.018702
2025-10-06T00:00:00Z,AM,55.851241,38.282019,5.840854,0.009907,0.015979
2025-10-13T00:00:00Z,AM,56.254511,37.847586,5.875311,0.006746,0.015846
2025-10-20T00:00:00Z,AM,59.094822,35.572334,5.309869,0.004822,0.018153
2025-10-27T00:00:00Z,AM,57.31268,37.310937,5.344284,0.007948,0.024151
2025-11-03T00:00:00Z,AM,55.854467,38.556795,5.556899,0.008266,0.023573
2025-11-10T00:00:00Z,AM,56.262096,38.247197,5.464012,0.007712,0.018983
2025-11-17T00:00:00Z,AM,56.999457,37.265042,5.707387,0.007667,0.020446
2025-11-24T00:00:00Z,AM,57.502031,37.260575,5.211025,0.008648,0.017721
2025-12-01T00:00:00Z,AM,56.368445,38.548154,5.054018,0.009129,0.020255
2025-12-08T00:00:00Z,AM,56.012645,39.364311,4.600773,0.006926,0.015345
2025-12-15T00:00:00Z,AM,59.172352,36.248216,4.550752,0.009167,0.019513
2025-12-22T00:00:00Z,AM,57.881902,37.40413,4.686566,0.007849,0.019553
2025-12-29T00:00:00Z,AM,56.317019,38.769187,4.891792,0.008374,0.013628
2026-01-05T00:00:00Z,AM,57.058995,38.421241,4.495389,0.008805,0.015569
2026-01-12T00:00:00Z,AM,56.726406,38.764059,4.485679,0.005716,0.018141
2026-01-19T00:00:00Z,AM,55.418665,39.737598,4.819917,0.004968,0.018852
2026-01-26T00:00:00Z,AM,54.825382,40.414196,4.735982,0.007718,0.016722
2026-02-02T00:00:00Z,AM,55.675766,39.812214,4.48847,0.008831,0.014719
2026-02-09T00:00:00Z,AM,55.893554,39.451764,4.633287,0.005671,0.015724
2026-02-16T00:00:00Z,AM,54.518923,40.792516,4.665449,0.005509,0.017602
2026-02-23T00:00:00Z,AM,54.046405,40.868153,5.060743,0.006493,0.018206
2026-03-02T00:00:00Z,AM,56.039814,39.035952,4.906473,0.0049,0.012861
2026-03-09T00:00:00Z,AM,58.03605,37.280385,4.661583,0.007483,0.014499
2026-03-16T00:00:00Z,AM,63.569838,31.951019,4.457749,0.009097,0.012296
2026-03-23T00:00:00Z,AM,55.608271,39.371283,4.991403,0.007086,0.021956
2026-03-30T00:00:00Z,AM,54.48453,40.673122,4.818477,0.006063,0.017809
2026-04-06T00:00:00Z,AM,54.89467,40.245781,4.817894,0.024187,0.017469
2026-04-13T00:00:00Z,AM,54.613431,41.060169,4.28998,0.018625,0.017795
2026-04-20T00:00:00Z,AM,55.043767,40.476229,4.448276,0.015631,0.016097
2026-04-27T00:00:00Z,AM,57.502198,38.036961,4.432783,0.013801,0.014257
2026-05-04T00:00:00Z,AM,59.150983,36.453475,4.368935,0.010713,0.015893
2026-05-11T00:00:00Z,AM,56.810656,38.255136,4.904083,0.009999,0.020125
2026-05-18T00:00:00Z,AM,56.592337,38.713985,4.665899,0.012545,0.015234
2026-05-25T00:00:00Z,AM,58.144409,37.381525,4.44884,0.012801,0.012425
2026-06-01T00:00:00Z,AM,59.512721,35.667014,4.796599,0.007124,0.016542
2026-06-08T00:00:00Z,AM,59.255236,36.243648,4.478332,0.004769,0.018015
2025-06-09T00:00:00Z,AQ,96.037736,1.132075,2.830189,0.0,0.0
2025-06-16T00:00:00Z,AQ,98.632812,0.390625,0.976562,0.0,0.0
2025-06-23T00:00:00Z,AQ,98.428291,0.589391,0.982318,0.0,0.0
2025-06-30T00:00:00Z,AQ,96.258993,1.870504,1.870504,0.0,0.0
2025-07-07T00:00:00Z,AQ,98.918083,0.463679,0.618238,0.0,0.0
2025-07-14T00:00:00Z,AQ,97.829716,0.33389,1.836394,0.0,0.0
2025-07-21T00:00:00Z,AQ,98.002853,0.570613,1.426534,0.0,0.0
2025-07-28T00:00:00Z,AQ,97.61236,0.702247,1.685393,0.0,0.0
2025-08-04T00:00:00Z,AQ,98.357664,0.547445,1.094891,0.0,0.0
2025-08-11T00:00:00Z,AQ,97.830803,0.650759,1.518438,0.0,0.0
2025-08-18T00:00:00Z,AQ,98.666667,0.666667,0.666667,0.0,0.0
2025-08-25T00:00:00Z,AQ,98.491379,0.862069,0.646552,0.0,0.0
2025-09-01T00:00:00Z,AQ,98.285714,0.761905,0.952381,0.0,0.0
2025-09-08T00:00:00Z,AQ,97.750865,0.692042,1.557093,0.0,0.0
2025-09-15T00:00:00Z,AQ,98.561151,0.899281,0.539568,0.0,0.0
2025-09-22T00:00:00Z,AQ,98.571429,0.178571,1.25,0.0,0.0
2025-09-29T00:00:00Z,AQ,95.666132,0.802568,3.5313,0.0,0.0
2025-10-06T00:00:00Z,AQ,94.191523,1.255887,4.55259,0.0,0.0
2025-10-13T00:00:00Z,AQ,97.660819,1.754386,0.584795,0.0,0.0
2025-10-20T00:00:00Z,AQ,96.275072,2.005731,1.719198,0.0,0.0
2025-10-27T00:00:00Z,AQ,91.534392,4.232804,4.232804,0.0,0.0
2025-11-03T00:00:00Z,AQ,88.866397,1.417004,9.716599,0.0,0.0
2025-11-10T00:00:00Z,AQ,92.328398,3.230148,4.441454,0.0,0.0
2025-11-17T00:00:00Z,AQ,89.86731,2.171291,7.961399,0.0,0.0
2025-11-24T00:00:00Z,AQ,96.030534,1.984733,1.984733,0.0,0.0
2025-12-01T00:00:00Z,AQ,88.546256,9.911894,1.54185,0.0,0.0
2025-12-08T00:00:00Z,AQ,91.700405,6.275304,2.024291,0.0,0.0
2025-12-15T00:00:00Z,AQ,93.606138,4.347826,2.046036,0.0,0.0
2025-12-22T00:00:00Z,AQ,91.566265,5.301205,3.13253,0.0,0.0
2025-12-29T00:00:00Z,AQ,93.75,5.133929,1.116071,0.0,0.0
2026-01-05T00:00:00Z,AQ,94.678492,1.995565,3.325942,0.0,0.0
2026-01-12T00:00:00Z,AQ,92.658228,0.506329,6.835443,0.0,0.0
2026-01-19T00:00:00Z,AQ,98.491379,0.215517,1.293103,0.0,0.0
2026-01-26T00:00:00Z,AQ,98.855835,0.0,1.144165,0.0,0.0
2026-02-02T00:00:00Z,AQ,93.220339,0.564972,6.214689,0.0,0.0
2026-02-09T00:00:00Z,AQ,95.469256,0.970874,3.559871,0.0,0.0
2026-02-16T00:00:00Z,AQ,97.889182,0.527704,1.583113,0.0,0.0
2026-02-23T00:00:00Z,AQ,98.68709,1.094092,0.218818,0.0,0.0
2026-03-02T00:00:00Z,AQ,97.237569,0.0,2.209945,0.552486,0.0
2026-03-09T00:00:00Z,AQ,90.954774,0.251256,4.773869,1.256281,2.763819
2026-03-16T00:00:00Z,AQ,90.930788,0.954654,4.77327,0.0,3.341289
2026-03-23T00:00:00Z,AQ,93.7046,0.726392,0.968523,0.0,4.600484
2026-03-30T00:00:00Z,AQ,88.04878,5.121951,5.609756,0.731707,0.487805
2026-04-06T00:00:00Z,AQ,86.638831,6.889353,2.296451,4.175365,0.0
2026-04-13T00:00:00Z,AQ,90.517241,0.0,1.436782,5.45977,2.586207
2026-04-20T00:00:00Z,AQ,92.576419,0.0,0.873362,4.585153,1.965066
2026-04-27T00:00:00Z,AQ,98.516949,0.423729,1.059322,0.0,0.0
2026-05-04T00:00:00Z,AQ,98.951049,0.34965,0.699301,0.0,0.0
2026-05-11T00:00:00Z,AQ,99.450549,0.0,0.549451,0.0,0.0
2026-05-18T00:00:00Z,AQ,98.563218,0.287356,1.149425,0.0,0.0
2026-05-25T00:00:00Z,AQ,97.826087,0.434783,1.73913,0.0,0.0
2026-06-01T00:00:00Z,AQ,94.456763,0.0,0.0,0.0,5.543237
2026-06-08T00:00:00Z,AQ,96.923077,0.0,0.0,0.0,3.076923
2025-06-09T00:00:00Z,AU,63.441233,27.001776,8.856305,0.00345,0.697237
2025-06-16T00:00:00Z,AU,63.524657,27.57244,8.592297,0.003575,0.307031
2025-06-23T00:00:00Z,AU,63.337003,28.608458,8.02602,0.003169,0.02535
2025-06-30T00:00:00Z,AU,63.94395,27.948015,8.079931,0.002833,0.02527
2025-07-07T00:00:00Z,AU,63.280536,28.340828,8.351222,0.001898,0.025515
2025-07-14T00:00:00Z,AU,62.420042,28.110322,9.451638,0.001214,0.016784
2025-07-21T00:00:00Z,AU,60.964946,27.368255,11.651138,0.001221,0.01444
2025-07-28T00:00:00Z,AU,61.467392,27.645588,10.873171,0.001124,0.012725
2025-08-04T00:00:00Z,AU,61.464453,28.139319,10.382136,0.001358,0.012734
2025-08-11T00:00:00Z,AU,62.085811,28.241818,9.658677,0.001181,0.012513
2025-08-18T00:00:00Z,AU,62.757704,28.448683,8.780348,0.001063,0.012202
2025-08-25T00:00:00Z,AU,63.703796,28.328256,7.954937,0.000628,0.012383
2025-09-01T00:00:00Z,AU,63.66081,28.231221,8.09385,0.000799,0.01332
2025-09-08T00:00:00Z,AU,64.481247,27.422274,8.076047,0.000795,0.019636
2025-09-15T00:00:00Z,AU,64.602911,27.592633,7.787932,0.000645,0.015878
2025-09-22T00:00:00Z,AU,64.698315,27.812286,7.474264,0.000888,0.014247
2025-09-29T00:00:00Z,AU,64.769421,27.998222,7.217689,0.000864,0.013804
2025-10-06T00:00:00Z,AU,64.935744,27.593873,7.454935,0.000891,0.014557
2025-10-13T00:00:00Z,AU,64.513795,28.069002,7.397743,0.000906,0.018553
2025-10-20T00:00:00Z,AU,64.513773,28.096208,7.36967,0.000691,0.019657
2025-10-27T00:00:00Z,AU,65.389365,27.204946,7.392164,0.000706,0.012818
2025-11-03T00:00:00Z,AU,65.300856,27.673846,7.012786,0.000681,0.011831
2025-11-10T00:00:00Z,AU,65.452627,27.201641,7.33411,0.000644,0.010978
2025-11-17T00:00:00Z,AU,65.072946,27.704792,7.210104,0.000676,0.011482
2025-11-24T00:00:00Z,AU,64.827988,27.764643,7.394467,0.000686,0.012216
2025-12-01T00:00:00Z,AU,65.641331,26.776958,7.568433,0.000812,0.012466
2025-12-08T00:00:00Z,AU,67.072383,25.96431,6.946537,0.000824,0.015946
2025-12-15T00:00:00Z,AU,67.685831,24.93061,7.370593,0.000808,0.012158
2025-12-22T00:00:00Z,AU,66.648511,26.031695,7.309438,0.000933,0.009423
2025-12-29T00:00:00Z,AU,66.652661,25.980272,7.355928,0.000999,0.010139
2026-01-05T00:00:00Z,AU,65.692276,27.047764,7.249596,0.000845,0.009519
2026-01-12T00:00:00Z,AU,65.074673,27.777724,7.138023,0.000756,0.008824
2026-01-19T00:00:00Z,AU,64.719158,27.749535,7.521435,0.000793,0.009079
2026-01-26T00:00:00Z,AU,64.050435,27.845773,8.093949,0.000711,0.009132
2026-02-02T00:00:00Z,AU,65.028143,27.101958,7.860024,0.000769,0.009106
2026-02-09T00:00:00Z,AU,65.095477,27.165709,7.729151,0.000699,0.008963
2026-02-16T00:00:00Z,AU,65.346053,27.305147,7.338734,0.00053,0.009536
2026-02-23T00:00:00Z,AU,66.051971,26.541995,7.395998,0.000821,0.009215
2026-03-02T00:00:00Z,AU,65.896749,26.745723,7.346938,0.000625,0.009965
2026-03-09T00:00:00Z,AU,65.599815,27.001526,7.389601,0.000728,0.00833
2026-03-16T00:00:00Z,AU,65.413325,27.066665,7.511041,0.000859,0.008111
2026-03-23T00:00:00Z,AU,65.874377,26.57381,7.540029,0.002448,0.009336
2026-03-30T00:00:00Z,AU,65.727837,26.687769,7.575595,0.000704,0.008096
2026-04-06T00:00:00Z,AU,64.992501,27.597747,7.400769,0.001318,0.007665
2026-04-13T00:00:00Z,AU,65.006131,27.643624,7.340303,0.001424,0.008517
2026-04-20T00:00:00Z,AU,64.439337,27.810189,7.741073,0.001387,0.008014
2026-04-27T00:00:00Z,AU,63.916315,28.311239,7.763442,0.001442,0.007563
2026-05-04T00:00:00Z,AU,64.900882,28.062557,7.027295,0.00132,0.007946
2026-05-11T00:00:00Z,AU,64.844028,28.142472,7.004029,0.001,0.008471
2026-05-18T00:00:00Z,AU,64.11403,28.898619,6.97891,0.000763,0.007678
2026-05-25T00:00:00Z,AU,63.798203,29.121948,7.071684,0.001031,0.007134
2026-06-01T00:00:00Z,AU,64.121871,29.167692,6.700093,0.000867,0.009477
2026-06-08T00:00:00Z,AU,63.864922,29.548058,6.578201,0.000616,0.008203
2025-06-09T00:00:00Z,AE,71.552349,21.342435,6.48357,0.006585,0.615063
2025-06-16T00:00:00Z,AE,72.191912,20.875618,6.729626,0.005568,0.197277
2025-06-23T00:00:00Z,AE,71.298581,21.620415,7.058328,0.005893,0.016783
2025-06-30T00:00:00Z,AE,69.241205,23.715353,7.021057,0.0049,0.017486
2025-07-07T00:00:00Z,AE,68.688913,24.340581,6.94964,0.004836,0.01603
2025-07-14T00:00:00Z,AE,68.383158,24.761251,6.840156,0.00389,0.011545
2025-07-21T00:00:00Z,AE,67.728258,25.371101,6.889097,0.003788,0.007756
2025-07-28T00:00:00Z,AE,67.86856,24.543399,7.57664,0.003958,0.007443
