geo_id,geo_name,geo_code,geo_type,geo_latitude,geo_longitude,parent_geo_id,parent_geo_name,parent_geo_type
1121143,Zabul,28,ADM1,32.25,67.25,1149361,Afghanistan,COUNTRY
1121863,Maidan Wardak Province,27,ADM1,34.25,68.0,1149361,Afghanistan,COUNTRY
1123230,Takhar,26,ADM1,36.66667,69.75,1149361,Afghanistan,COUNTRY
1127106,Sar-e Pol Province,33,ADM1,35.83333,66.16667,1149361,Afghanistan,COUNTRY
1127766,Samangan,32,ADM1,36.0,67.66667,1149361,Afghanistan,COUNTRY
1131054,Parwan,40,ADM1,35.0,68.91667,1149361,Afghanistan,COUNTRY
1131256,Paktika,29,ADM1,32.41667,68.75,1149361,Afghanistan,COUNTRY
1131257,Paktia,36,ADM1,33.66667,69.33333,1149361,Afghanistan,COUNTRY
1131461,Oruzgan,39,ADM1,32.83333,66.0,1149361,Afghanistan,COUNTRY
1131821,Nimroz,19,ADM1,31.0,62.5,1149361,Afghanistan,COUNTRY
1132366,Nangarhar,18,ADM1,34.33333,70.41667,1149361,Afghanistan,COUNTRY
1134561,Logar,17,ADM1,34.0,69.25,1149361,Afghanistan,COUNTRY
1135022,Laghman,35,ADM1,34.78333,70.18333,1149361,Afghanistan,COUNTRY
1135690,Kunduz,24,ADM1,36.75,68.75,1149361,Afghanistan,COUNTRY
1135702,Kunar,34,ADM1,34.95,71.13333,1149361,Afghanistan,COUNTRY
1138255,Kapisa,14,ADM1,35.0,69.58333,1149361,Afghanistan,COUNTRY
1138335,Kandahar,23,ADM1,31.0,65.75,1149361,Afghanistan,COUNTRY
1138957,Kabul,13,ADM1,34.5,69.41667,1149361,Afghanistan,COUNTRY
1139049,Jowzjan,31,ADM1,36.83333,65.83333,1149361,Afghanistan,COUNTRY
1140025,Herat,11,ADM1,34.5,62.0,1149361,Afghanistan,COUNTRY
1140043,Helmand,10,ADM1,31.0,64.0,1149361,Afghanistan,COUNTRY
1141103,Ghowr,09,ADM1,34.0,65.0,1149361,Afghanistan,COUNTRY
1141268,Ghazni,08,ADM1,33.33333,67.75,1149361,Afghanistan,COUNTRY
1142226,Faryab,07,ADM1,36.25,64.83333,1149361,Afghanistan,COUNTRY
1142263,Farah,06,ADM1,32.5,62.5,1149361,Afghanistan,COUNTRY
1147239,Bamyan,05,ADM1,34.75,67.25,1149361,Afghanistan,COUNTRY
1147288,Balkh,30,ADM1,36.75,67.0,1149361,Afghanistan,COUNTRY
1147537,Baghlan,03,ADM1,35.75,69.0,1149361,Afghanistan,COUNTRY
1147707,Badghis,02,ADM1,35.0,63.75,1149361,Afghanistan,COUNTRY
1147745,Badakhshan,01,ADM1,36.75,72.0,1149361,Afghanistan,COUNTRY
1444362,Khowst,37,ADM1,33.38333,69.88333,1149361,Afghanistan,COUNTRY
6957553,Daykundi,41,ADM1,33.75,66.25,1149361,Afghanistan,COUNTRY
6957555,Panjshir,42,ADM1,35.40248,69.98291,1149361,Afghanistan,COUNTRY
9611689,Mariehamns stad,211,ADM1,60.08348,19.94307,661882,Aland Islands,COUNTRY
9611692,Alands landsbygd,212,ADM1,60.22496,19.93363,661882,Aland Islands,COUNTRY
9611694,Alands skaergard,213,ADM1,60.17575,20.71799,661882,Aland Islands,COUNTRY
865730,Berat County,40,ADM1,40.63333,20.08333,783754,Albania,COUNTRY
865731,Diber County,41,ADM1,41.6,20.23333,783754,Albania,COUNTRY
865732,Elbasan County,43,ADM1,41.06667,20.2,783754,Albania,COUNTRY
865733,Gjirokaster County,45,ADM1,40.21667,20.2,783754,Albania,COUNTRY
865734,Korce County,46,ADM1,40.61667,20.66667,783754,Albania,COUNTRY
865735,Kukes County,47,ADM1,42.2,20.36667,783754,Albania,COUNTRY
3344947,Durres County,42,ADM1,41.48333,19.61667,783754,Albania,COUNTRY
3344948,Fier County,44,ADM1,40.76667,19.61667,783754,Albania,COUNTRY
3344949,Lezhe County,48,ADM1,41.8,19.86667,783754,Albania,COUNTRY
3344950,Shkoder County,49,ADM1,42.18333,19.75,783754,Albania,COUNTRY
3344951,Tirana,50,ADM1,41.26667,19.78333,783754,Albania,COUNTRY
3344952,Vlore County,51,ADM1,40.16667,19.8,783754,Albania,COUNTRY
2475683,Tlemcen,15,ADM1,34.66667,-1.4166699999999999,2589581,Algeria,COUNTRY
2475741,Tizi Ouzou,14,ADM1,36.75,4.25,2589581,Algeria,COUNTRY
2475858,Tissemsilt,56,ADM1,35.75,1.75,2589581,Algeria,COUNTRY
2476027,Tipaza,55,ADM1,36.58333,2.41667,2589581,Algeria,COUNTRY
2476302,Tindouf,54,ADM1,27.41667,-5.83333,2589581,Algeria,COUNTRY
2476893,Tiaret,13,ADM1,34.91667,1.5833300000000001,2589581,Algeria,COUNTRY
2477457,Tebessa,33,ADM1,35.0,7.83333,2589581,Algeria,COUNTRY
2478217,Tamanrasset,53,ADM1,23.55,5.18333,2589581,Algeria,COUNTRY
2479213,Souk Ahras,52,ADM1,36.16667,7.91667,2589581,Algeria,COUNTRY
2479532,Skikda,31,ADM1,36.75,6.83333,2589581,Algeria,COUNTRY
2481001,Sidi Bel Abbes,30,ADM1,34.83333,-0.5,2589581,Algeria,COUNTRY
2481696,Setif,12,ADM1,36.16667,5.5,2589581,Algeria,COUNTRY
2482557,Saida,10,ADM1,34.66667,0.33333,2589581,Algeria,COUNTRY
2483666,Relizane,51,ADM1,35.75,0.91667,2589581,Algeria,COUNTRY
2484618,Oum el Bouaghi,29,ADM1,35.83333,7.08333,2589581,Algeria,COUNTRY
2485794,Ouargla,50,ADM1,30.68333,5.26667,2589581,Algeria,COUNTRY
2485920,Oran,09,ADM1,35.66667,-0.5,2589581,Algeria,COUNTRY
2486512,Naama,49,ADM1,33.5,-0.83333,2589581,Algeria,COUNTRY
2486682,M'Sila,27,ADM1,35.28333,4.25,2589581,Algeria,COUNTRY
2487130,Mostaganem,07,ADM1,36.0,0.33333,2589581,Algeria,COUNTRY
2487449,Mila,48,ADM1,36.41667,6.16667,2589581,Algeria,COUNTRY
2488831,Medea,06,ADM1,36.08333,3.0,2589581,Algeria,COUNTRY
2490095,Mascara,26,ADM1,35.41667,0.16667,2589581,Algeria,COUNTRY
2491188,Laghouat,25,ADM1,33.58333,2.66667,2589581,Algeria,COUNTRY
2491887,Khenchela,47,ADM1,35.0,7.0,2589581,Algeria,COUNTRY
2492910,Jijel,24,ADM1,36.75,6.0,2589581,Algeria,COUNTRY
2493455,Illizi,46,ADM1,27.9,7.95,2589581,Algeria,COUNTRY
2495659,Guelma,23,ADM1,36.41667,7.41667,2589581,Algeria,COUNTRY
2496045,Ghardaia,45,ADM1,32.45586,3.51835,2589581,Algeria,COUNTRY
2497322,El Tarf,44,ADM1,36.75,8.16667,2589581,Algeria,COUNTRY
2497406,El Oued,43,ADM1,33.18333,7.23333,2589581,Algeria,COUNTRY
2498541,El Bayadh,42,ADM1,32.5,1.16667,2589581,Algeria,COUNTRY
2500013,Djelfa,22,ADM1,34.33333,3.66667,2589581,Algeria,COUNTRY
2501147,Constantine,04,ADM1,36.33333,6.66667,2589581,Algeria,COUNTRY
2501296,Chlef,41,ADM1,36.25,1.25,2589581,Algeria,COUNTRY
2502638,Boumerdes,40,ADM1,36.75,3.66667,2589581,Algeria,COUNTRY
2502951,Bouira,21,ADM1,36.25,3.91667,2589581,Algeria,COUNTRY
2503699,Bordj Bou Arreridj,39,ADM1,36.08333,4.75,2589581,Algeria,COUNTRY
2503765,Blida,20,ADM1,36.58333,3.0,2589581,Algeria,COUNTRY
2503822,Biskra,19,ADM1,34.73333,5.91667,2589581,Algeria,COUNTRY
2505325,Bejaia,18,ADM1,36.66667,4.91667,2589581,Algeria,COUNTRY
2505525,Bechar,38,ADM1,31.65632,-2.36701,2589581,Algeria,COUNTRY
2505569,Batna,03,ADM1,35.5,5.91667,2589581,Algeria,COUNTRY
2506994,Annaba,37,ADM1,36.83333,7.58333,2589581,Algeria,COUNTRY
2507475,Algiers,01,ADM1,36.74053,3.00957,2589581,Algeria,COUNTRY
2507899,Ain Temouchent,36,ADM1,35.33333,-1.08333,2589581,Algeria,COUNTRY
2508226,Ain Defla,35,ADM1,36.16667,2.16667,2589581,Algeria,COUNTRY
2508807,Adrar,34,ADM1,26.73333,-0.91667,2589581,Algeria,COUNTRY
12226383,Bordj Badji Mokhtar,BB,ADM1,23.25092,-0.61869,2589581,Algeria,COUNTRY
12226384,Timimoun,TM,ADM1,29.72288,0.86559,2589581,Algeria,COUNTRY
12226385,Beni Abbes,BA,ADM1,29.47559,-2.7200100000000003,2589581,Algeria,COUNTRY
12226386,In Guezzam,IG,ADM1,20.43821,4.50798,2589581,Algeria,COUNTRY
12226387,In Salah,IS,ADM1,27.3357,3.42239,2589581,Algeria,COUNTRY
12226388,Djanet,DJ,ADM1,24.16724,9.32725,2589581,Algeria,COUNTRY
12226389,El Menia,EM,ADM1,30.71909,3.00376,2589581,Algeria,COUNTRY
12226390,Touggourt,TG,ADM1,32.93315,6.34115,2589581,Algeria,COUNTRY
12226391,El Mghair,MG,ADM1,33.91588,5.65989,2589581,Algeria,COUNTRY
12226392,Ouled Djellal,OD,ADM1,34.21429,4.81345,2589581,Algeria,COUNTRY
5880873,Western District,050,ADM1,-14.31667,-170.76667,5880801,American Samoa,COUNTRY
5881219,Eastern District,010,ADM1,-14.26667,-170.65,5880801,American Samoa,COUNTRY
3039162,Sant Julia de Loria,06,ADM1,42.46247,1.48247,3041565,Andorra,COUNTRY
3039676,Ordino,05,ADM1,42.59758,1.52573,3041565,Andorra,COUNTRY
3040131,La Massana,04,ADM1,42.55417,1.48333,3041565,Andorra,COUNTRY
3040684,Encamp,03,ADM1,42.53333,1.63333,3041565,Andorra,COUNTRY
3041203,Canillo,02,ADM1,42.58333,1.6583299999999999,3041565,Andorra,COUNTRY
3041566,Andorra la Vella,07,ADM1,42.5045,1.49414,3041565,Andorra,COUNTRY
3338529,Escaldes-Engordany,08,ADM1,42.5,1.56667,3041565,Andorra,COUNTRY
145701,Lunda Sul,18,ADM1,-10.25918,20.62489,3351879,Angola,COUNTRY
145702,Luanda Norte,17,ADM1,-8.63543,19.64852,3351879,Angola,COUNTRY
875996,Moxico,14,ADM1,-13.36667,20.16667,3351879,Angola,COUNTRY
876337,Cuando Cobango,04,ADM1,-15.94761,19.3832,3351879,Angola,COUNTRY
2236355,Zaire,16,ADM1,-6.58717,13.51966,3351879,Angola,COUNTRY
2236566,Uige,15,ADM1,-7.10719,15.44056,3351879,Angola,COUNTRY
2239858,Malanje,12,ADM1,-9.67548,16.82553,3351879,Angola,COUNTRY
2240444,Luanda,20,ADM1,-8.91667,13.33924,3351879,Angola,COUNTRY
2241660,Cuanza Norte,05,ADM1,-8.91136,14.8887,3351879,Angola,COUNTRY
2243266,Cabinda,03,ADM1,-4.93423,12.40532,3351879,Angola,COUNTRY
2243598,Bengo,19,ADM1,-8.97504,13.82743,3351879,Angola,COUNTRY
3347016,Namibe,13,ADM1,-15.33207,12.66002,3351879,Angola,COUNTRY
3348303,Huila,09,ADM1,-14.69531,15.00014,3351879,Angola,COUNTRY
3348310,Huambo,08,ADM1,-12.5,15.66667,3351879,Angola,COUNTRY
3349096,Cunene,07,ADM1,-16.51009,15.43526,3351879,Angola,COUNTRY
3349234,Kwanza Sul,06,ADM1,-10.82696,15.03197,3351879,Angola,COUNTRY
3351640,Bie,02,ADM1,-12.34989,17.3031,3351879,Angola,COUNTRY
3351660,Benguela,01,ADM1,-12.85399,13.92825,3351879,Angola,COUNTRY
11205389,Blowing Point,11205389,ADM1,18.177,-63.09161,3573511,Anguilla,COUNTRY
11205392,Sandy Ground,11205392,ADM1,18.20399,-63.08993,3573511,Anguilla,COUNTRY
11205393,Sandy Hill,11205393,ADM1,18.22066,-63.01178,3573511,Anguilla,COUNTRY
11205396,The Valley,11205396,ADM1,18.21475,-63.05706,3573511,Anguilla,COUNTRY
11205433,East End,11205433,ADM1,18.234,-62.99728,3573511,Anguilla,COUNTRY
11205436,North Hill,11205436,ADM1,18.20603,-63.07607,3573511,Anguilla,COUNTRY
11205437,West End,11205437,ADM1,18.17138,-63.15113,3573511,Anguilla,COUNTRY
11205438,South Hill,11205438,ADM1,18.191769999999998,-63.0898,3573511,Anguilla,COUNTRY
11205439,The Quarter,11205439,ADM1,18.21158,-63.04504,3573511,Anguilla,COUNTRY
11205440,North Side,11205440,ADM1,18.22931,-63.0468,3573511,Anguilla,COUNTRY
11205441,Island Harbour,11205441,ADM1,18.25617,-63.00724,3573511,Anguilla,COUNTRY
11205442,George Hill,11205442,ADM1,18.19943,-63.06517,3573511,Anguilla,COUNTRY
11205443,Stoney Ground,11205443,ADM1,18.22112,-63.04466,3573511,Anguilla,COUNTRY
11205444,The Farrington,11205444,ADM1,18.21533,-63.02123,3573511,Anguilla,COUNTRY
3576015,Saint Philip Parish,08,ADM1,17.05,-61.71667,3576396,Antigua and Barbuda,COUNTRY
3576016,Saint Peter Parish,07,ADM1,17.08925,-61.74819,3576396,Antigua and Barbuda,COUNTRY
3576017,Saint Paul Parish,06,ADM1,17.03333,-61.76667,3576396,Antigua and Barbuda,COUNTRY
3576018,Saint Mary Parish,05,ADM1,17.05,-61.85,3576396,Antigua and Barbuda,COUNTRY
3576023,Saint John Parish,04,ADM1,17.1,-61.85,3576396,Antigua and Barbuda,COUNTRY
3576024,Saint George Parish,03,ADM1,17.1227,-61.79679,3576396,Antigua and Barbuda,COUNTRY
3576390,Barbuda,01,ADM1,17.63333,-61.8,3576396,Antigua and Barbuda,COUNTRY
3430657,Misiones,14,ADM1,-26.81427,-54.34387,3865483,Argentina,COUNTRY
3433896,Formosa,09,ADM1,-25.0,-60.0,3865483,Argentina,COUNTRY
3433955,Buenos Aires F.D.,07,ADM1,-34.6,-58.45,3865483,Argentina,COUNTRY
3434137,Entre Rios,08,ADM1,-32.0,-59.0,3865483,Argentina,COUNTRY
3435214,Corrientes,06,ADM1,-29.0,-58.0,3865483,Argentina,COUNTRY
3435907,Buenos Aires,01,ADM1,-36.0,-60.0,3865483,Argentina,COUNTRY
3833578,Tucuman,24,ADM1,-27.0,-65.5,3865483,Argentina,COUNTRY
3834450,Tierra del Fuego,23,ADM1,-54.5,-67.0,3865483,Argentina,COUNTRY
3835868,Santiago del Estero,22,ADM1,-28.0,-63.5,3865483,Argentina,COUNTRY
3836276,Santa Fe,21,ADM1,-31.0,-61.0,3865483,Argentina,COUNTRY
3836350,Santa Cruz,20,ADM1,-49.0,-70.0,3865483,Argentina,COUNTRY
3837029,San Luis,19,ADM1,-34.0,-66.0,3865483,Argentina,COUNTRY
3837152,San Juan,18,ADM1,-31.0,-69.0,3865483,Argentina,COUNTRY
3838231,Salta,17,ADM1,-24.75806,-65.43457,3865483,Argentina,COUNTRY
3838830,Rio Negro,16,ADM1,-40.0,-67.0,3865483,Argentina,COUNTRY
3843122,Neuquen,15,ADM1,-39.0,-70.0,3865483,Argentina,COUNTRY
3844419,Mendoza,13,ADM1,-34.5,-68.5,3865483,Argentina,COUNTRY
3848949,La Rioja,12,ADM1,-29.58333,-67.0,3865483,Argentina,COUNTRY
3849574,La Pampa,11,ADM1,-37.0,-66.0,3865483,Argentina,COUNTRY
3853404,Jujuy,10,ADM1,-23.0,-66.0,3865483,Argentina,COUNTRY
3860255,Cordoba,05,ADM1,-32.0,-64.0,3865483,Argentina,COUNTRY
3861244,Chubut,04,ADM1,-44.0,-69.0,3865483,Argentina,COUNTRY
3861887,Chaco,03,ADM1,-26.33333,-60.5,3865483,Argentina,COUNTRY
3862286,Catamarca,02,ADM1,-27.0,-67.0,3865483,Argentina,COUNTRY
409313,Ararat,02,ADM1,39.91667,44.83333,174982,Armenia,COUNTRY
409314,Syunik,08,ADM1,39.33333,46.25,174982,Armenia,COUNTRY
409315,Vayots Dzor,10,ADM1,39.75,45.41667,174982,Armenia,COUNTRY
616051,Yerevan,11,ADM1,40.16667,44.5,174982,Armenia,COUNTRY
828259,Aragatsotn,01,ADM1,40.41667,44.16667,174982,Armenia,COUNTRY
828260,Armavir,03,ADM1,40.11667,44.0,174982,Armenia,COUNTRY
828261,Gegharkunik,04,ADM1,40.25,45.41667,174982,Armenia,COUNTRY
828262,Kotayk,05,ADM1,40.41667,44.75,174982,Armenia,COUNTRY
828263,Lori,06,ADM1,41.0,44.5,174982,Armenia,COUNTRY
828264,Shirak,07,ADM1,40.75,43.83333,174982,Armenia,COUNTRY
828265,Tavush,09,ADM1,40.91667,45.16667,174982,Armenia,COUNTRY
2058645,Western Australia,08,ADM1,-25.0,122.0,2077456,Australia,COUNTRY
2061327,South Australia,05,ADM1,-30.0,135.0,2077456,Australia,COUNTRY
2064513,Northern Territory,03,ADM1,-20.0,134.0,2077456,Australia,COUNTRY
2145234,Victoria,07,ADM1,-37.0,145.0,2077456,Australia,COUNTRY
2147291,Tasmania,06,ADM1,-42.0,147.0,2077456,Australia,COUNTRY
2152274,Queensland,04,ADM1,-20.0,145.0,2077456,Australia,COUNTRY
2155400,New South Wales,02,ADM1,-33.0,146.0,2077456,Australia,COUNTRY
2177478,Australian Capital Territory,01,ADM1,-35.5,149.0,2077456,Australia,COUNTRY
2761367,State of Vienna,09,ADM1,48.2082,16.37169,2782113,Austria,COUNTRY
2762300,Vorarlberg,08,ADM1,47.25,9.91667,2782113,Austria,COUNTRY
2763586,Tyrol,07,ADM1,47.25,11.33333,2782113,Austria,COUNTRY
2764581,Styria,06,ADM1,47.25,15.16667,2782113,Austria,COUNTRY
2766823,State of Salzburg,05,ADM1,47.41667,13.25,2782113,Austria,COUNTRY
2769848,Upper Austria,04,ADM1,48.25,14.0,2782113,Austria,COUNTRY
2770542,Lower Austria,03,ADM1,48.33333,15.75,2782113,Austria,COUNTRY
2774686,Carinthia,02,ADM1,46.75,13.83333,2782113,Austria,COUNTRY
2781194,Burgenland,01,ADM1,47.5,16.41667,2782113,Austria,COUNTRY
146879,Beylaqan,12,ADM1,39.75,47.66667,587116,Azerbaijan,COUNTRY
146900,Zangilan District,69,ADM1,39.08333,46.66667,587116,Azerbaijan,COUNTRY
146962,Yardimli District,66,ADM1,38.91667,48.25,587116,Azerbaijan,COUNTRY
147163,Shusha,55,ADM1,39.67773,46.66398,587116,Azerbaijan,COUNTRY
147269,Salyan District,49,ADM1,39.66667,49.0,587116,Azerbaijan,COUNTRY
147284,Sabirabad District,46,ADM1,39.91667,48.66667,587116,Azerbaijan,COUNTRY
147287,Saatli,45,ADM1,39.83333,48.41667,587116,Azerbaijan,COUNTRY
147310,Bilasuvar District,13,ADM1,39.5,48.41667,587116,Azerbaijan,COUNTRY
147422,Neftcala,36,ADM1,39.33333,49.0,587116,Azerbaijan,COUNTRY
147435,Nakhchivan,35,ADM1,39.20991,45.41817,587116,Azerbaijan,COUNTRY
147551,Masally,32,ADM1,39.0,48.66667,587116,Azerbaijan,COUNTRY
147610,Lerik District,31,ADM1,38.75,48.41667,587116,Azerbaijan,COUNTRY
147613,Lankaran,29,ADM1,38.70071,48.75551,587116,Azerbaijan,COUNTRY
147626,Lachin Rayon,28,ADM1,39.65073,46.39913,587116,Azerbaijan,COUNTRY
147694,Qubadli,43,ADM1,39.33333,46.58333,587116,Azerbaijan,COUNTRY
147983,Imisli,24,ADM1,39.83333,48.08333,587116,Azerbaijan,COUNTRY
148107,Fuzuli District,18,ADM1,39.58333,47.33333,587116,Azerbaijan,COUNTRY
148140,Jabrayil,14,ADM1,39.33333,47.0,587116,Azerbaijan,COUNTRY
148155,Jalilabad,15,ADM1,39.25,48.5,587116,Azerbaijan,COUNTRY
148442,Astara,08,ADM1,38.5,48.66667,587116,Azerbaijan,COUNTRY
148449,Khojaly,64,ADM1,39.83333,46.75,587116,Azerbaijan,COUNTRY
148615,Aghjabadi Rayon,02,ADM1,40.0,47.41667,587116,Azerbaijan,COUNTRY
148617,Agdam,03,ADM1,40.0,47.0,587116,Azerbaijan,COUNTRY
409417,Shirvan,07,ADM1,39.9604,48.88181,587116,Azerbaijan,COUNTRY
409420,Tartar District,57,ADM1,40.33054,46.94289,587116,Azerbaijan,COUNTRY
409421,Xankandi Sahari,61,ADM1,39.81744,46.75318,587116,Azerbaijan,COUNTRY
409423,Khojavend,65,ADM1,39.66667,47.0,587116,Azerbaijan,COUNTRY
584583,Zardab,71,ADM1,40.25,47.75,587116,Azerbaijan,COUNTRY
584604,Zaqatala District,70,ADM1,41.58333,46.66667,587116,Azerbaijan,COUNTRY
584650,Yevlax,67,ADM1,40.66667,47.0,587116,Azerbaijan,COUNTRY
584742,Oguz,37,ADM1,41.08333,47.5,587116,Azerbaijan,COUNTRY
584783,Ucar,59,ADM1,40.41667,47.75,587116,Azerbaijan,COUNTRY
584861,Tovuz District,58,ADM1,41.0,45.75,587116,Azerbaijan,COUNTRY
585030,Samaxi,50,ADM1,40.58333,48.66667,587116,Azerbaijan,COUNTRY
585031,Shaki,47,ADM1,41.08333,47.16667,587116,Azerbaijan,COUNTRY
585059,Shamkir Rayon,51,ADM1,40.83333,46.08333,587116,Azerbaijan,COUNTRY
585686,Kurdamir District,27,ADM1,40.25,48.16667,587116,Azerbaijan,COUNTRY
585738,Qabala District,38,ADM1,40.91667,47.83333,587116,Azerbaijan,COUNTRY
585749,Qusar District,44,ADM1,41.41667,48.25,587116,Azerbaijan,COUNTRY
585786,Quba,42,ADM1,41.16667,48.41667,587116,Azerbaijan,COUNTRY
585967,Goygol Rayon,62,ADM1,40.5,46.33333,587116,Azerbaijan,COUNTRY
586001,Xacmaz,60,ADM1,41.58333,48.75,587116,Azerbaijan,COUNTRY
586047,Kalbajar,26,ADM1,40.1027,46.1747,587116,Azerbaijan,COUNTRY
586087,Qazax,40,ADM1,41.26,45.09,587116,Azerbaijan,COUNTRY
586112,Goranboy District,21,ADM1,40.58333,46.66667,587116,Azerbaijan,COUNTRY
586290,Qax,39,ADM1,41.33333,46.75,587116,Azerbaijan,COUNTRY
586320,Ismayilli District,25,ADM1,40.83333,48.16667,587116,Azerbaijan,COUNTRY
586482,Goeycay,22,ADM1,40.58333,47.83333,587116,Azerbaijan,COUNTRY
586725,Shabran,17,ADM1,41.18542,48.8275,587116,Azerbaijan,COUNTRY
586771,Dashkasan Rayon,16,ADM1,40.41667,46.0,587116,Azerbaijan,COUNTRY
587010,Balakan District,10,ADM1,41.75,46.41667,587116,Azerbaijan,COUNTRY
587056,Barda,11,ADM1,40.33333,47.16667,587116,Azerbaijan,COUNTRY
587081,Baki,09,ADM1,40.39802,49.72414,587116,Azerbaijan,COUNTRY
587245,Abseron,01,ADM1,40.41667,49.33333,587116,Azerbaijan,COUNTRY
587342,Agsu District,06,ADM1,40.5,48.33333,587116,Azerbaijan,COUNTRY
587376,Agdas,04,ADM1,40.58333,47.41667,587116,Azerbaijan,COUNTRY
627535,Gadabay District,19,ADM1,40.5,45.66667,587116,Azerbaijan,COUNTRY
828297,Agstafa,05,ADM1,41.25,45.5,587116,Azerbaijan,COUNTRY
828298,Ganja City,20,ADM1,40.6937,46.34082,587116,Azerbaijan,COUNTRY
828299,Mingacevir City,33,ADM1,40.76667,47.0,587116,Azerbaijan,COUNTRY
828300,Naftalan,34,ADM1,40.50525,46.81163,587116,Azerbaijan,COUNTRY
828301,Qobustan,41,ADM1,40.5,49.0,587116,Azerbaijan,COUNTRY
828302,Samux,52,ADM1,40.91667,46.41667,587116,Azerbaijan,COUNTRY
828303,Shaki City,48,ADM1,41.18333,47.16667,587116,Azerbaijan,COUNTRY
828304,Siazan Rayon,53,ADM1,41.0,49.08333,587116,Azerbaijan,COUNTRY
828305,Sumqayit,54,ADM1,40.59466,49.62799,587116,Azerbaijan,COUNTRY
828306,Xizi,63,ADM1,40.75,49.16667,587116,Azerbaijan,COUNTRY
828307,Yevlax City,68,ADM1,40.58333,47.16667,587116,Azerbaijan,COUNTRY
828315,Haciqabul,23,ADM1,40.08333,48.91667,587116,Azerbaijan,COUNTRY
3571493,San Salvador,35,ADM1,24.03667,-74.49306,3572887,Bahamas,COUNTRY
3571815,New Providence,23,ADM1,25.03333,-77.28333,3572887,Bahamas,COUNTRY
3572238,Harbour Island,22,ADM1,25.48946,-76.63513,3572887,Bahamas,COUNTRY
3572374,Freeport,25,ADM1,26.52028,-78.64528,3572887,Bahamas,COUNTRY
3572427,Exuma,10,ADM1,23.56944,-75.88417,3572887,Bahamas,COUNTRY
3572678,Cat Island,06,ADM1,24.335,-75.4575,3572887,Bahamas,COUNTRY
3572807,Bimini,05,ADM1,25.704439999999998,-79.28889,3572887,Bahamas,COUNTRY
8030541,Black Point,36,ADM1,24.09,-76.39556,3572887,Bahamas,COUNTRY
8030542,Central Abaco,37,ADM1,26.43917,-77.12972,3572887,Bahamas,COUNTRY
8030544,Central Eleuthera,39,ADM1,25.135,-76.14556,3572887,Bahamas,COUNTRY
8030546,East Grand Bahama,41,ADM1,26.67167,-78.14139,3572887,Bahamas,COUNTRY
8030550,Moore's Island,45,ADM1,26.30083,-77.55417,3572887,Bahamas,COUNTRY
8030551,North Abaco,46,ADM1,26.78944,-77.43694,3572887,Bahamas,COUNTRY
8030552,North Andros,47,ADM1,24.766939999999998,-78.09611,3572887,Bahamas,COUNTRY
8030557,South Eleuthera,52,ADM1,24.80083,-76.18306,3572887,Bahamas,COUNTRY
8030558,Spanish Wells,53,ADM1,25.54538,-76.77057,3572887,Bahamas,COUNTRY
8030559,West Grand Bahama,54,ADM1,26.59333,-78.60056,3572887,Bahamas,COUNTRY
290333,Muharraq,15,ADM1,26.25,50.61667,290291,Bahrain,COUNTRY
7090954,Manama,16,ADM1,26.21667,50.58333,290291,Bahrain,COUNTRY
7090972,Southern Governorate,17,ADM1,25.86667,50.58333,290291,Bahrain,COUNTRY
7090974,Northern,19,ADM1,26.15,50.46667,290291,Bahrain,COUNTRY
1337166,Rajshahi Division,83,ADM1,24.63333,89.0,1210997,Bangladesh,COUNTRY
1337179,Dhaka Division,81,ADM1,23.83333,90.25,1210997,Bangladesh,COUNTRY
1337200,Chittagong,84,ADM1,22.91667,91.5,1210997,Bangladesh,COUNTRY
1337210,Khulna Division,82,ADM1,22.91667,89.33333,1210997,Bangladesh,COUNTRY
1337229,Barisal Division,85,ADM1,22.5,90.33333,1210997,Bangladesh,COUNTRY
1477362,Sylhet Division,86,ADM1,24.66667,91.66667,1210997,Bangladesh,COUNTRY
7671048,Rangpur Division,87,ADM1,25.83333,89.0,1210997,Bangladesh,COUNTRY
11287936,Mymensingh Division,H,ADM1,24.72937,90.38109,1210997,Bangladesh,COUNTRY
3373551,Saint Thomas,11,ADM1,13.17932,-59.58787,3374084,Barbados,COUNTRY
3373553,Saint Philip,10,ADM1,13.1339,-59.46402,3374084,Barbados,COUNTRY
3373554,Saint Peter,09,ADM1,13.26096,-59.61585,3374084,Barbados,COUNTRY
3373557,Saint Michael,08,ADM1,13.12633,-59.59817,3374084,Barbados,COUNTRY
3373565,Saint Lucy,07,ADM1,13.30728,-59.61937,3374084,Barbados,COUNTRY
3373568,Saint Joseph,06,ADM1,13.2056,-59.54418,3374084,Barbados,COUNTRY
3373569,Saint John,05,ADM1,13.17581,-59.50303,3374084,Barbados,COUNTRY
3373570,Saint James,04,ADM1,13.21183,-59.61956,3374084,Barbados,COUNTRY
3373580,Saint Andrew,02,ADM1,13.23986,-59.5783,3374084,Barbados,COUNTRY
3373988,Christ Church,01,ADM1,13.08734,-59.52418,3374084,Barbados,COUNTRY
620134,Vitebsk,07,ADM1,55.0,29.5,630336,Belarus,COUNTRY
625073,Mogilev,06,ADM1,54.0,30.75,630336,Belarus,COUNTRY
625142,Minsk,05,ADM1,54.0,28.0,630336,Belarus,COUNTRY
625143,Minsk City,04,ADM1,53.9,27.56667,630336,Belarus,COUNTRY
628035,Grodnenskaya,03,ADM1,53.5,24.5,630336,Belarus,COUNTRY
