date,iqi_latency_p25,iqi_latency_p50,iqi_latency_p75,country_alpha2,country,year,month
2025-01-06 00:00:00+00:00,17.708772,23.049886,31.513945,BE,BEL,2025,1
2025-01-13 00:00:00+00:00,17.816763,23.179957,31.652824,BE,BEL,2025,1
2025-01-20 00:00:00+00:00,17.859676,23.293939,32.029535,BE,BEL,2025,1
2025-01-27 00:00:00+00:00,18.190069,23.801456,33.170012,BE,BEL,2025,1
2025-02-03 00:00:00+00:00,17.531357,23.247648,32.486745,BE,BEL,2025,2
2025-02-10 00:00:00+00:00,17.610954,23.429859,33.295755,BE,BEL,2025,2
2025-02-17 00:00:00+00:00,17.002383,22.92855,32.608792,BE,BEL,2025,2
2025-02-24 00:00:00+00:00,17.566577,23.273003,33.460125,BE,BEL,2025,2
2025-03-03 00:00:00+00:00,17.471972,22.980839,32.91291,BE,BEL,2025,3
2025-03-10 00:00:00+00:00,17.488266,23.053129,33.485343,BE,BEL,2025,3
2025-03-17 00:00:00+00:00,17.256001,22.758277,33.064676,BE,BEL,2025,3
2025-03-24 00:00:00+00:00,17.475489,22.821975,33.166173,BE,BEL,2025,3
2025-03-31 00:00:00+00:00,17.395247,22.557915,32.345311,BE,BEL,2025,3
2025-04-07 00:00:00+00:00,17.093956,22.455072,31.741031,BE,BEL,2025,4
2025-04-14 00:00:00+00:00,16.385762,21.721533,30.613785,BE,BEL,2025,4
2025-04-21 00:00:00+00:00,16.274911,21.93306,31.411194,BE,BEL,2025,4
2025-04-28 00:00:00+00:00,16.593667,22.095266,31.357368,BE,BEL,2025,4
2025-05-05 00:00:00+00:00,16.633997,22.371909,32.024419,BE,BEL,2025,5
2025-05-12 00:00:00+00:00,16.41358,22.021293,30.845311,BE,BEL,2025,5
2025-05-19 00:00:00+00:00,16.371667,21.80746,31.097878,BE,BEL,2025,5
2025-05-26 00:00:00+00:00,16.652557,22.074,30.802953,BE,BEL,2025,5
2025-06-02 00:00:00+00:00,16.821206,22.893476,34.400329,BE,BEL,2025,6
2025-06-09 00:00:00+00:00,17.057645,23.222385,34.957321,BE,BEL,2025,6
2025-06-16 00:00:00+00:00,16.914541,22.383308,32.322824,BE,BEL,2025,6
2025-06-23 00:00:00+00:00,16.758982,22.440645,32.157641,BE,BEL,2025,6
2025-06-30 00:00:00+00:00,17.283866,23.431154,34.53242,BE,BEL,2025,6
2025-07-07 00:00:00+00:00,17.153242,22.84339,33.218329,BE,BEL,2025,7
2025-07-14 00:00:00+00:00,16.845301,22.593777,32.747089,BE,BEL,2025,7
2025-07-21 00:00:00+00:00,17.588171,23.343676,33.181057,BE,BEL,2025,7
2025-07-28 00:00:00+00:00,17.530378,23.224764,33.575664,BE,BEL,2025,7
2025-08-04 00:00:00+00:00,17.703907,23.55489,34.591017,BE,BEL,2025,8
2025-08-11 00:00:00+00:00,17.57715,23.575263,34.335754,BE,BEL,2025,8
2025-08-18 00:00:00+00:00,17.676898,23.341142,33.297817,BE,BEL,2025,8
2025-08-25 00:00:00+00:00,17.568233,23.601099,34.207025,BE,BEL,2025,8
2025-09-01 00:00:00+00:00,17.680418,23.811339,34.597408,BE,BEL,2025,9
2025-09-08 00:00:00+00:00,17.488766,23.230607,33.299993,BE,BEL,2025,9
2025-09-15 00:00:00+00:00,17.6686,23.40364,34.089136,BE,BEL,2025,9
2025-09-22 00:00:00+00:00,17.168334,22.876425,32.816651,BE,BEL,2025,9
2025-09-29 00:00:00+00:00,17.257635,23.052309,32.857152,BE,BEL,2025,9
2025-10-06 00:00:00+00:00,17.493817,23.292259,33.571881,BE,BEL,2025,10
2025-10-13 00:00:00+00:00,16.78087,22.040773,30.537546,BE,BEL,2025,10
2025-10-20 00:00:00+00:00,16.504155,21.595091,29.665672,BE,BEL,2025,10
2025-10-27 00:00:00+00:00,17.083555,22.403396,31.238208,BE,BEL,2025,10
2025-11-03 00:00:00+00:00,17.175441,22.442957,30.912862,BE,BEL,2025,11
2025-11-10 00:00:00+00:00,17.560368,22.719902,31.216225,BE,BEL,2025,11
2025-11-17 00:00:00+00:00,16.811844,22.031128,30.659287,BE,BEL,2025,11
2025-11-24 00:00:00+00:00,16.941526,22.160002,30.239827,BE,BEL,2025,11
2025-12-01 00:00:00+00:00,16.977961,22.091222,30.497225,BE,BEL,2025,12
2025-12-08 00:00:00+00:00,16.612796,22.153136,30.370452,BE,BEL,2025,12
2024-12-09 00:00:00+00:00,34.032256,44.370121,70.617851,BZ,BLZ,2024,12
2024-12-16 00:00:00+00:00,33.422224,44.457862,71.667786,BZ,BLZ,2024,12
2024-12-23 00:00:00+00:00,34.193769,44.354779,69.638839,BZ,BLZ,2024,12
2024-12-30 00:00:00+00:00,38.239881,53.076677,77.931825,BZ,BLZ,2024,12
2025-01-06 00:00:00+00:00,36.312984,49.226675,74.014521,BZ,BLZ,2025,1
2025-01-13 00:00:00+00:00,32.269263,43.621642,69.407733,BZ,BLZ,2025,1
2025-01-20 00:00:00+00:00,30.608589,39.51212,58.916381,BZ,BLZ,2025,1
2025-01-27 00:00:00+00:00,40.280875,51.818213,70.045514,BZ,BLZ,2025,1
2025-02-03 00:00:00+00:00,37.171074,48.707558,64.182253,BZ,BLZ,2025,2
2025-02-10 00:00:00+00:00,34.302739,47.007006,65.081077,BZ,BLZ,2025,2
2025-02-17 00:00:00+00:00,31.649371,41.879268,63.382692,BZ,BLZ,2025,2
2025-02-24 00:00:00+00:00,33.785271,43.865496,61.431654,BZ,BLZ,2025,2
2025-03-03 00:00:00+00:00,36.718122,47.588273,64.339585,BZ,BLZ,2025,3
2025-03-10 00:00:00+00:00,34.577827,46.612412,62.353937,BZ,BLZ,2025,3
2025-03-17 00:00:00+00:00,35.164799,46.308469,60.892826,BZ,BLZ,2025,3
2025-03-24 00:00:00+00:00,35.391159,48.64828,68.533249,BZ,BLZ,2025,3
2025-03-31 00:00:00+00:00,36.513189,51.294093,70.68913,BZ,BLZ,2025,3
2025-04-07 00:00:00+00:00,34.741901,50.585488,69.854325,BZ,BLZ,2025,4
2025-04-14 00:00:00+00:00,41.334805,54.240496,74.989683,BZ,BLZ,2025,4
2025-04-21 00:00:00+00:00,37.517173,54.32264,70.416949,BZ,BLZ,2025,4
2025-04-28 00:00:00+00:00,35.880805,48.337954,65.891579,BZ,BLZ,2025,4
2025-05-05 00:00:00+00:00,34.620237,44.822082,59.353411,BZ,BLZ,2025,5
2025-05-12 00:00:00+00:00,30.780657,41.092293,65.680762,BZ,BLZ,2025,5
2025-05-19 00:00:00+00:00,31.773884,39.261861,55.762138,BZ,BLZ,2025,5
2025-05-26 00:00:00+00:00,31.43386,38.37498,57.289491,BZ,BLZ,2025,5
2025-06-02 00:00:00+00:00,31.921367,44.757204,64.387993,BZ,BLZ,2025,6
2025-06-09 00:00:00+00:00,35.585003,47.819823,65.491833,BZ,BLZ,2025,6
2025-06-16 00:00:00+00:00,40.102046,52.908747,74.648942,BZ,BLZ,2025,6
2025-06-23 00:00:00+00:00,33.48471,45.98824,65.500299,BZ,BLZ,2025,6
2025-06-30 00:00:00+00:00,31.616841,41.111652,62.653696,BZ,BLZ,2025,6
2025-07-07 00:00:00+00:00,32.152938,41.285262,59.501772,BZ,BLZ,2025,7
2025-07-14 00:00:00+00:00,32.328848,42.726133,62.106296,BZ,BLZ,2025,7
2025-07-21 00:00:00+00:00,33.767351,45.046753,64.190664,BZ,BLZ,2025,7
2025-07-28 00:00:00+00:00,33.048248,45.778615,66.94483,BZ,BLZ,2025,7
2025-08-04 00:00:00+00:00,31.870677,41.25435,62.249635,BZ,BLZ,2025,8
2025-08-11 00:00:00+00:00,31.428797,40.036202,56.766475,BZ,BLZ,2025,8
2025-08-18 00:00:00+00:00,30.738394,39.290036,54.081823,BZ,BLZ,2025,8
2025-08-25 00:00:00+00:00,31.059739,41.639359,57.936664,BZ,BLZ,2025,8
2025-09-01 00:00:00+00:00,30.807287,40.554047,58.972339,BZ,BLZ,2025,9
2025-09-08 00:00:00+00:00,32.050888,41.90344,63.248964,BZ,BLZ,2025,9
2025-09-15 00:00:00+00:00,31.064382,39.218274,55.847117,BZ,BLZ,2025,9
2025-09-22 00:00:00+00:00,33.242786,45.066857,65.513689,BZ,BLZ,2025,9
2025-09-29 00:00:00+00:00,33.887874,43.143358,61.43047,BZ,BLZ,2025,9
2025-10-06 00:00:00+00:00,31.712763,39.925047,57.55124,BZ,BLZ,2025,10
2025-10-13 00:00:00+00:00,30.920933,38.50576,51.619339,BZ,BLZ,2025,10
2025-10-20 00:00:00+00:00,29.614275,39.190992,55.87692,BZ,BLZ,2025,10
2025-10-27 00:00:00+00:00,30.546991,37.81516,49.34572,BZ,BLZ,2025,10
2025-11-03 00:00:00+00:00,33.717187,43.141989,65.067477,BZ,BLZ,2025,11
2025-11-10 00:00:00+00:00,32.572537,41.446005,58.589995,BZ,BLZ,2025,11
2025-11-17 00:00:00+00:00,30.92211,40.115407,57.667365,BZ,BLZ,2025,11
2025-11-24 00:00:00+00:00,31.671296,43.844842,69.901671,BZ,BLZ,2025,11
2025-12-01 00:00:00+00:00,31.872164,40.305834,59.582875,BZ,BLZ,2025,12
2025-12-08 00:00:00+00:00,28.573038,34.005356,47.456331,BZ,BLZ,2025,12
2024-12-09 00:00:00+00:00,117.452359,162.291771,204.53623,BJ,BEN,2024,12
2024-12-16 00:00:00+00:00,122.1297,162.704617,203.397272,BJ,BEN,2024,12
2024-12-23 00:00:00+00:00,109.29009,157.368964,201.550561,BJ,BEN,2024,12
2024-12-30 00:00:00+00:00,109.960787,158.146448,202.304116,BJ,BEN,2024,12
2025-01-06 00:00:00+00:00,110.910671,161.059269,202.642498,BJ,BEN,2025,1
2025-01-13 00:00:00+00:00,111.371388,158.22743,200.996458,BJ,BEN,2025,1
2025-01-20 00:00:00+00:00,118.85588,162.034683,204.909467,BJ,BEN,2025,1
2025-01-27 00:00:00+00:00,118.681786,164.712269,203.423611,BJ,BEN,2025,1
2025-02-03 00:00:00+00:00,118.879381,164.495887,206.844705,BJ,BEN,2025,2
2025-02-10 00:00:00+00:00,114.234947,159.318575,201.789435,BJ,BEN,2025,2
2025-02-17 00:00:00+00:00,116.342854,161.732749,204.77051,BJ,BEN,2025,2
2025-02-24 00:00:00+00:00,115.093373,162.244015,203.227908,BJ,BEN,2025,2
2025-03-03 00:00:00+00:00,113.344369,159.941327,200.010009,BJ,BEN,2025,3
2025-03-10 00:00:00+00:00,125.979469,156.784251,197.618199,BJ,BEN,2025,3
2025-03-17 00:00:00+00:00,130.402273,152.302446,185.213356,BJ,BEN,2025,3
2025-03-24 00:00:00+00:00,130.942578,153.025427,188.759293,BJ,BEN,2025,3
2025-03-31 00:00:00+00:00,131.632567,154.335796,186.492429,BJ,BEN,2025,3
2025-04-07 00:00:00+00:00,132.40693,154.083451,179.844077,BJ,BEN,2025,4
2025-04-14 00:00:00+00:00,133.413133,153.93975,179.259994,BJ,BEN,2025,4
2025-04-21 00:00:00+00:00,130.980447,151.497154,177.243416,BJ,BEN,2025,4
2025-04-28 00:00:00+00:00,129.550694,153.107355,181.362723,BJ,BEN,2025,4
2025-05-05 00:00:00+00:00,129.248079,156.577273,194.686108,BJ,BEN,2025,5
2025-05-12 00:00:00+00:00,132.287318,154.55764,183.71711,BJ,BEN,2025,5
2025-05-19 00:00:00+00:00,130.397454,153.929191,182.567769,BJ,BEN,2025,5
2025-05-26 00:00:00+00:00,127.760832,151.954957,179.257644,BJ,BEN,2025,5
2025-06-02 00:00:00+00:00,132.438528,154.822436,180.202892,BJ,BEN,2025,6
2025-06-09 00:00:00+00:00,134.624571,150.703448,171.600399,BJ,BEN,2025,6
2025-06-16 00:00:00+00:00,112.691347,155.342376,183.370412,BJ,BEN,2025,6
2025-06-23 00:00:00+00:00,116.12015,169.097084,199.707524,BJ,BEN,2025,6
2025-06-30 00:00:00+00:00,106.176911,155.642124,182.558899,BJ,BEN,2025,6
2025-07-07 00:00:00+00:00,119.826115,155.833342,180.117682,BJ,BEN,2025,7
2025-07-14 00:00:00+00:00,133.159713,157.107364,181.943058,BJ,BEN,2025,7
2025-07-21 00:00:00+00:00,128.913182,156.153423,179.931083,BJ,BEN,2025,7
2025-07-28 00:00:00+00:00,137.844766,156.100262,179.317081,BJ,BEN,2025,7
2025-08-04 00:00:00+00:00,139.187306,157.580169,180.572184,BJ,BEN,2025,8
2025-08-11 00:00:00+00:00,133.148647,157.318475,178.775307,BJ,BEN,2025,8
2025-08-18 00:00:00+00:00,133.606306,155.292247,176.641756,BJ,BEN,2025,8
2025-08-25 00:00:00+00:00,136.011154,156.613582,178.983365,BJ,BEN,2025,8
2025-09-01 00:00:00+00:00,130.448994,153.249232,175.464824,BJ,BEN,2025,9
2025-09-08 00:00:00+00:00,137.279941,157.37431,179.369477,BJ,BEN,2025,9
2025-09-15 00:00:00+00:00,136.662037,158.612975,184.005828,BJ,BEN,2025,9
2025-09-22 00:00:00+00:00,138.797478,158.053844,183.994435,BJ,BEN,2025,9
2025-09-29 00:00:00+00:00,139.907282,158.761375,186.641185,BJ,BEN,2025,9
2025-10-06 00:00:00+00:00,134.612411,155.150308,178.884753,BJ,BEN,2025,10
2025-10-13 00:00:00+00:00,129.699556,154.595715,174.236418,BJ,BEN,2025,10
2025-10-20 00:00:00+00:00,130.98286,157.070355,184.59954,BJ,BEN,2025,10
2025-10-27 00:00:00+00:00,137.4401,158.40175,185.669926,BJ,BEN,2025,10
2025-11-03 00:00:00+00:00,132.856273,158.37936,185.96111,BJ,BEN,2025,11
2025-11-10 00:00:00+00:00,134.787699,158.155182,184.300513,BJ,BEN,2025,11
2025-11-17 00:00:00+00:00,126.342221,151.997886,174.816694,BJ,BEN,2025,11
2025-11-24 00:00:00+00:00,133.69624,158.252833,181.373749,BJ,BEN,2025,11
2025-12-01 00:00:00+00:00,128.835496,157.001037,184.366046,BJ,BEN,2025,12
2025-12-08 00:00:00+00:00,138.811596,159.850195,185.262262,BJ,BEN,2025,12
2024-12-09 00:00:00+00:00,37.568213,46.896134,61.178696,BM,BMU,2024,12
2024-12-16 00:00:00+00:00,38.753385,51.3406,65.738434,BM,BMU,2024,12
2024-12-23 00:00:00+00:00,36.971832,45.402551,57.463755,BM,BMU,2024,12
2024-12-30 00:00:00+00:00,35.966676,45.938365,61.64768,BM,BMU,2024,12
2025-01-06 00:00:00+00:00,36.450152,45.344663,60.574533,BM,BMU,2025,1
2025-01-13 00:00:00+00:00,35.266538,43.527008,55.68502,BM,BMU,2025,1
2025-01-20 00:00:00+00:00,38.13784,47.976102,60.389261,BM,BMU,2025,1
2025-01-27 00:00:00+00:00,36.577111,48.358942,61.714545,BM,BMU,2025,1
2025-02-03 00:00:00+00:00,35.203036,46.501639,60.702809,BM,BMU,2025,2
2025-02-10 00:00:00+00:00,36.823022,46.545464,60.165316,BM,BMU,2025,2
2025-02-17 00:00:00+00:00,37.64833,43.946742,55.737595,BM,BMU,2025,2
2025-02-24 00:00:00+00:00,42.988143,48.466064,59.896569,BM,BMU,2025,2
2025-03-03 00:00:00+00:00,29.656579,39.80112,49.185491,BM,BMU,2025,3
2025-03-10 00:00:00+00:00,37.621655,47.16187,58.260522,BM,BMU,2025,3
2025-03-17 00:00:00+00:00,35.273358,45.929771,60.05537,BM,BMU,2025,3
2025-03-24 00:00:00+00:00,36.047843,43.526039,54.972137,BM,BMU,2025,3
2025-03-31 00:00:00+00:00,36.727761,45.077705,63.544307,BM,BMU,2025,3
2025-04-07 00:00:00+00:00,35.006368,41.579402,53.900889,BM,BMU,2025,4
2025-04-14 00:00:00+00:00,34.080069,42.077236,53.736503,BM,BMU,2025,4
2025-04-21 00:00:00+00:00,31.367128,39.305384,49.751441,BM,BMU,2025,4
2025-04-28 00:00:00+00:00,25.182069,33.178076,44.250399,BM,BMU,2025,4
2025-05-05 00:00:00+00:00,35.786679,41.805673,53.965866,BM,BMU,2025,5
2025-05-12 00:00:00+00:00,27.255643,32.086274,43.261318,BM,BMU,2025,5
2025-05-19 00:00:00+00:00,36.388294,44.361781,53.210062,BM,BMU,2025,5
2025-05-26 00:00:00+00:00,32.811805,43.991188,57.203847,BM,BMU,2025,5
2025-06-02 00:00:00+00:00,39.233053,49.245471,62.05994,BM,BMU,2025,6
2025-06-09 00:00:00+00:00,65.948835,72.492904,80.719809,BM,BMU,2025,6
2025-06-16 00:00:00+00:00,31.759811,47.218386,60.235823,BM,BMU,2025,6
2025-06-23 00:00:00+00:00,38.643919,48.626566,61.750172,BM,BMU,2025,6
2025-06-30 00:00:00+00:00,33.813557,40.828946,49.077481,BM,BMU,2025,6
2025-07-07 00:00:00+00:00,32.075707,39.573878,47.606858,BM,BMU,2025,7
2025-07-14 00:00:00+00:00,39.526948,51.310373,66.226269,BM,BMU,2025,7
2025-07-21 00:00:00+00:00,41.881105,51.471126,65.651592,BM,BMU,2025,7
2025-07-28 00:00:00+00:00,42.147593,52.720379,65.315455,BM,BMU,2025,7
2025-08-04 00:00:00+00:00,41.516237,48.869957,59.873702,BM,BMU,2025,8
2025-08-11 00:00:00+00:00,43.230285,52.592697,65.82538,BM,BMU,2025,8
2025-08-18 00:00:00+00:00,39.384424,52.310625,64.664682,BM,BMU,2025,8
2025-08-25 00:00:00+00:00,40.530879,51.093771,67.805952,BM,BMU,2025,8
2025-09-01 00:00:00+00:00,40.483515,50.770556,65.06781,BM,BMU,2025,9
2025-09-08 00:00:00+00:00,36.578714,48.071505,61.989606,BM,BMU,2025,9
2025-09-15 00:00:00+00:00,39.150763,46.859495,55.991395,BM,BMU,2025,9
2025-09-22 00:00:00+00:00,31.763461,41.895546,51.509625,BM,BMU,2025,9
2025-09-29 00:00:00+00:00,47.083173,55.381955,74.005297,BM,BMU,2025,9
2025-10-06 00:00:00+00:00,39.112589,45.996955,54.173837,BM,BMU,2025,10
2025-10-13 00:00:00+00:00,33.543903,41.924891,51.924269,BM,BMU,2025,10
2025-10-20 00:00:00+00:00,36.118793,42.296445,50.543312,BM,BMU,2025,10
2025-10-27 00:00:00+00:00,30.079416,39.038702,52.941329,BM,BMU,2025,10
2025-11-03 00:00:00+00:00,42.404632,50.628958,61.660875,BM,BMU,2025,11
2025-11-10 00:00:00+00:00,38.832534,52.614729,66.898803,BM,BMU,2025,11
2025-11-17 00:00:00+00:00,36.842755,47.630837,58.066721,BM,BMU,2025,11
2025-11-24 00:00:00+00:00,40.993456,49.602595,65.868976,BM,BMU,2025,11
2025-12-01 00:00:00+00:00,39.088916,46.439407,59.34935,BM,BMU,2025,12
2025-12-08 00:00:00+00:00,38.334901,45.125094,58.587303,BM,BMU,2025,12
2024-12-09 00:00:00+00:00,99.116335,119.364503,144.071515,BT,BTN,2024,12
2024-12-16 00:00:00+00:00,82.696677,116.015688,138.174494,BT,BTN,2024,12
2024-12-23 00:00:00+00:00,86.104083,116.276567,143.444344,BT,BTN,2024,12
2024-12-30 00:00:00+00:00,81.684603,114.105238,140.990408,BT,BTN,2024,12
2025-01-06 00:00:00+00:00,89.008571,118.48446,145.072197,BT,BTN,2025,1
2025-01-13 00:00:00+00:00,94.293316,118.409607,143.085216,BT,BTN,2025,1
2025-01-20 00:00:00+00:00,82.055474,115.637441,143.858676,BT,BTN,2025,1
2025-01-27 00:00:00+00:00,82.734051,116.809489,140.161754,BT,BTN,2025,1
2025-02-03 00:00:00+00:00,76.343424,116.009625,146.280941,BT,BTN,2025,2
2025-02-10 00:00:00+00:00,81.984804,119.510169,154.02617,BT,BTN,2025,2
2025-02-17 00:00:00+00:00,76.663475,114.378232,144.654895,BT,BTN,2025,2
2025-02-24 00:00:00+00:00,76.275312,113.928569,141.173921,BT,BTN,2025,2
2025-03-03 00:00:00+00:00,71.997978,113.461749,136.112512,BT,BTN,2025,3
2025-03-10 00:00:00+00:00,60.166249,106.793872,140.901174,BT,BTN,2025,3
2025-03-17 00:00:00+00:00,47.134046,94.002546,128.151119,BT,BTN,2025,3
2025-03-24 00:00:00+00:00,53.810429,101.798362,134.060721,BT,BTN,2025,3
2025-03-31 00:00:00+00:00,56.180336,103.589145,135.30571,BT,BTN,2025,3
2025-04-07 00:00:00+00:00,57.599052,98.723466,131.066835,BT,BTN,2025,4
2025-04-14 00:00:00+00:00,51.991494,95.602452,119.825248,BT,BTN,2025,4
2025-04-21 00:00:00+00:00,49.993981,100.586091,124.578076,BT,BTN,2025,4
2025-04-28 00:00:00+00:00,56.18336,98.46036,126.999798,BT,BTN,2025,4
2025-05-05 00:00:00+00:00,53.831173,100.548405,122.813765,BT,BTN,2025,5
2025-05-12 00:00:00+00:00,50.439111,92.923656,137.930637,BT,BTN,2025,5
2025-05-19 00:00:00+00:00,47.700288,86.055311,132.635238,BT,BTN,2025,5
2025-05-26 00:00:00+00:00,47.222435,83.493544,128.411066,BT,BTN,2025,5
2025-06-02 00:00:00+00:00,45.917262,77.763251,119.186794,BT,BTN,2025,6
2025-06-09 00:00:00+00:00,51.065491,88.435802,125.583405,BT,BTN,2025,6
2025-06-16 00:00:00+00:00,49.329783,92.304089,122.994921,BT,BTN,2025,6
2025-06-23 00:00:00+00:00,51.807731,96.668813,125.298315,BT,BTN,2025,6
2025-06-30 00:00:00+00:00,48.919002,89.578692,125.043917,BT,BTN,2025,6
2025-07-07 00:00:00+00:00,49.511937,87.019793,120.145266,BT,BTN,2025,7
2025-07-14 00:00:00+00:00,49.252049,82.504478,116.021513,BT,BTN,2025,7
2025-07-21 00:00:00+00:00,52.420468,85.6682,115.26309,BT,BTN,2025,7
2025-07-28 00:00:00+00:00,52.117953,84.807752,114.87836,BT,BTN,2025,7
2025-08-04 00:00:00+00:00,52.419457,80.835734,115.179953,BT,BTN,2025,8
2025-08-11 00:00:00+00:00,50.788416,80.559305,118.253764,BT,BTN,2025,8
2025-08-18 00:00:00+00:00,50.889733,77.830552,114.691042,BT,BTN,2025,8
2025-08-25 00:00:00+00:00,53.768302,81.69085,115.417646,BT,BTN,2025,8
2025-09-01 00:00:00+00:00,50.034924,79.830295,111.466676,BT,BTN,2025,9
2025-09-08 00:00:00+00:00,52.836868,91.151129,118.97191,BT,BTN,2025,9
2025-09-15 00:00:00+00:00,55.680196,87.82087,119.110252,BT,BTN,2025,9
2025-09-22 00:00:00+00:00,53.985394,83.5889,118.57746,BT,BTN,2025,9
2025-09-29 00:00:00+00:00,51.254909,85.059456,116.00661,BT,BTN,2025,9
2025-10-06 00:00:00+00:00,54.544306,86.630003,117.124289,BT,BTN,2025,10
2025-10-13 00:00:00+00:00,63.285362,89.736272,121.007227,BT,BTN,2025,10
2025-10-20 00:00:00+00:00,75.450566,97.788463,121.185708,BT,BTN,2025,10
2025-10-27 00:00:00+00:00,70.857105,91.952753,116.836993,BT,BTN,2025,10
2025-11-03 00:00:00+00:00,74.414436,95.142322,116.888211,BT,BTN,2025,11
2025-11-10 00:00:00+00:00,67.132358,85.325384,101.019432,BT,BTN,2025,11
2025-11-17 00:00:00+00:00,67.514541,93.477196,118.466929,BT,BTN,2025,11
2025-11-24 00:00:00+00:00,74.107412,95.945764,119.688984,BT,BTN,2025,11
2025-12-01 00:00:00+00:00,72.503292,96.156394,115.779003,BT,BTN,2025,12
2025-12-08 00:00:00+00:00,73.453014,99.318493,124.462434,BT,BTN,2025,12
2024-12-09 00:00:00+00:00,49.167422,74.373068,110.983232,BO,BOL,2024,12
2024-12-16 00:00:00+00:00,43.977727,71.025058,109.446602,BO,BOL,2024,12
2024-12-23 00:00:00+00:00,41.244212,68.612706,106.054358,BO,BOL,2024,12
2024-12-30 00:00:00+00:00,41.249141,68.368366,105.333535,BO,BOL,2024,12
2025-01-06 00:00:00+00:00,41.414513,68.339168,106.14186,BO,BOL,2025,1
2025-01-13 00:00:00+00:00,41.474048,69.033386,107.79885,BO,BOL,2025,1
2025-01-20 00:00:00+00:00,40.512266,68.466147,113.084911,BO,BOL,2025,1
2025-01-27 00:00:00+00:00,43.433946,72.418433,121.482649,BO,BOL,2025,1
2025-02-03 00:00:00+00:00,40.959864,68.288528,111.973309,BO,BOL,2025,2
2025-02-10 00:00:00+00:00,42.458014,69.98351,116.295362,BO,BOL,2025,2
2025-02-17 00:00:00+00:00,42.076265,69.616703,110.903946,BO,BOL,2025,2
2025-02-24 00:00:00+00:00,40.847429,67.808815,108.149009,BO,BOL,2025,2
2025-03-03 00:00:00+00:00,41.046491,67.379783,107.594119,BO,BOL,2025,3
2025-03-10 00:00:00+00:00,42.785195,69.590789,112.483388,BO,BOL,2025,3
2025-03-17 00:00:00+00:00,39.560514,63.887636,102.806912,BO,BOL,2025,3
2025-03-24 00:00:00+00:00,39.076615,64.025414,100.835102,BO,BOL,2025,3
2025-03-31 00:00:00+00:00,39.09895,63.571173,100.4109,BO,BOL,2025,3
2025-04-07 00:00:00+00:00,40.976154,66.71431,106.116083,BO,BOL,2025,4
2025-04-14 00:00:00+00:00,40.438493,66.708143,105.384009,BO,BOL,2025,4
2025-04-21 00:00:00+00:00,38.337253,60.657467,96.840649,BO,BOL,2025,4
2025-04-28 00:00:00+00:00,35.708903,57.130093,92.512203,BO,BOL,2025,4
2025-05-05 00:00:00+00:00,36.011101,58.371487,93.371947,BO,BOL,2025,5
2025-05-12 00:00:00+00:00,36.66474,58.140549,90.996876,BO,BOL,2025,5
2025-05-19 00:00:00+00:00,37.845713,61.452378,94.075749,BO,BOL,2025,5
2025-05-26 00:00:00+00:00,37.094414,59.74838,95.33637,BO,BOL,2025,5
2025-06-02 00:00:00+00:00,37.730713,62.691279,98.771368,BO,BOL,2025,6
2025-06-09 00:00:00+00:00,36.428091,61.0295,95.988626,BO,BOL,2025,6
2025-06-16 00:00:00+00:00,38.506873,62.095693,98.504105,BO,BOL,2025,6
2025-06-23 00:00:00+00:00,37.593403,58.638906,89.002059,BO,BOL,2025,6
2025-06-30 00:00:00+00:00,36.70119,56.925032,86.950919,BO,BOL,2025,6
2025-07-07 00:00:00+00:00,37.56687,60.18785,94.544172,BO,BOL,2025,7
2025-07-14 00:00:00+00:00,37.328342,61.141159,96.491512,BO,BOL,2025,7
2025-07-21 00:00:00+00:00,36.561684,59.147401,94.393426,BO,BOL,2025,7
2025-07-28 00:00:00+00:00,36.44324,58.298413,92.9242,BO,BOL,2025,7
2025-08-04 00:00:00+00:00,35.770707,56.400144,91.685374,BO,BOL,2025,8
2025-08-11 00:00:00+00:00,37.452964,59.871419,96.043997,BO,BOL,2025,8
2025-08-18 00:00:00+00:00,38.253757,60.58958,97.716919,BO,BOL,2025,8
2025-08-25 00:00:00+00:00,42.956425,66.705449,103.218173,BO,BOL,2025,8
2025-09-01 00:00:00+00:00,43.993705,68.601029,111.770733,BO,BOL,2025,9
2025-09-08 00:00:00+00:00,41.965305,64.082422,102.723287,BO,BOL,2025,9
2025-09-15 00:00:00+00:00,39.19029,60.290176,93.900914,BO,BOL,2025,9
2025-09-22 00:00:00+00:00,40.048164,61.714448,95.747712,BO,BOL,2025,9
2025-09-29 00:00:00+00:00,41.182041,64.66162,100.838429,BO,BOL,2025,9
2025-10-06 00:00:00+00:00,39.691668,62.354981,99.347559,BO,BOL,2025,10
2025-10-13 00:00:00+00:00,40.725131,65.199066,100.644876,BO,BOL,2025,10
2025-10-20 00:00:00+00:00,44.074413,71.584711,104.391102,BO,BOL,2025,10
2025-10-27 00:00:00+00:00,44.236686,70.702958,102.952008,BO,BOL,2025,10
2025-11-03 00:00:00+00:00,45.190856,71.748019,98.096938,BO,BOL,2025,11
2025-11-10 00:00:00+00:00,43.631766,68.956052,95.979846,BO,BOL,2025,11
2025-11-17 00:00:00+00:00,43.259655,68.846484,94.498173,BO,BOL,2025,11
2025-11-24 00:00:00+00:00,42.358199,69.184393,98.765179,BO,BOL,2025,11
2025-12-01 00:00:00+00:00,42.55554,69.386479,100.508482,BO,BOL,2025,12
